code,entry_ts,entry_px,dist_poc,dist_val,dist_vwap,ha_green,above_vwap,vol_expand,macd_hist,block_red_flag_on,htf_green,atr_pct,conf,spy_htf_green,exit_ts,exit_px,pnl,hold_bars,y,y_tb,year,sym_TSLA,sym_ARM,sym_MU,sym_SPY,sym_IONQ,sym_APLD
MU.US,2024-12-05 14:00:00,101.23999786376953,1.9961745074319848,2.750077844258074,-0.4504666440843874,1.0,0.0,0.0,18.57399576811261,0.0,1.0,0.014948835483675678,1.0,1.0,2024-12-09 12:00:00,103.18000030517578,0.0171624109279096,7,1,1,2024,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2024-12-10 10:00:00,101.60199737548828,0.29505656111830364,0.801215235526773,-0.19159391028239028,1.0,0.0,1.0,1.0911945200215776,0.0,1.0,0.017045619175657077,1.0,0.0,2024-12-11 12:00:00,101.01360321044922,-0.007791167302199307,5,0,0,2024,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2024-12-18 10:00:00,110.7842025756836,0.9020835180970062,2.8919325657248054,3.056845806250307,1.0,1.0,1.0,30.181984155467035,0.0,1.0,0.02062111756038627,1.0,0.0,2024-12-19 16:00:00,87.08499908447266,-0.21592222844245812,7,0,0,2024,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-01-08 14:00:00,100.16000366210938,0.37623733930188963,1.7480503119096058,0.4305892277572311,0.0,1.0,0.0,15.206567771444995,0.0,1.0,0.02965908687537073,1.0,1.0,2025-01-10 14:00:00,99.93000030517578,-0.00429635931034422,4,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-01-10 16:00:00,99.37000274658203,0.13615127814999914,0.6508073852888454,0.19028461406448213,0.0,1.0,0.0,-9.133327730764393,0.0,1.0,0.023745818940942732,1.0,0.0,2025-01-14 12:00:00,96.0958023071289,-0.034949585880591605,6,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-01-15 16:00:00,103.12999725341797,2.0112517780699157,3.4418808615066627,2.23411664340492,1.0,1.0,0.0,32.94279567267306,0.0,1.0,0.01908489707839655,1.0,0.0,2025-01-16 12:00:00,104.05500030517578,0.006969291926623768,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-01-17 10:00:00,103.88500213623047,0.3910378450205346,4.228762577893444,2.4522955364582266,1.0,1.0,1.0,15.765966376058103,0.0,1.0,0.018521532176661377,1.0,1.0,2025-01-17 12:00:00,104.80000305175781,0.006807824967144384,1,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-01-21 16:00:00,109.36000061035156,3.430620728179449,4.748734528547211,7.695838172728368,1.0,1.0,0.0,35.234602788578314,0.0,1.0,0.015364664992923898,1.0,1.0,2025-01-22 12:00:00,109.83999633789062,0.002389134279993989,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-01-22 16:00:00,109.23999786376953,3.8156607663149997,4.763286536980175,7.380316437113115,1.0,1.0,0.0,18.09444283264915,0.0,1.0,0.014190676398554496,1.0,1.0,2025-01-24 12:00:00,103.66999816894531,-0.05298864705005235,6,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-02-07 10:00:00,93.69000244140625,1.6762261497779438,2.4091405127097985,-1.6607154502984618,1.0,0.0,1.0,33.85366904357552,0.0,1.0,0.017512552828208718,1.0,1.0,2025-02-10 14:00:00,95.93000030517578,0.021908611435573766,6,1,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-02-10 16:00:00,95.91000366210938,2.3179532395895994,3.0382775765022565,-0.07072302601633146,1.0,0.0,0.0,28.417743392631706,0.0,1.0,0.015823946624408298,1.0,0.0,2025-02-13 12:00:00,94.9000015258789,-0.012530727741276058,10,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-02-13 16:00:00,95.66999816894531,0.847246162759537,2.2803844385822662,0.4018213592723421,1.0,1.0,1.0,12.083908587416442,0.0,1.0,0.016877167796357083,1.0,0.0,2025-02-14 12:00:00,98.5103988647461,0.02768956569628922,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-03-18 16:00:00,101.7300033569336,0.34114714576006666,2.9533451640271364,5.166445590694285,1.0,1.0,0.0,13.49491140550866,0.0,1.0,0.019818698025479965,1.0,1.0,2025-03-19 12:00:00,102.10009765625,0.0016380053779991872,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-03-20 12:00:00,103.02999877929688,0.3262653604254496,1.6953888281097982,5.060968441820615,0.0,1.0,1.0,-7.300499440040809,0.0,1.0,0.019359995748663168,1.0,1.0,2025-03-21 16:00:00,94.72000122070312,-0.0826560968363671,6,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-04-10 12:00:00,67.94000244140625,0.4739126135693573,0.8265932369536243,-1.9249366989325358,1.0,0.0,0.0,51.91242663851695,0.0,1.0,0.0753720850247801,1.0,0.0,2025-04-10 14:00:00,70.33999633789062,0.033325195911704686,1,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-04-10 16:00:00,70.05000305175781,0.7553213782204047,1.2840457504588798,-1.5832106665312602,1.0,0.0,0.0,37.71042734818802,0.0,1.0,0.06433540170323536,1.0,1.0,2025-04-11 14:00:00,69.12999725341797,-0.015133558290641001,3,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-04-11 16:00:00,69.5199966430664,0.44530201890857696,1.347331706346829,-1.9403071737028705,1.0,0.0,0.0,16.10263178589804,0.0,1.0,0.04885414325169448,1.0,1.0,2025-04-14 12:00:00,70.55000305175781,0.012815973222491952,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-04-15 12:00:00,72.06500244140625,0.831975668687525,2.0674287729224163,-1.245334240088913,1.0,0.0,0.0,20.517166322053445,0.0,1.0,0.03716376992226191,1.0,1.0,2025-04-15 14:00:00,70.95999908447266,-0.017333425650433276,1,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-04-15 16:00:00,71.0199966430664,0.5216541868852935,1.9804547526543652,-1.8850007945332872,1.0,0.0,0.0,15.029923225961767,0.0,1.0,0.03193698121512078,1.0,1.0,2025-04-21 16:00:00,66.76000213623047,-0.061983028839692755,12,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-04-22 16:00:00,70.22000122070312,0.8213890643485428,2.5611054250864353,-1.912545762217748,1.0,0.0,1.0,16.294182887260092,0.0,1.0,0.02225637054876366,1.0,0.0,2025-04-23 14:00:00,73.55500030517578,0.045493577705740584,3,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-04-25 16:00:00,79.79000091552734,3.886149801362446,4.7986942962050225,7.198008305808189,1.0,1.0,0.0,55.256962808679546,0.0,1.0,0.020113469126721944,1.0,1.0,2025-04-28 10:00:00,79.04000091552734,-0.011399674036775774,1,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-04-28 12:00:00,77.02999877929688,2.098553736451579,2.9825336584186775,5.063829743524792,1.0,1.0,0.0,25.759414295289815,0.0,1.0,0.021507365261979848,1.0,1.0,2025-04-29 14:00:00,77.61499786376953,0.005594431958239722,5,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-05-01 10:00:00,79.31999969482422,1.247788569363239,2.1133720690966062,5.341065711571737,0.0,1.0,1.0,-15.150769482494013,0.0,1.0,0.021757091628044088,1.0,1.0,2025-05-01 12:00:00,78.70999908447266,-0.009690375853485643,1,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-05-01 16:00:00,77.75,0.3889781768508624,0.8416974800926854,4.778309527113145,1.0,1.0,0.0,-4.649257502819296,0.0,1.0,0.019290363998292794,1.0,1.0,2025-05-02 14:00:00,81.41000366210938,0.045074002085008,3,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-05-05 10:00:00,79.91000366210938,1.5397820025131224,2.2972868593617006,5.5435713738289145,1.0,1.0,0.0,11.127405420364795,0.0,1.0,0.018895719030482094,1.0,1.0,2025-05-05 12:00:00,79.96320343017578,-0.0013342539653564672,1,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-05-05 14:00:00,80.81990051269531,2.4387767732969188,3.3010819501365427,6.7692050662049645,1.0,1.0,0.0,10.078283971350032,0.0,1.0,0.016412346979985535,1.0,1.0,2025-05-06 12:00:00,80.19000244140625,-0.009793848634967238,3,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-05-06 16:00:00,80.48999786376953,0.49014265075860786,2.4359488467611046,6.328172797129439,0.0,1.0,0.0,-4.5904941860113695,0.0,1.0,0.01564954502993122,1.0,1.0,2025-05-07 12:00:00,81.37000274658203,0.00893309611340687,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-05-20 16:00:00,98.12000274658203,0.045478832070934436,2.277838604653985,7.531922582079614,0.0,1.0,0.0,-25.02434699111066,0.0,1.0,0.013128886276404314,1.0,0.0,2025-05-21 16:00:00,95.83999633789062,-0.025236917497648892,4,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-06-12 12:00:00,116.07499694824219,0.48489097451783386,3.3091444446291463,5.714075462005239,0.0,1.0,0.0,-6.9594294271424815,0.0,1.0,0.016459385463547405,1.0,1.0,2025-06-12 16:00:00,116.22000122070312,-0.00075077082685082,2,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-06-13 14:00:00,115.56999969482422,0.1276527974233639,1.9191126095433326,4.878029779640022,0.0,1.0,0.0,-27.644711497640287,0.0,1.0,0.016078133356280794,1.0,1.0,2025-06-16 12:00:00,119.91000366210938,0.035553032610066815,3,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-06-20 10:00:00,121.61000061035156,0.8224276012061292,3.128149129001629,5.2813569087074645,0.0,1.0,1.0,-14.319351436342515,0.0,1.0,0.014963695853764798,1.0,0.0,2025-06-20 16:00:00,123.60900115966797,0.014437797379192265,3,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-07-25 16:00:00,111.26000213623047,1.5649520377187094,2.401831960176435,-5.874581807886288,1.0,0.0,0.0,24.095987021355256,0.0,1.0,0.011712870228710757,1.0,1.0,2025-07-28 12:00:00,111.0999984741211,-0.00343810586947013,2,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-07-28 14:00:00,110.9000015258789,1.2517463130190618,1.8103495736803568,-6.145038082254031,1.0,0.0,0.0,20.302110177703696,0.0,1.0,0.011065541040555344,1.0,1.0,2025-07-29 14:00:00,112.33000183105469,0.010894502123537821,4,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-07-29 16:00:00,111.97000122070312,0.6181725203026408,1.7842465136220351,-4.133193827346152,1.0,0.0,0.0,30.562002947653998,0.0,1.0,0.012785948200469348,1.0,1.0,2025-07-30 12:00:00,113.55999755859375,0.012200199344077902,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-08-06 12:00:00,107.76000213623047,0.021706709815607433,2.107777654282885,-3.1480484654422414,1.0,0.0,0.0,12.856515915888828,0.0,1.0,0.0172726342156985,1.0,0.0,2025-08-06 16:00:00,108.80000305175781,0.0076510847708835,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-08-12 16:00:00,127.76000213623047,1.936330892821858,2.4555439362298705,6.480097343974994,1.0,1.0,0.0,53.39090860785913,0.0,1.0,0.01971820149941379,1.0,1.0,2025-08-14 14:00:00,124.29000091552734,-0.02916030966407679,7,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-08-14 16:00:00,125.2699966430664,0.618854459746939,1.8472267421094497,5.906126870760868,0.0,1.0,0.0,-12.883053561354501,0.0,1.0,0.01589439116790302,1.0,1.0,2025-08-18 12:00:00,122.375,-0.02511005604410732,6,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-08-29 14:00:00,118.12999725341797,0.2906787704437756,1.162658599238791,0.5192501185493684,0.0,1.0,0.0,10.614187914852778,0.0,1.0,0.014864799027222179,1.0,1.0,2025-09-02 16:00:00,118.48999786376953,0.001047495290965596,5,1,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-09-09 14:00:00,135.0800018310547,2.5299931134122966,4.136018368976191,5.6156490519497275,1.0,1.0,1.0,39.50693646639334,0.0,1.0,0.01614625183667754,1.0,1.0,2025-09-10 14:00:00,139.7100067138672,0.03227602028465526,4,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-09-15 10:00:00,158.08999633789062,0.8707217173694956,3.288330261043645,6.251384588420249,1.0,1.0,0.0,33.22340465668077,0.0,1.0,0.02032654851582333,1.0,1.0,2025-09-15 12:00:00,157.47000122070312,-0.0059217858912613535,1,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-09-17 10:00:00,159.31629943847656,0.8958514137321538,3.8075642931771134,8.181183186074453,0.0,1.0,0.0,-20.523563624754274,0.0,1.0,0.013878425197730833,1.0,1.0,2025-09-18 12:00:00,169.60499572753906,0.06258031177805323,5,1,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-10-03 12:00:00,190.25999450683594,2.418139753857466,6.438121346662332,6.542792195126868,1.0,1.0,1.0,47.493058798051834,0.0,1.0,0.01940637564730854,1.0,1.0,2025-10-06 14:00:00,192.64500427246094,0.010535529456978445,5,1,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-10-07 10:00:00,190.16879272460938,1.9563227999649975,2.430428201118521,3.729983765455761,0.0,1.0,1.0,-7.992903968296446,0.0,1.0,0.024649493359263388,1.0,1.0,2025-10-07 16:00:00,185.64999389648438,-0.02576204193854692,3,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-10-20 16:00:00,206.77000427246094,1.1828097347179987,3.417004039573648,3.795310323146825,1.0,1.0,0.0,22.04338803890964,0.0,1.0,0.02097564382450294,1.0,0.0,2025-10-22 16:00:00,198.49000549316406,-0.04204448715098108,8,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-10-27 10:00:00,218.11000061035156,2.8207266532009556,3.6475095570301783,4.600982366621819,1.0,1.0,1.0,32.299762409659806,0.0,1.0,0.02128769465130442,1.0,1.0,2025-10-27 14:00:00,218.47000122070312,-0.00034945390241558454,2,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-10-28 10:00:00,218.4532012939453,0.17329644954614276,2.4640985297177864,5.076933353032309,1.0,1.0,0.0,26.95874096851655,0.0,1.0,0.016926940598488698,1.0,1.0,2025-10-28 12:00:00,221.41000366210938,0.011535175271638389,1,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-10-28 16:00:00,221.91000366210938,1.1873581741129768,3.6419300507709083,6.01382790620175,1.0,1.0,0.0,20.454967776674522,0.0,1.0,0.01555148328079051,1.0,1.0,2025-10-29 12:00:00,229.03500366210938,0.03010761066386558,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-10-29 16:00:00,226.69000244140625,2.0249634653510666,4.349367436848873,5.426364551913732,1.0,1.0,1.0,15.465981376077792,0.0,1.0,0.018355756009005676,1.0,1.0,2025-10-31 10:00:00,228.3553924560547,0.005346552546263707,5,1,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-10-31 12:00:00,220.88499450683594,0.6634984770212465,1.0230905499661502,2.7740545943989647,0.0,1.0,0.0,-35.1396708601785,0.0,1.0,0.02281296600220375,1.0,1.0,2025-10-31 16:00:00,223.72999572753906,0.010880011279422066,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-11-11 12:00:00,243.66009521484375,0.8718250790063675,2.7126769237366717,2.341727782185466,0.0,1.0,0.0,1.4974092682671767,0.0,1.0,0.029986936087995204,1.0,0.0,2025-11-12 12:00:00,242.60000610351562,-0.006350688242132583,4,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-11-25 16:00:00,224.5399932861328,0.15373060405999636,2.6143045949492825,-2.56735443805018,1.0,0.0,1.0,23.78298367404276,0.0,1.0,0.02852936893390157,1.0,1.0,2025-11-26 12:00:00,231.11480712890625,0.027281259639101885,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-11-26 16:00:00,230.24000549316406,1.0770903210689085,4.143104570052034,-1.769690955021795,1.0,0.0,0.0,33.084681913257796,0.0,1.0,0.02397718877571473,1.0,1.0,2025-11-28 10:00:00,234.94619750976562,0.018440374845027918,1,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-12-01 10:00:00,237.16000366210938,2.52063802768132,4.889496383033948,-0.44694698081985856,1.0,0.0,0.0,37.202212145436725,0.0,1.0,0.024158132685188474,1.0,1.0,2025-12-01 16:00:00,240.4600067138672,0.01191466942486419,3,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-12-11 14:00:00,257.7793884277344,2.585914031595643,3.010192384373463,5.663598825549652,0.0,1.0,0.0,10.721645046425309,0.0,1.0,0.02193833435271715,1.0,0.0,2025-12-15 12:00:00,244.13999938964844,-0.05491109239290326,7,0,0,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-12-19 16:00:00,265.94000244140625,1.6921841238409085,3.691743006598539,3.787309135379015,1.0,1.0,1.0,60.17291876153264,0.0,1.0,0.029849591451553196,1.0,0.0,2025-12-22 12:00:00,273.32000732421875,0.025750638546521376,2,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2025-12-31 12:00:00,287.625,0.2135015916712508,1.4717656618449457,5.644207839696734,0.0,1.0,0.0,-21.00807533537906,0.0,1.0,0.016115123623240572,1.0,1.0,2026-01-02 12:00:00,307.8500061035156,0.06831727458849413,4,1,1,2025,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-01-08 12:00:00,324.95001220703125,1.5362511703450192,2.631840293067904,3.4462452436359983,0.0,1.0,1.0,-31.9853385506147,0.0,1.0,0.024428360797723144,1.0,1.0,2026-01-09 12:00:00,338.8900146484375,0.04089891342587437,4,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-01-21 12:00:00,383.1000061035156,1.9401274169263256,3.1508418644558382,4.553895740223133,1.0,1.0,1.0,22.80928378565983,0.0,1.0,0.02677519253286923,1.0,0.0,2026-01-22 12:00:00,392.1400146484375,0.021596993998687752,4,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-01-23 12:00:00,398.0,0.22758369326898759,3.0078466911938837,3.7214041922784777,0.0,1.0,1.0,4.82234640887873,0.0,1.0,0.028770648363530132,1.0,0.0,2026-01-23 14:00:00,400.1300048828125,0.0033517710623429692,1,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-01-30 10:00:00,435.8999938964844,0.39337911163061545,3.0454946813586665,4.530673936960896,0.0,1.0,1.0,-7.4647232141547875,0.0,1.0,0.026127602387656056,1.0,1.0,2026-01-30 16:00:00,414.7300109863281,-0.05056614637894119,3,0,0,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-02-13 16:00:00,411.739990234375,1.65711465490137,3.3817835421651448,1.0855365031680662,1.0,1.0,0.0,18.502579184429894,0.0,1.0,0.030717549698755557,1.0,0.0,2026-02-18 14:00:00,422.1400146484375,0.023258718270582568,7,1,0,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-02-18 16:00:00,420.9599914550781,1.2127695472172326,1.8042923127629198,1.7197321547836275,1.0,1.0,0.0,12.151054753424077,0.0,1.0,0.02805136331058269,1.0,0.0,2026-02-25 12:00:00,427.7799987792969,0.014201081961839003,18,1,0,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-02-25 14:00:00,426.9100036621094,0.5455118581640751,1.0441275916734802,1.5737677630626203,1.0,1.0,0.0,-0.14750788236556645,0.0,1.0,0.024598719199914205,1.0,1.0,2026-02-25 16:00:00,428.8800048828125,0.0026145585809751477,1,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-03-10 16:00:00,403.45001220703125,2.1329792999864097,2.441927404181799,0.2866270400479131,1.0,1.0,0.0,36.183606936538574,0.0,1.0,0.027745965084619368,1.0,0.0,2026-03-11 14:00:00,421.3399963378906,0.0423425048694237,3,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-03-12 12:00:00,404.4750061035156,2.3454033336689073,2.7165194814427878,0.16710510931117195,1.0,1.0,1.0,19.765982689149123,0.0,1.0,0.02601340265302983,1.0,1.0,2026-03-13 14:00:00,422.6000061035156,0.04281117430371295,5,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-03-13 16:00:00,426.1300048828125,1.0296518821642628,3.011538528955356,2.194992879110436,1.0,1.0,0.0,24.92514893681158,0.0,1.0,0.022067359676538615,1.0,0.0,2026-03-16 12:00:00,448.95721435546875,0.051568650907212854,2,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-03-18 16:00:00,461.8399963378906,1.1315186166591846,3.006275966787442,7.128089449486783,1.0,1.0,1.0,22.756867681313906,0.0,1.0,0.018974102183024397,1.0,1.0,2026-03-20 12:00:00,430.45001220703125,-0.06996722756747531,6,0,0,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-04-02 14:00:00,363.82000732421875,0.4526115091719159,2.8157471802646503,-1.298521576953099,1.0,0.0,0.0,49.29715490413408,0.0,1.0,0.0355263048560138,1.0,1.0,2026-04-06 12:00:00,381.2349853515625,0.04586701576811403,3,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-04-07 10:00:00,370.375,0.4092586024980983,3.8077763070001382,-0.8739574935159783,1.0,0.0,0.0,38.9072173267593,0.0,1.0,0.029230675624987358,1.0,1.0,2026-04-08 14:00:00,405.1499938964844,0.0918913098791343,6,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-04-13 12:00:00,414.19500732421875,0.7985974912677474,1.6137951089786315,6.582250017231456,0.0,1.0,1.0,5.836743108620709,0.0,1.0,0.024811432116206608,1.0,1.0,2026-04-15 12:00:00,445.80999755859375,0.07432875740973821,8,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-04-17 12:00:00,457.3800048828125,0.23696389211626606,3.2509450043850223,7.058273821478239,0.0,1.0,0.0,-9.478966837211829,0.0,1.0,0.024470766503611865,1.0,1.0,2026-04-17 14:00:00,459.239990234375,0.002066608360020041,1,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-04-28 10:00:00,501.95001220703125,1.5117589961831086,2.1082542984871417,4.599315029314558,1.0,1.0,1.0,2.3706066362925924,0.0,1.0,0.030079072050011965,1.0,0.0,2026-04-29 12:00:00,515.0399780273438,0.02407822592285047,5,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-05-07 14:00:00,640.8699951171875,0.12504351530559873,2.7492666052708623,3.9126552483157293,0.0,1.0,0.0,-14.748574535468805,0.0,1.0,0.03943737264966294,1.0,1.0,2026-05-08 14:00:00,733.1209106445312,0.1419463795000655,4,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-05-12 12:00:00,717.4349975585938,2.0518712981915797,2.606096421227459,2.7502324935533173,0.0,1.0,1.0,-23.33156819912699,0.0,1.0,0.04805837876070241,1.0,1.0,2026-05-13 12:00:00,793.4349975585938,0.10393294202070624,4,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-05-22 16:00:00,750.7899780273438,1.1297253350970649,2.6739026850404635,2.3840049926894067,1.0,1.0,0.0,17.150752666147337,0.0,1.0,0.028703396813794788,1.0,0.0,2026-05-27 14:00:00,916.7940063476562,0.2191058127819956,7,1,1,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-06-02 16:00:00,1064.0799560546875,1.0695664635959004,1.9372728092619222,7.1566552845373055,0.0,1.0,0.0,2.8684807462506114,0.0,1.0,0.02800426915860485,1.0,1.0,2026-06-03 12:00:00,1063.5760498046875,-0.002473560513129412,2,0,0,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-06-03 16:00:00,1079.0,1.324102591195567,2.4743383015960156,7.184206751287906,0.0,1.0,0.0,-5.37726387468345,0.0,1.0,0.026675749052225,1.0,1.0,2026-06-04 16:00:00,997.1699829101562,-0.07783875541227414,4,0,0,2026,0.0,0.0,1.0,0.0,0.0,0.0
MU.US,2026-06-23 12:00:00,1085.550048828125,0.23621430014396563,1.2931647743519825,1.509531981824264,0.0,1.0,0.0,-12.738019121500443,0.0,1.0,0.04518724530252301,1.0,0.0,2026-06-24 12:00:00,1044.04052734375,-0.040238238328288434,4,0,0,2026,0.0,0.0,1.0,0.0,0.0,0.0
SPY.US,2024-08-16 16:00:00,554.260009765625,1.0738186878594687,2.460349239639083,13.395854305879956,1.0,1.0,0.0,49.876174072662934,0.0,1.0,0.004384915911867358,1.0,1.0,2024-08-23 12:00:00,558.5599975585938,0.005758069709534077,18,1,1,2024,0.0,0.0,0.0,1.0,0.0,0.0
SPY.US,2024-09-17 12:00:00,563.739990234375,0.8097838540935217,4.833507684237887,5.384509584677466,1.0,1.0,1.0,28.464243346785224,0.0,1.0,0.004867797516702491,1.0,1.0,2024-09-30 12:00:00,571.8800048828125,0.012439306753904813,36,1,0,2024,0.0,0.0,0.0,1.0,0.0,0.0
SPY.US,2024-10-15 14:00:00,580.5399780273438,2.1663681803253803,4.9226877465517695,3.847512781436741,0.0,1.0,0.0,5.754252588819099,0.0,1.0,0.0034956717339726545,1.0,1.0,2024-10-16 16:00:00,582.239990234375,0.0009283292647783731,5,1,1,2024,0.0,0.0,0.0,1.0,0.0,0.0
SPY.US,2024-10-17 12:00:00,584.2899780273438,0.7600862963701174,2.571757666070988,4.507828457429515,0.0,1.0,0.0,-7.474915145519233,1.0,1.0,0.003735519052474374,1.0,0.0,2024-10-21 16:00:00,583.6699829101562,-0.0030611085941961696,10,0,0,2024,0.0,0.0,0.0,1.0,0.0,0.0
SPY.US,2024-11-08 16:00:00,598.239990234375,1.947299459921363,5.900055519494934,8.883494326314032,1.0,1.0,1.0,72.83658730136403,0.0,1.0,0.003978520975038578,1.0,1.0,2024-11-14 12:00:00,594.8298950195312,-0.007700212741558408,14,0,0,2024,0.0,0.0,0.0,1.0,0.0,0.0
SPY.US,2024-11-26 14:00:00,599.6801147460938,2.345617566704151,4.101607398475457,4.199973175643555,1.0,1.0,0.0,30.964050123308894,1.0,1.0,0.004007280106681039,1.0,1.0,2024-12-09 16:00:00,604.6300048828125,0.006254217565333954,31,1,1,2024,0.0,0.0,0.0,1.0,0.0,0.0
SPY.US,2025-01-23 14:00:00,607.6599731445312,0.4051897767139361,1.2558712036388249,9.640291075151415,1.0,1.0,0.0,35.81790944820537,1.0,1.0,0.0032848050929048245,1.0,1.0,2025-01-28 12:00:00,603.7200927734375,-0.00848369243527025,11,0,1,2025,0.0,0.0,0.0,1.0,0.0,0.0
SPY.US,2025-02-07 10:00:00,604.5830078125,0.6796391107503352,2.64332264855919,1.9946473819572417,1.0,1.0,0.0,14.435740422751993,0.0,1.0,0.004919947607450509,1.0,1.0,2025-02-10 12:00:00,603.6286010742188,-0.0035786198519447403,5,0,0,2025,0.0,0.0,0.0,1.0,0.0,0.0
