id,ts,underlying,ticker,strike,expiry,contract_type,last_price,volume,premium,underlying_price,dte,iv,delta,gamma,theta,vega,rho
224024353,2026-07-10T13:53:28.174729Z,TSLA,TSLA260807C00410000,410.0,2026-08-07,call,22.6,15,33900.0,410.11,28,0.483,0.5377,0.007239,-0.4135,0.4511,0.1518
224024145,2026-07-10T13:53:26.337802Z,TSLA,TSLA260713P00415000,415.0,2026-07-13,put,8.45,99,83655.0,410.11,3,0.3871,-0.6216,0.026418,-0.8798,0.1414,-0.0216
224024144,2026-07-10T13:53:26.335887Z,TSLA,TSLA260713P00412500,412.5,2026-07-13,put,6.87,99,68013.0,410.11,3,0.382,-0.5556,0.027816,-0.9062,0.1469,-0.0193
224024141,2026-07-10T13:53:26.328240Z,TSLA,TSLA260713C00407500,407.5,2026-07-13,call,7.02,99,69498.0,410.11,3,0.3741,0.5855,0.028018,-0.9323,0.1449,0.0192
224024140,2026-07-10T13:53:26.325851Z,TSLA,TSLA260713C00405000,405.0,2026-07-13,call,8.54,104,88816.0,410.11,3,0.3743,0.6545,0.026492,-0.8871,0.1371,0.0214
224022121,2026-07-10T13:52:54.489776Z,TSLA,TSLA260731P00390000,390.0,2026-07-31,put,10.6,30,31800.0,410.04,21,0.506,-0.3103,0.007092,-0.4012,0.3472,-0.0793
224022119,2026-07-10T13:52:54.487315Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,7.3,48,35040.0,410.04,10,0.4165,0.3837,0.013508,-0.5582,0.2592,0.0411
224022101,2026-07-10T13:52:54.468068Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.65,219,123735.0,410.04,3,0.3746,0.5123,0.028636,-0.9506,0.1482,0.0168
224021013,2026-07-10T13:52:49.532895Z,TSLA,TSLA260713P00412500,412.5,2026-07-13,put,6.75,144,97200.0,410.04,3,0.3712,-0.5596,0.028591,-0.878,0.1466,-0.0194
224020831,2026-07-10T13:52:48.517356Z,TSLA,TSLA260713P00405000,405.0,2026-07-13,put,3.4,100,34000.0,410.04,3,0.3812,-0.3498,0.026131,-0.8566,0.1377,-0.0121
224019814,2026-07-10T13:52:43.292335Z,TSLA,TSLA260717C00410000,410.0,2026-07-17,call,10.57,100,105700.0,410.04,7,0.4581,0.5187,0.015318,-0.7654,0.2263,0.0388
224018818,2026-07-10T13:52:39.577983Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.8,50,29000.0,410.04,3,0.3847,0.5123,0.027883,-0.9756,0.1482,0.0168
224016629,2026-07-10T13:52:36.723427Z,TSLA,TSLA260821C00395000,395.0,2026-08-21,call,35.05,8,28040.0,410.04,42,0.4719,0.6353,0.005725,-0.3214,0.5227,0.2594
224016402,2026-07-10T13:52:36.407403Z,TSLA,TSLA260717P00405000,405.0,2026-07-17,put,7.64,60,45840.0,410.04,7,0.4492,-0.4037,0.015183,-0.6842,0.2199,-0.0332
224016214,2026-07-10T13:52:36.134928Z,TSLA,TSLA260717C00407500,407.5,2026-07-17,call,12.0,54,64800.0,410.04,7,0.4648,0.5565,0.014963,-0.7712,0.2243,0.0415
224016213,2026-07-10T13:52:36.133819Z,TSLA,TSLA260717C00405000,405.0,2026-07-17,call,13.33,52,69316.0,410.04,7,0.4628,0.5942,0.014754,-0.7563,0.2202,0.0442
224016012,2026-07-10T13:52:35.801531Z,TSLA,TSLA260918C00410000,410.0,2026-09-18,call,34.95,11,38445.0,410.04,70,0.4654,0.5575,0.004724,-0.2595,0.7089,0.3714
224015651,2026-07-10T13:52:35.346121Z,TSLA,TSLA260713C00367500,367.5,2026-07-13,call,42.79,10,42790.0,410.04,3,0.5656,0.985,0.001806,-0.1776,0.0141,0.0297
224014380,2026-07-10T13:52:33.643056Z,TSLA,TSLA260724C00412500,412.5,2026-07-24,call,16.25,20,32500.0,410.04,14,0.5332,0.5046,0.009317,-0.6335,0.3204,0.0731
224014096,2026-07-10T13:52:33.259213Z,TSLA,TSLA260713C00367500,367.5,2026-07-13,call,42.49,10,42490.0,410.04,3,,,,,,
224013669,2026-07-10T13:52:32.567646Z,TSLA,TSLA260918C00150000,150.0,2026-09-18,call,262.0,7,183400.0,410.04,70,1.0843,0.9912,0.000123,-0.051,0.0429,0.277
224011627,2026-07-10T13:52:29.839231Z,TSLA,TSLA260724C00425000,425.0,2026-07-24,call,11.2,50,56000.0,410.04,14,0.534,0.3921,0.00896,-0.607,0.3086,0.0574
224011625,2026-07-10T13:52:29.837187Z,TSLA,TSLA260717P00407500,407.5,2026-07-17,put,9.0,30,27000.0,410.04,7,0.46,-0.4432,0.015118,-0.7132,0.2242,-0.0366
224010698,2026-07-10T13:52:23.837968Z,TSLA,TSLA261120C00470000,470.0,2026-11-20,call,28.7,10,28700.0,410.04,133,0.4841,0.3956,0.003214,-0.19,0.9534,0.4865
224010694,2026-07-10T13:52:23.826340Z,TSLA,TSLA260807C00420000,420.0,2026-08-07,call,18.1,23,41630.0,410.04,28,0.4831,0.4655,0.007245,-0.4107,0.4514,0.1325
224010276,2026-07-10T13:52:20.210889Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.79,63,36477.0,410.04,3,0.384,0.5123,0.027932,-0.9739,0.1482,0.0168
224009881,2026-07-10T13:52:15.270235Z,TSLA,TSLA260713C00367500,367.5,2026-07-13,call,42.72,10,42720.0,409.92,3,0.5956,0.9802,0.002173,-0.2217,0.0179,0.0295
224009696,2026-07-10T13:52:09.403037Z,TSLA,TSLA260724P00410000,410.0,2026-07-24,put,16.8,20,33600.0,409.92,14,0.5349,-0.4733,0.009269,-0.5845,0.3196,-0.0809
224007589,2026-07-10T13:51:45.542422Z,TSLA,TSLA260807C00420000,420.0,2026-08-07,call,18.1,25,45250.0,409.92,28,0.4843,0.4648,0.007227,-0.4114,0.4512,0.1323
224003651,2026-07-10T13:51:31.280579Z,TSLA,TSLA260717C00410000,410.0,2026-07-17,call,10.25,146,149650.0,409.92,7,0.4467,0.5166,0.015717,-0.7469,0.2263,0.0387
224002728,2026-07-10T13:51:29.936788Z,TSLA,TSLA261218C00305000,305.0,2026-12-18,call,121.99,10,121990.0,409.92,161,0.5089,0.8649,0.001568,-0.1222,0.5915,1.0257
224002727,2026-07-10T13:51:29.935638Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.87,10,26870.0,409.92,42,0.4674,0.5441,0.0061,-0.331,0.5513,0.2257
224002520,2026-07-10T13:51:29.662168Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.68,56,31808.0,409.92,3,0.3807,0.5089,0.028187,-0.9656,0.1482,0.0167
224001497,2026-07-10T13:51:28.187720Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,17.55,20,35100.0,409.92,14,0.5388,0.5268,0.009202,-0.6393,0.3196,0.0761
224000952,2026-07-10T13:51:27.444859Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.73,217,124341.0,409.92,3,0.3841,0.5089,0.02794,-0.9739,0.1482,0.0167
224000604,2026-07-10T13:51:26.933169Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.73,73,41829.0,409.92,3,0.3841,0.5089,0.02794,-0.9739,0.1482,0.0167
224000432,2026-07-10T13:51:26.714818Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.7,45,25650.0,409.92,3,0.3821,0.5089,0.028088,-0.9689,0.1482,0.0167
224000235,2026-07-10T13:51:26.454391Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.7,71,40470.0,409.92,3,0.3821,0.5089,0.028088,-0.9689,0.1482,0.0167
224000062,2026-07-10T13:51:26.192363Z,TSLA,TSLA260918C00470000,470.0,2026-09-18,call,14.55,22,32010.0,409.92,70,0.4695,0.3014,0.004134,-0.2232,0.6255,0.209
223999871,2026-07-10T13:51:25.878736Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.65,45,25425.0,409.92,3,0.3787,0.5089,0.028338,-0.9606,0.1482,0.0167
223999109,2026-07-10T13:51:21.599288Z,TSLA,TSLA260731C00440000,440.0,2026-07-31,call,9.2,50,46000.0,409.92,21,0.5054,0.3078,0.007077,-0.4305,0.3458,0.0673
223995813,2026-07-10T13:50:42.564521Z,TSLA,TSLA260713P00412500,412.5,2026-07-13,put,7.28,99,72072.0,409.68,3,0.3935,-0.5652,0.026929,-0.9294,0.1462,-0.0196
223995812,2026-07-10T13:50:42.563395Z,TSLA,TSLA260713P00410000,410.0,2026-07-13,put,5.9,99,58410.0,409.68,3,0.3924,-0.4975,0.027371,-0.9432,0.1482,-0.0172
223995807,2026-07-10T13:50:42.557387Z,TSLA,TSLA260713C00405000,405.0,2026-07-13,call,8.25,99,81675.0,409.68,3,0.3735,0.6433,0.026885,-0.8937,0.1385,0.021
223995806,2026-07-10T13:50:42.556154Z,TSLA,TSLA260713C00402500,402.5,2026-07-13,call,9.91,99,98109.0,409.68,3,0.3735,0.7089,0.024722,-0.8274,0.1274,0.0231
223993930,2026-07-10T13:50:33.415905Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.43,111,60273.0,409.68,3,0.3721,0.5019,0.028869,-0.9435,0.1482,0.0165
223990614,2026-07-10T13:50:28.693660Z,TSLA,TSLA260731C00415000,415.0,2026-07-31,call,17.85,15,26775.0,409.68,21,0.5053,0.4902,0.008031,-0.4941,0.3919,0.1053
223990068,2026-07-10T13:50:27.879360Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.83,10,26830.0,409.68,42,0.4691,0.5427,0.006085,-0.3319,0.5512,0.225
223989867,2026-07-10T13:50:27.609419Z,TSLA,TSLA270617C00600000,600.0,2027-06-17,call,33.5,10,33500.0,409.68,342,0.5039,0.3256,0.001803,-0.1175,1.4284,0.9361
223986566,2026-07-10T13:50:23.094201Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.58,10,26580.0,409.68,42,0.4645,0.5425,0.006145,-0.329,0.5513,0.2251
223986560,2026-07-10T13:50:23.087725Z,TSLA,TSLA260717C00405000,405.0,2026-07-17,call,12.6,300,378000.0,409.68,7,0.4394,0.5923,0.015573,-0.7196,0.2203,0.0441
223986306,2026-07-10T13:50:22.739394Z,TSLA,TSLA260717C00410000,410.0,2026-07-17,call,10.07,25,25175.0,409.68,7,0.4443,0.5128,0.01582,-0.7425,0.2262,0.0384
223986041,2026-07-10T13:50:22.419303Z,TSLA,TSLA260713C00407500,407.5,2026-07-13,call,6.64,100,66400.0,409.68,3,0.3651,0.5749,0.028896,-0.914,0.1456,0.0188
223984978,2026-07-10T13:50:16.783017Z,TSLA,TSLA260717C00260000,260.0,2026-07-17,call,149.48,3,44844.0,409.68,7,,,,,,
223984298,2026-07-10T13:50:10.272027Z,TSLA,TSLA260720C00410000,410.0,2026-07-20,call,11.17,30,33510.0,408.71,10,0.4279,0.5033,0.01378,-0.6014,0.2699,0.0533
223983884,2026-07-10T13:50:01.700717Z,TSLA,TSLA260713C00367500,367.5,2026-07-13,call,41.85,10,41850.0,408.71,3,0.7094,0.9545,0.003637,-0.4618,0.0354,0.0286
223983290,2026-07-10T13:49:46.539158Z,TSLA,TSLA260713C00367500,367.5,2026-07-13,call,41.75,10,41750.0,408.71,3,0.6795,0.961,0.003354,-0.3977,0.0313,0.0289
223981803,2026-07-10T13:49:40.580887Z,TSLA,TSLA260715P00400000,400.0,2026-07-15,put,4.46,59,26314.0,408.71,5,0.4329,-0.3218,0.017311,-0.7255,0.1715,-0.0186
223981801,2026-07-10T13:49:40.578099Z,TSLA,TSLA260715C00417500,417.5,2026-07-15,call,5.12,59,30208.0,408.71,5,0.4529,0.3582,0.01724,-0.8264,0.1786,0.0194
223981800,2026-07-10T13:49:40.576796Z,TSLA,TSLA260715C00415000,415.0,2026-07-15,call,6.01,59,35459.0,408.71,5,0.4524,0.4012,0.017866,-0.8562,0.185,0.0216
223981350,2026-07-10T13:49:38.431425Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.52,10,26520.0,408.71,42,0.4729,0.537,0.006058,-0.3339,0.5507,0.222
223981160,2026-07-10T13:49:37.424085Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,17.1,16,27360.0,408.71,14,0.5444,0.5159,0.009147,-0.6443,0.3191,0.0743
223978703,2026-07-10T13:49:27.695259Z,TSLA,TSLA260918C00410000,410.0,2026-09-18,call,34.31,10,34310.0,408.71,70,0.4668,0.5513,0.004735,-0.2597,0.7081,0.3663
223978076,2026-07-10T13:49:26.676327Z,TSLA,TSLA260821C00380000,380.0,2026-08-21,call,43.71,10,43710.0,408.71,42,0.4796,0.7125,0.005126,-0.3004,0.4726,0.2848
223977490,2026-07-10T13:49:25.860764Z,TSLA,TSLA260713C00367500,367.5,2026-07-13,call,41.74,10,41740.0,408.71,3,0.6762,0.9617,0.003323,-0.391,0.0308,0.0289
223976857,2026-07-10T13:49:25.033137Z,TSLA,TSLA260713C00367500,367.5,2026-07-13,call,41.75,10,41750.0,408.71,3,0.6795,0.961,0.003354,-0.3977,0.0313,0.0289
223972288,2026-07-10T13:49:18.750191Z,TSLA,TSLA260821C00450000,450.0,2026-08-21,call,12.3,50,61500.0,408.71,42,0.4755,0.3142,0.005383,-0.2928,0.492,0.1336
223971920,2026-07-10T13:49:16.181686Z,TSLA,TSLA260720C00410000,410.0,2026-07-20,call,11.0,26,28600.0,408.71,10,0.4216,0.503,0.013986,-0.5929,0.2699,0.0533
223971726,2026-07-10T13:49:14.890772Z,TSLA,TSLA260720C00410000,410.0,2026-07-20,call,11.0,24,26400.0,408.71,10,0.4216,0.503,0.013986,-0.5929,0.2699,0.0533
223971295,2026-07-10T13:49:11.915551Z,TSLA,TSLA260713C00395000,395.0,2026-07-13,call,15.1,20,30200.0,409.19,3,0.3407,0.879,0.015919,-0.4663,0.0746,0.0283
223968425,2026-07-10T13:48:37.413582Z,TSLA,TSLA270115P00450000,450.0,2027-01-15,put,75.91,10,75910.0,409.19,189,0.4907,-0.5106,0.00276,-0.1173,1.1743,-1.475
223967521,2026-07-10T13:48:32.424748Z,TSLA,TSLA260715P00400000,400.0,2026-07-15,put,4.62,60,27720.0,409.19,5,0.4512,-0.3198,0.016545,-0.7559,0.1712,-0.0186
223967519,2026-07-10T13:48:32.422787Z,TSLA,TSLA260715C00417500,417.5,2026-07-15,call,4.97,60,29820.0,409.19,5,0.4348,0.3604,0.017971,-0.7969,0.1792,0.0195
223967518,2026-07-10T13:48:32.421837Z,TSLA,TSLA260715C00415000,415.0,2026-07-15,call,5.83,60,34980.0,409.19,5,0.4322,0.4047,0.018719,-0.8219,0.1856,0.0219
223967355,2026-07-10T13:48:31.453737Z,TSLA,TSLA260717P00460000,460.0,2026-07-17,put,51.64,5,25820.0,409.19,7,0.5888,-0.9168,0.004588,-0.3123,0.0868,-0.0819
223965642,2026-07-10T13:48:24.773500Z,TSLA,TSLA260731C00410000,410.0,2026-07-31,call,19.77,25,49425.0,409.19,21,0.5022,0.526,0.008077,-0.4913,0.3907,0.1125
223960927,2026-07-10T13:48:18.249799Z,TSLA,TSLA260715C00375000,375.0,2026-07-15,call,34.6,15,51900.0,409.19,5,0.3878,0.9749,0.003156,-0.1538,0.0281,0.0499
223959499,2026-07-10T13:48:15.992247Z,TSLA,TSLA260720C00410000,410.0,2026-07-20,call,11.15,35,39025.0,409.19,10,0.4182,0.5095,0.014081,-0.5892,0.2701,0.0541
223959288,2026-07-10T13:48:14.204710Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.49,10,26490.0,409.19,42,0.4677,0.5396,0.006115,-0.3308,0.551,0.2236
223959269,2026-07-10T13:48:13.790361Z,TSLA,TSLA260713C00367500,367.5,2026-07-13,call,41.73,10,41730.0,409.19,3,,,,,,
223959063,2026-07-10T13:48:12.448063Z,TSLA,TSLA260715C00372500,372.5,2026-07-15,call,37.15,10,37150.0,409.19,5,0.4304,0.9714,0.003169,-0.179,0.0313,0.0494
223958615,2026-07-10T13:48:09.473360Z,TSLA,TSLA260713C00367500,367.5,2026-07-13,call,41.7,10,41700.0,408.35,3,0.7583,0.9421,0.004125,-0.5841,0.0429,0.0282
223958232,2026-07-10T13:48:06.165448Z,TSLA,TSLA260717P00407500,407.5,2026-07-17,put,9.46,100,94600.0,408.35,7,0.4462,-0.4687,0.015763,-0.692,0.2249,-0.0385
223957681,2026-07-10T13:47:55.275475Z,TSLA,TSLA270617C00400000,400.0,2027-06-17,call,89.0,3,26700.0,408.35,342,0.5016,0.6451,0.001877,-0.1294,1.4714,1.6344
223957303,2026-07-10T13:47:41.550905Z,TSLA,TSLA261218C00410000,410.0,2026-12-18,call,54.93,10,54930.0,408.35,161,0.4833,0.5831,0.002977,-0.1815,1.0584,0.808
223952533,2026-07-10T13:47:21.504450Z,TSLA,TSLA260715C00375000,375.0,2026-07-15,call,34.2,15,51300.0,408.35,5,0.4825,0.9392,0.005222,-0.3207,0.0576,0.0479
223952315,2026-07-10T13:47:21.202972Z,TSLA,TSLA260720C00362500,362.5,2026-07-20,call,47.1,20,94200.0,408.35,10,0.4721,0.9428,0.003595,-0.2247,0.0775,0.0926
223951764,2026-07-10T13:47:20.421918Z,TSLA,TSLA261120P00380000,380.0,2026-11-20,put,30.5,10,30500.0,408.35,133,0.4874,-0.3273,0.003005,-0.1428,0.8897,-0.5981
223950736,2026-07-10T13:47:19.017409Z,TSLA,TSLA270115C00300000,300.0,2027-01-15,call,127.9,9,115110.0,408.35,189,0.5116,0.861,0.001473,-0.1157,0.6508,1.1583
223950551,2026-07-10T13:47:18.789457Z,TSLA,TSLA260724C00430000,430.0,2026-07-24,call,9.15,556,508740.0,408.35,14,0.5404,0.3377,0.008455,-0.5799,0.2923,0.0494
223950547,2026-07-10T13:47:18.785311Z,TSLA,TSLA260713P00412500,412.5,2026-07-13,put,8.01,99,79299.0,408.35,3,0.3904,-0.6016,0.026705,-0.8983,0.1429,-0.0209
223950546,2026-07-10T13:47:18.784468Z,TSLA,TSLA260713P00410000,410.0,2026-07-13,put,6.52,99,64548.0,408.35,3,0.3879,-0.5345,0.027674,-0.9236,0.1471,-0.0185
223950537,2026-07-10T13:47:18.775297Z,TSLA,TSLA260713C00405000,405.0,2026-07-13,call,7.67,99,75933.0,408.35,3,0.3911,0.6028,0.026633,-0.96,0.1428,0.0196
223950536,2026-07-10T13:47:18.774366Z,TSLA,TSLA260713C00402500,402.5,2026-07-13,call,9.26,99,91674.0,408.35,3,0.3937,0.6673,0.024928,-0.915,0.1345,0.0216
223950188,2026-07-10T13:47:18.290644Z,TSLA,TSLA260724C00430000,430.0,2026-07-24,call,9.15,442,404430.0,408.35,14,0.5404,0.3377,0.008455,-0.5799,0.2923,0.0494
223949801,2026-07-10T13:47:17.714791Z,TSLA,TSLA260720C00420000,420.0,2026-07-20,call,6.8,55,37400.0,408.35,10,0.4216,0.363,0.013165,-0.552,0.2536,0.0387
223949363,2026-07-10T13:47:17.143394Z,TSLA,TSLA260724C00410000,410.0,2026-07-24,call,16.65,20,33300.0,408.35,14,0.5361,0.5122,0.0093,-0.6344,0.3189,0.0738
223945996,2026-07-10T13:47:11.393558Z,TSLA,TSLA260731P00400000,400.0,2026-07-31,put,14.97,116,173652.0,408.35,21,0.5,-0.3998,0.007888,-0.4284,0.3784,-0.1025
223945995,2026-07-10T13:47:11.390708Z,TSLA,TSLA260731P00390000,390.0,2026-07-31,put,11.06,116,128296.0,408.35,21,0.5039,-0.3219,0.007264,-0.4037,0.3512,-0.082
223945992,2026-07-10T13:47:11.380392Z,TSLA,TSLA260717P00400000,400.0,2026-07-17,put,6.35,116,73660.0,408.35,7,0.453,-0.354,0.01452,-0.6619,0.2103,-0.0289
223945991,2026-07-10T13:47:11.374067Z,TSLA,TSLA260717P00390000,390.0,2026-07-17,put,3.49,116,40484.0,408.35,7,0.4643,-0.2234,0.011377,-0.5486,0.1689,-0.0182
223945713,2026-07-10T13:47:08.844690Z,TSLA,TSLA260731P00400000,400.0,2026-07-31,put,15.01,84,126084.0,408.35,21,0.501,-0.3999,0.007872,-0.4294,0.3784,-0.1026
223945712,2026-07-10T13:47:08.833364Z,TSLA,TSLA260731P00390000,390.0,2026-07-31,put,11.07,84,92988.0,408.35,21,0.5042,-0.322,0.007261,-0.404,0.3512,-0.082
223945710,2026-07-10T13:47:08.829655Z,TSLA,TSLA260731C00410000,410.0,2026-07-31,call,19.5,21,40950.0,408.35,21,0.5065,0.5195,0.008032,-0.4944,0.3903,0.1108
223945702,2026-07-10T13:47:08.810034Z,TSLA,TSLA260717P00400000,400.0,2026-07-17,put,6.4,84,53760.0,408.35,7,0.4553,-0.3546,0.014453,-0.6658,0.2105,-0.029
223945701,2026-07-10T13:47:08.807624Z,TSLA,TSLA260717P00390000,390.0,2026-07-17,put,3.51,86,30186.0,408.35,7,0.4655,-0.224,0.011364,-0.5507,0.1692,-0.0182
223944748,2026-07-10T13:47:00.691709Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.16,10,26160.0,408.04,42,0.4729,0.5329,0.006074,-0.3334,0.5503,0.2201
223942526,2026-07-10T13:46:31.500533Z,TSLA,TSLA260918C00420000,420.0,2026-09-18,call,29.3,30,87900.0,408.04,70,0.4633,0.5006,0.004819,-0.2575,0.7129,0.3356
223941659,2026-07-10T13:46:27.509672Z,TSLA,TSLA260720P00400000,400.0,2026-07-20,put,7.6,78,59280.0,408.04,10,0.4262,-0.3689,0.013104,-0.5234,0.2548,-0.0433
223938348,2026-07-10T13:46:15.030239Z,TSLA,TSLA260713P00405000,405.0,2026-07-13,put,4.4,100,44000.0,408.04,3,0.3985,-0.407,0.026326,-0.9323,0.1436,-0.014
223937594,2026-07-10T13:46:13.879634Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.08,10,26080.0,408.04,42,0.4715,0.5328,0.006093,-0.3325,0.5503,0.2202
223937244,2026-07-10T13:46:13.329596Z,TSLA,TSLA260731C00410000,410.0,2026-07-31,call,19.2,21,40320.0,408.04,21,0.5029,0.5168,0.008098,-0.4908,0.3901,0.1103
223930588,2026-07-10T13:45:30.519815Z,TSLA,TSLA260713P00412500,412.5,2026-07-13,put,8.18,99,80982.0,407.85,3,0.3809,-0.618,0.02708,-0.863,0.141,-0.0214
223930587,2026-07-10T13:45:30.518864Z,TSLA,TSLA260713P00410000,410.0,2026-07-13,put,6.65,107,71155.0,407.85,3,0.3783,-0.5499,0.028296,-0.8944,0.1464,-0.019
223930580,2026-07-10T13:45:30.511698Z,TSLA,TSLA260713C00405000,405.0,2026-07-13,call,7.65,104,79560.0,407.85,3,0.4104,0.5859,0.025676,-1.0141,0.1441,0.019
223930579,2026-07-10T13:45:30.510806Z,TSLA,TSLA260713C00402500,402.5,2026-07-13,call,9.13,99,90387.0,407.85,3,0.4084,0.6499,0.024532,-0.9638,0.137,0.021
223930185,2026-07-10T13:45:28.400289Z,TSLA,TSLA260918C00410000,410.0,2026-09-18,call,33.89,11,37279.0,407.85,70,0.4675,0.5473,0.004744,-0.2596,0.7075,0.3631
223930180,2026-07-10T13:45:28.393104Z,TSLA,TSLA260717C00360000,360.0,2026-07-17,call,49.17,39,191763.0,407.85,7,0.6149,0.9355,0.003628,-0.3535,0.0712,0.0637
223929130,2026-07-10T13:45:23.449156Z,TSLA,TSLA260731P00405000,405.0,2026-07-31,put,17.5,20,35000.0,407.85,21,0.4994,-0.4443,0.008086,-0.435,0.3865,-0.1143
223928279,2026-07-10T13:45:19.450305Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.06,10,26060.0,407.85,42,0.4729,0.5318,0.006078,-0.3333,0.5502,0.2196
223928111,2026-07-10T13:45:18.707922Z,TSLA,TSLA260731C00415000,415.0,2026-07-31,call,16.9,49,82810.0,407.85,21,0.5036,0.4753,0.008081,-0.4889,0.3895,0.1018
223927846,2026-07-10T13:45:17.558765Z,TSLA,TSLA270115C00300000,300.0,2027-01-15,call,127.66,9,114894.0,407.85,189,0.5145,0.8594,0.001478,-0.1167,0.6552,1.1539
223926354,2026-07-10T13:45:12.099852Z,TSLA,TSLA260717C00360000,360.0,2026-07-17,call,48.5,21,101850.0,407.85,7,0.4937,0.9694,0.00248,-0.1805,0.0391,0.0665
223922571,2026-07-10T13:45:06.617989Z,TSLA,TSLA260715C00425000,425.0,2026-07-15,call,2.92,100,29200.0,407.85,5,0.46,0.2337,0.013953,-0.6841,0.1462,0.0127
223921450,2026-07-10T13:45:04.971268Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.1,10,26100.0,407.85,42,0.4737,0.5318,0.006068,-0.3338,0.5502,0.2196
223921444,2026-07-10T13:45:04.964006Z,TSLA,TSLA260717C00390000,390.0,2026-07-17,call,22.1,14,30940.0,407.85,7,0.4823,0.7631,0.011331,-0.6362,0.1743,0.0555
223920710,2026-07-10T13:45:02.849347Z,TSLA,TSLA260918C00400000,400.0,2026-09-18,call,38.81,7,27167.0,408.57,70,0.4623,0.5982,0.004677,-0.2539,0.6921,0.3943
223920695,2026-07-10T13:45:02.694644Z,TSLA,TSLA260713P00410000,410.0,2026-07-13,put,6.7,144,96480.0,408.57,3,0.4081,-0.5263,0.026336,-0.9755,0.1475,-0.0182
223920690,2026-07-10T13:45:02.654810Z,TSLA,TSLA260713C00415000,415.0,2026-07-13,call,3.25,937,304525.0,408.57,3,0.3937,0.3411,0.025161,-0.9084,0.1359,0.0112
223919339,2026-07-10T13:44:50.799381Z,TSLA,TSLA270115C00300000,300.0,2027-01-15,call,128.2,9,115380.0,408.57,189,0.5133,0.8608,0.001469,-0.1161,0.6518,1.1573
223918402,2026-07-10T13:44:30.518157Z,TSLA,TSLA260713C00410000,410.0,2026-07-13,call,5.25,200,105000.0,408.57,3,0.3964,0.4725,0.027104,-0.9972,0.1474,0.0154
223917058,2026-07-10T13:44:23.511547Z,TSLA,TSLA260724C00405000,405.0,2026-07-24,call,19.15,20,38300.0,408.57,14,0.5334,0.5607,0.009239,-0.6269,0.3155,0.0805
223915710,2026-07-10T13:44:16.515667Z,TSLA,TSLA260720C00425000,425.0,2026-07-20,call,5.4,200,108000.0,408.57,10,0.4244,0.3055,0.012214,-0.5178,0.2371,0.0327
223915177,2026-07-10T13:44:13.354361Z,TSLA,TSLA260713C00400000,400.0,2026-07-13,call,10.92,24,26208.0,408.57,3,0.376,0.7421,0.023195,-0.7857,0.1196,0.024
223913805,2026-07-10T13:44:10.143554Z,TSLA,TSLA260828C00410000,410.0,2026-08-28,call,28.5,10,28500.0,408.57,49,0.4696,0.5402,0.005646,-0.3084,0.5942,0.258
223913080,2026-07-10T13:44:09.132510Z,TSLA,TSLA260821C00410000,410.0,2026-08-21,call,26.2,10,26200.0,408.57,42,0.4685,0.5359,0.006119,-0.3309,0.5507,0.2218
223911766,2026-07-10T13:44:07.401314Z,TSLA,TSLA260713C00400000,400.0,2026-07-13,call,10.83,24,25992.0,408.57,3,0.3684,0.7462,0.023475,-0.7648,0.1187,0.0242
223910638,2026-07-10T13:44:05.845109Z,TSLA,TSLA260713C00400000,400.0,2026-07-13,call,10.75,25,26875.0,408.57,3,0.3616,0.7499,0.023727,-0.746,0.1177,0.0243
223909773,2026-07-10T13:44:04.675104Z,TSLA,TSLA260713P00412500,412.5,2026-07-13,put,8.31,99,82269.0,408.57,3,0.4204,-0.588,0.024995,-0.9794,0.1442,-0.0204
223909772,2026-07-10T13:44:04.674252Z,TSLA,TSLA260713P00410000,410.0,2026-07-13,put,6.78,99,67122.0,408.57,3,0.4135,-0.5258,0.025992,-0.989,0.1475,-0.0182
223909766,2026-07-10T13:44:04.668961Z,TSLA,TSLA260713C00405000,405.0,2026-07-13,call,7.53,99,74547.0,408.57,3,0.3719,0.6134,0.027784,-0.9086,0.1418,0.02
