ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at
SPY260714P00704000,SPY,704.0,2026-07-14,put,0.05,100,991.0,751.44,5,0.2315,-0.0074,0.001007,-0.0412,0.018,-0.0008,2026-07-09T20:03:08.217136Z,2026-07-09T20:03:24.027524Z
SPY260714C00705000,SPY,705.0,2026-07-14,call,38.63,1,3863.0,741.75,14,0.1921,0.9191,0.005347,-0.2038,0.2168,0.2467,2026-06-30T13:36:34.586810Z,2026-06-30T13:36:51.062041Z
SPY260714P00705000,SPY,705.0,2026-07-14,put,0.03,25,76.0,755.06,4,0.2549,-0.0047,0.000679,-0.0342,0.0108,-0.0004,2026-07-10T19:38:52.231930Z,2026-07-10T19:39:15.365336Z
SPY260714P00706000,SPY,706.0,2026-07-14,put,0.04,25,100.0,752.57,4,0.2472,-0.0063,0.000912,-0.0428,0.014,-0.0005,2026-07-10T14:28:27.831562Z,2026-07-10T14:28:33.279784Z
SPY260714P00707000,SPY,707.0,2026-07-14,put,0.03,11,35.0,755.04,4,0.2454,-0.0049,0.000728,-0.0339,0.0112,-0.0004,2026-07-10T19:40:00.352575Z,2026-07-10T19:40:17.721095Z
SPY260714P00708000,SPY,708.0,2026-07-14,put,0.04,38,152.0,753.27,4,0.2407,-0.0065,0.000956,-0.0426,0.0143,-0.0005,2026-07-10T16:30:38.882029Z,2026-07-10T16:30:45.958788Z
SPY260714P00709000,SPY,709.0,2026-07-14,put,0.03,71,242.0,754.67,4,0.2344,-0.0051,0.000792,-0.0336,0.0116,-0.0004,2026-07-10T19:03:16.412129Z,2026-07-10T19:03:44.045702Z
SPY260714C00710000,SPY,710.0,2026-07-14,call,41.63,1,4163.0,751.23,5,0.2222,0.9859,0.001815,-0.1291,0.0312,0.0958,2026-07-09T18:43:44.380424Z,2026-07-09T18:43:49.941744Z
SPY260714P00710000,SPY,710.0,2026-07-14,put,0.02,86,310.0,754.67,4,0.2199,-0.0037,0.000638,-0.0238,0.0088,-0.0003,2026-07-10T20:08:59.288056Z,2026-07-10T20:09:13.641738Z
SPY260714P00711000,SPY,711.0,2026-07-14,put,0.03,67,222.0,754.39,4,0.2238,-0.0053,0.000862,-0.0333,0.012,-0.0004,2026-07-10T18:24:48.196898Z,2026-07-10T18:25:12.306104Z
SPY260714C00712000,SPY,712.0,2026-07-14,call,31.54,4,12896.0,743.14,6,0.1391,0.9924,0.00154,-0.0833,0.0195,0.116,2026-07-08T14:36:37.090373Z,2026-07-08T14:36:43.328264Z
SPY260714P00712000,SPY,712.0,2026-07-14,put,0.03,220,841.0,754.96,4,0.2216,-0.0053,0.000877,-0.0332,0.0121,-0.0004,2026-07-10T19:58:12.270736Z,2026-07-10T19:58:35.329904Z
SPY260714P00713000,SPY,713.0,2026-07-14,put,0.03,395,1338.0,754.67,4,0.2156,-0.0055,0.000922,-0.0331,0.0124,-0.0005,2026-07-10T20:09:28.384986Z,2026-07-10T20:09:43.862264Z
SPY260714P00714000,SPY,714.0,2026-07-14,put,0.03,238,767.0,754.67,4,0.2109,-0.0056,0.00096,-0.0329,0.0126,-0.0005,2026-07-10T20:09:09.069420Z,2026-07-10T20:09:13.641738Z
SPY260714P00715000,SPY,715.0,2026-07-14,put,0.03,206,805.0,755.15,4,0.2083,-0.0057,0.00098,-0.0328,0.0128,-0.0005,2026-07-10T19:41:44.975754Z,2026-07-10T19:41:50.892691Z
SPY260714P00716000,SPY,716.0,2026-07-14,put,0.03,66,288.0,755.17,4,0.2037,-0.0058,0.001021,-0.0327,0.013,-0.0005,2026-07-10T19:42:56.238384Z,2026-07-10T19:43:21.534603Z
SPY260714P00717000,SPY,717.0,2026-07-14,put,0.03,15,66.0,755.12,4,0.1987,-0.0059,0.001068,-0.0325,0.0133,-0.0005,2026-07-10T19:44:03.792028Z,2026-07-10T19:44:22.169144Z
SPY260714P00718000,SPY,718.0,2026-07-14,put,0.03,37,143.0,755.11,4,0.1939,-0.006,0.001116,-0.0324,0.0135,-0.0005,2026-07-10T19:54:51.785071Z,2026-07-10T19:55:01.282021Z
SPY260714P00719000,SPY,719.0,2026-07-14,put,0.04,31,157.0,755.11,4,0.1957,-0.0078,0.001383,-0.0409,0.0169,-0.0006,2026-07-10T19:54:47.011549Z,2026-07-10T19:55:01.282021Z
SPY260714C00720000,SPY,720.0,2026-07-14,call,29.52,1,2952.0,747.35,12,0.1804,0.8822,0.008052,-0.2547,0.2668,0.2071,2026-07-02T13:30:44.425912Z,2026-07-02T13:31:02.587190Z
SPY260714P00720000,SPY,720.0,2026-07-14,put,0.03,692,3482.0,754.67,4,0.1825,-0.0064,0.001247,-0.032,0.0142,-0.0005,2026-07-10T20:12:07.280065Z,2026-07-10T20:12:14.168673Z
SPY260714P00721000,SPY,721.0,2026-07-14,put,0.04,59,369.0,754.67,4,0.1839,-0.0082,0.001548,-0.0403,0.0178,-0.0007,2026-07-10T20:13:53.548259Z,2026-07-10T20:14:14.668376Z
SPY260714C00722000,SPY,722.0,2026-07-14,call,30.08,5,15040.0,751.51,5,0.1954,0.9624,0.004743,-0.1999,0.0717,0.095,2026-07-09T18:05:37.298537Z,2026-07-09T18:05:52.229962Z
SPY260714P00722000,SPY,722.0,2026-07-14,put,0.05,46,368.0,754.55,4,0.1836,-0.0101,0.001854,-0.0481,0.0212,-0.0008,2026-07-10T18:53:18.254570Z,2026-07-10T18:53:35.897843Z
SPY260714C00723000,SPY,723.0,2026-07-14,call,31.15,3,9230.0,753.95,4,0.2149,0.9643,0.004622,-0.2256,0.0617,0.0762,2026-07-10T17:23:24.312584Z,2026-07-10T17:23:37.180022Z
SPY260714P00723000,SPY,723.0,2026-07-14,put,0.05,43,380.0,755.1,4,0.1812,-0.0102,0.001896,-0.0479,0.0215,-0.0009,2026-07-10T19:50:50.355090Z,2026-07-10T19:50:58.199918Z
SPY260714P00724000,SPY,724.0,2026-07-14,put,0.05,354,3192.0,754.67,4,0.1741,-0.0106,0.002038,-0.0475,0.0221,-0.0009,2026-07-10T20:13:53.552301Z,2026-07-10T20:14:14.668376Z
SPY260714C00725000,SPY,725.0,2026-07-14,call,28.2,1,2820.0,753.04,4,0.19,0.9505,0.006107,-0.2299,0.0898,0.0941,2026-07-10T14:06:10.812421Z,2026-07-10T14:06:29.859352Z
SPY260714P00725000,SPY,725.0,2026-07-14,put,0.05,168,1472.0,754.67,4,0.1691,-0.0109,0.002148,-0.0472,0.0227,-0.0009,2026-07-10T20:03:45.171463Z,2026-07-10T20:04:10.120300Z
SPY260714C00726000,SPY,726.0,2026-07-14,call,26.06,1,2606.0,751.44,5,0.1788,0.9531,0.006215,-0.2133,0.086,0.0945,2026-07-09T20:08:35.905275Z,2026-07-09T20:08:57.791055Z
SPY260714P00726000,SPY,726.0,2026-07-14,put,0.07,265,2007.0,754.97,4,0.1732,-0.0144,0.002671,-0.0616,0.0289,-0.0012,2026-07-10T19:33:21.318517Z,2026-07-10T19:33:40.106968Z
SPY260714C00727000,SPY,727.0,2026-07-14,call,18.61,1,1861.0,743.18,6,0.2033,0.8098,0.014008,-0.4886,0.2586,0.0959,2026-07-08T13:39:43.588060Z,2026-07-08T13:39:46.288331Z
SPY260714P00727000,SPY,727.0,2026-07-14,put,0.06,717,6555.0,754.67,4,0.163,-0.0133,0.002644,-0.0539,0.0269,-0.0011,2026-07-10T20:03:45.173275Z,2026-07-10T20:04:10.120300Z
SPY260714C00728000,SPY,728.0,2026-07-14,call,27.05,15,40575.0,754.96,4,0.1847,0.7852,0.016625,-0.476,0.2773,0.0931,2026-07-10T19:59:07.263579Z,2026-07-10T19:59:37.058543Z
SPY260714P00728000,SPY,728.0,2026-07-14,put,0.06,357,4326.0,754.67,4,0.1578,-0.0136,0.0028,-0.0535,0.0276,-0.0011,2026-07-10T20:04:54.153371Z,2026-07-10T20:05:10.271883Z
SPY260714C00729000,SPY,729.0,2026-07-14,call,23.2,9,19999.0,751.44,5,0.1752,0.9343,0.008276,-0.2552,0.1121,0.093,2026-07-09T20:07:12.223287Z,2026-07-09T20:07:27.449569Z
SPY260714P00729000,SPY,729.0,2026-07-14,put,0.07,926,13372.0,754.67,4,0.156,-0.0158,0.003218,-0.06,0.0313,-0.0013,2026-07-10T20:13:10.174779Z,2026-07-10T20:13:14.343609Z
SPY260714C00730000,SPY,730.0,2026-07-14,call,24.64,12,28454.0,754.42,4,0.1475,0.9837,0.003462,-0.1207,0.0318,0.0786,2026-07-10T18:30:49.609514Z,2026-07-10T18:30:49.696024Z
SPY260714P00730000,SPY,730.0,2026-07-14,put,0.07,1345,18227.0,754.67,4,0.1507,-0.0163,0.00342,-0.0595,0.0322,-0.0014,2026-07-10T20:07:45.062146Z,2026-07-10T20:08:12.780084Z
SPY260714C00731000,SPY,731.0,2026-07-14,call,24.09,19,44862.0,754.96,4,0.185,0.9375,0.008419,-0.2827,0.0967,0.0749,2026-07-10T19:59:07.264186Z,2026-07-10T19:59:37.058543Z
SPY260714P00731000,SPY,731.0,2026-07-14,put,0.08,755,13938.0,754.67,4,0.1484,-0.0187,0.003894,-0.0656,0.0361,-0.0016,2026-07-10T20:14:05.320562Z,2026-07-10T20:14:14.668376Z
SPY260714C00732000,SPY,732.0,2026-07-14,call,24.39,27,61442.0,754.96,4,0.2546,0.8819,0.00982,-0.5524,0.1562,0.0703,2026-07-10T19:59:18.537252Z,2026-07-10T19:59:37.058543Z
SPY260714P00732000,SPY,732.0,2026-07-14,put,0.09,950,13532.0,754.67,4,0.1456,-0.0211,0.0044,-0.0713,0.04,-0.0018,2026-07-10T20:04:04.251041Z,2026-07-10T20:04:10.120300Z
SPY260714C00733000,SPY,733.0,2026-07-14,call,20.25,2,4023.0,752.72,4,0.1589,0.9478,0.008504,-0.2267,0.0839,0.076,2026-07-10T15:55:32.284013Z,2026-07-10T15:55:36.824126Z
SPY260714P00733000,SPY,733.0,2026-07-14,put,0.1,856,16009.0,754.67,4,0.1424,-0.0236,0.004945,-0.0767,0.044,-0.002,2026-07-10T20:11:58.216942Z,2026-07-10T20:12:14.168673Z
SPY260714C00734000,SPY,734.0,2026-07-14,call,21.14,11,22227.0,755.07,4,0.1558,0.9554,0.007625,-0.2049,0.0741,0.0767,2026-07-10T19:56:59.332731Z,2026-07-10T19:57:04.103722Z
SPY260714P00734000,SPY,734.0,2026-07-14,put,0.11,523,10451.0,754.67,4,0.139,-0.0262,0.005536,-0.0817,0.048,-0.0022,2026-07-10T20:14:00.285180Z,2026-07-10T20:14:14.668376Z
SPY260714C00735000,SPY,735.0,2026-07-14,call,19.75,12,21923.0,754.26,4,0.1506,0.9524,0.00831,-0.2075,0.0781,0.0766,2026-07-10T17:40:22.378707Z,2026-07-10T17:40:25.837576Z
SPY260714P00735000,SPY,735.0,2026-07-14,put,0.13,2201,46410.0,754.67,4,0.1372,-0.0307,0.006401,-0.092,0.0548,-0.0026,2026-07-10T20:14:49.243819Z,2026-07-10T20:15:14.853120Z
SPY260714C00736000,SPY,736.0,2026-07-14,call,18.89,3,5513.0,754.55,4,0.1217,0.9765,0.005752,-0.1287,0.0437,0.0787,2026-07-10T18:53:17.602192Z,2026-07-10T18:53:35.897843Z
SPY260714P00736000,SPY,736.0,2026-07-14,put,0.14,490,11764.0,754.67,4,0.1331,-0.0337,0.007113,-0.0961,0.0591,-0.0028,2026-07-10T20:14:23.201386Z,2026-07-10T20:14:44.785573Z
SPY260714C00737000,SPY,737.0,2026-07-14,call,15.75,18,28888.0,752.23,4,0.1285,0.9397,0.011799,-0.2111,0.094,0.0757,2026-07-10T13:46:11.346814Z,2026-07-10T13:46:21.128073Z
SPY260714P00737000,SPY,737.0,2026-07-14,put,0.17,552,19352.0,754.67,4,0.1319,-0.0402,0.008302,-0.11,0.0683,-0.0033,2026-07-10T20:10:33.532968Z,2026-07-10T20:10:43.990220Z
SPY260714C00738000,SPY,738.0,2026-07-14,call,17.3,3,4990.0,754.96,4,0.1126,0.975,0.006526,-0.127,0.0459,0.0788,2026-07-10T19:58:14.003934Z,2026-07-10T19:58:35.329904Z
SPY260714P00738000,SPY,738.0,2026-07-14,put,0.19,976,34728.0,754.67,4,0.1285,-0.0453,0.009376,-0.1179,0.0752,-0.0038,2026-07-10T20:01:48.004018Z,2026-07-10T20:02:09.747360Z
SPY260714C00739000,SPY,739.0,2026-07-14,call,16.32,4,6266.0,754.96,4,0.1109,0.9696,0.00782,-0.1372,0.0542,0.0784,2026-07-10T19:58:14.005362Z,2026-07-10T19:58:35.329904Z
SPY260714P00739000,SPY,739.0,2026-07-14,put,0.2,1893,68221.0,754.67,4,0.1236,-0.0489,0.010382,-0.1205,0.0801,-0.0041,2026-07-10T20:14:16.156021Z,2026-07-10T20:14:44.785573Z
SPY260714C00740000,SPY,740.0,2026-07-14,call,15.27,33,46073.0,754.67,4,0.1321,0.9266,0.013321,-0.2407,0.1098,0.075,2026-07-10T20:07:55.137002Z,2026-07-10T20:08:12.780084Z
SPY260714P00740000,SPY,740.0,2026-07-14,put,0.23,7975,259122.0,754.67,4,0.1208,-0.0563,0.011874,-0.1314,0.0895,-0.0047,2026-07-10T20:14:51.307741Z,2026-07-10T20:15:14.853120Z
SPY260714C00741000,SPY,741.0,2026-07-14,call,14.4,13,17903.0,755.17,4,0.101,0.9645,0.009756,-0.1398,0.0615,0.0782,2026-07-10T19:40:43.237353Z,2026-07-10T19:40:48.055218Z
SPY260714P00741000,SPY,741.0,2026-07-14,put,0.27,1037,53704.0,754.67,4,0.1184,-0.0657,0.013657,-0.1451,0.101,-0.0055,2026-07-10T20:13:09.180421Z,2026-07-10T20:13:14.343609Z
SPY260714C00742000,SPY,742.0,2026-07-14,call,13.37,20,26649.0,754.96,4,0.1005,0.9538,0.012164,-0.1575,0.0764,0.0774,2026-07-10T19:25:57.218123Z,2026-07-10T19:26:00.739984Z
SPY260714P00742000,SPY,742.0,2026-07-14,put,0.31,2181,118126.0,754.67,4,0.1154,-0.0755,0.015594,-0.1571,0.1123,-0.0063,2026-07-10T20:14:59.232047Z,2026-07-10T20:15:14.853120Z
SPY260714C00743000,SPY,743.0,2026-07-14,call,12.15,192,205328.0,754.74,4,0.0929,0.9506,0.013871,-0.1549,0.0805,0.0773,2026-07-10T20:00:26.281978Z,2026-07-10T20:00:39.470115Z
SPY260714P00743000,SPY,743.0,2026-07-14,put,0.35,1344,87902.0,754.67,4,0.1118,-0.0858,0.017738,-0.1674,0.1238,-0.0071,2026-07-10T20:14:44.447728Z,2026-07-10T20:14:44.785573Z
SPY260714C00744000,SPY,744.0,2026-07-14,call,11.56,439,423519.0,755.02,4,0.1015,0.9225,0.01808,-0.2049,0.1146,0.0751,2026-07-10T19:29:24.311296Z,2026-07-10T19:29:34.406142Z
SPY260714P00744000,SPY,744.0,2026-07-14,put,0.39,1142,76495.0,754.67,4,0.1077,-0.0969,0.020151,-0.1761,0.1355,-0.0081,2026-07-10T20:14:49.639184Z,2026-07-10T20:15:14.853120Z
SPY260714C00745000,SPY,745.0,2026-07-14,call,10.55,429,384027.0,754.67,4,0.1151,0.8654,0.023811,-0.302,0.171,0.0704,2026-07-10T20:04:45.100097Z,2026-07-10T20:05:10.271883Z
SPY260714P00745000,SPY,745.0,2026-07-14,put,0.45,6585,452145.0,754.67,4,0.1045,-0.1119,0.023058,-0.189,0.1504,-0.0093,2026-07-10T20:14:57.244101Z,2026-07-10T20:15:14.853120Z
SPY260714C00746000,SPY,746.0,2026-07-14,call,9.62,472,388452.0,754.67,4,0.1108,0.8488,0.026749,-0.3113,0.185,0.0691,2026-07-10T20:03:14.443756Z,2026-07-10T20:03:40.073530Z
SPY260714P00746000,SPY,746.0,2026-07-14,put,0.54,2065,202774.0,754.67,4,0.1024,-0.1322,0.026452,-0.2075,0.169,-0.011,2026-07-10T20:14:33.040330Z,2026-07-10T20:14:44.785573Z
SPY260714C00747000,SPY,747.0,2026-07-14,call,8.81,2222,1630319.0,754.67,4,0.1119,0.818,0.029883,-0.3448,0.2087,0.0667,2026-07-10T20:14:50.283363Z,2026-07-10T20:15:14.853120Z
SPY260714P00747000,SPY,747.0,2026-07-14,put,0.61,5535,535050.0,754.67,4,0.0982,-0.1509,0.030158,-0.217,0.1849,-0.0125,2026-07-10T20:14:54.262879Z,2026-07-10T20:15:14.853120Z
SPY260714C00748000,SPY,748.0,2026-07-14,call,7.85,485,318825.0,754.67,4,0.1047,0.8015,0.033675,-0.3401,0.2201,0.0654,2026-07-10T20:11:54.195317Z,2026-07-10T20:12:14.168673Z
SPY260714P00748000,SPY,748.0,2026-07-14,put,0.71,7635,815222.0,754.67,4,0.0949,-0.1751,0.034402,-0.2299,0.2037,-0.0146,2026-07-10T20:14:49.953125Z,2026-07-10T20:15:14.853120Z
SPY260714C00749000,SPY,749.0,2026-07-14,call,6.86,714,421736.0,754.67,4,0.0959,0.7856,0.038508,-0.3271,0.2304,0.0642,2026-07-10T20:05:13.671370Z,2026-07-10T20:05:40.423181Z
SPY260714P00749000,SPY,749.0,2026-07-14,put,0.83,8680,1178562.0,754.67,4,0.0915,-0.2037,0.039139,-0.2422,0.2236,-0.0169,2026-07-10T20:14:50.055871Z,2026-07-10T20:15:14.853120Z
SPY260714C00750000,SPY,750.0,2026-07-14,call,6.1,927,428672.0,754.67,4,0.0959,0.7446,0.042384,-0.3529,0.2538,0.0609,2026-07-10T20:12:39.731104Z,2026-07-10T20:12:44.286233Z
SPY260714P00750000,SPY,750.0,2026-07-14,put,0.98,16601,2620925.0,754.67,4,0.0884,-0.2378,0.044286,-0.2542,0.2444,-0.0198,2026-07-10T20:14:59.233900Z,2026-07-10T20:15:14.853120Z
SPY260714C00751000,SPY,751.0,2026-07-14,call,5.24,2194,876161.0,754.67,4,0.0908,0.7104,0.047696,-0.3529,0.2702,0.0582,2026-07-10T20:08:46.209723Z,2026-07-10T20:09:13.641738Z
SPY260714P00751000,SPY,751.0,2026-07-14,put,1.17,5763,1204996.0,754.67,4,0.0856,-0.2784,0.049617,-0.2653,0.2652,-0.0232,2026-07-10T20:14:57.246320Z,2026-07-10T20:15:14.853120Z
SPY260714C00752000,SPY,752.0,2026-07-14,call,4.48,7312,2593976.0,754.67,4,0.0881,0.6653,0.052335,-0.3601,0.2877,0.0545,2026-07-10T20:12:55.107534Z,2026-07-10T20:13:14.343609Z
SPY260714P00752000,SPY,752.0,2026-07-14,put,1.4,7670,1890700.0,754.67,4,0.0829,-0.3252,0.054943,-0.2731,0.2844,-0.0271,2026-07-10T20:14:45.165687Z,2026-07-10T20:15:14.853120Z
SPY260714C00753000,SPY,753.0,2026-07-14,call,3.8,10616,3242870.0,754.67,4,0.0866,0.6131,0.055959,-0.3673,0.3024,0.0503,2026-07-10T20:14:55.227530Z,2026-07-10T20:15:14.853120Z
SPY260714P00753000,SPY,753.0,2026-07-14,put,1.67,7899,1976106.0,754.67,4,0.0801,-0.3781,0.060099,-0.2753,0.3003,-0.0315,2026-07-10T20:14:56.299359Z,2026-07-10T20:15:14.853120Z
SPY260714C00754000,SPY,754.0,2026-07-14,call,3.15,12574,3355975.0,754.67,4,0.0844,0.5574,0.059228,-0.3653,0.3118,0.0458,2026-07-10T20:14:49.636320Z,2026-07-10T20:15:14.853120Z
SPY260714P00754000,SPY,754.0,2026-07-14,put,2.02,6159,1704649.0,754.67,4,0.0781,-0.4381,0.063888,-0.2746,0.3113,-0.0365,2026-07-10T20:14:51.309452Z,2026-07-10T20:15:14.853120Z
SPY260714C00755000,SPY,755.0,2026-07-14,call,2.62,13383,2795928.0,754.67,4,0.0842,0.4978,0.059986,-0.3642,0.3151,0.0409,2026-07-10T20:14:55.228362Z,2026-07-10T20:15:14.853120Z
SPY260714P00755000,SPY,755.0,2026-07-14,put,2.42,4504,1227249.0,754.67,4,0.0758,-0.5027,0.06665,-0.2648,0.3151,-0.0418,2026-07-10T20:14:55.238637Z,2026-07-10T20:15:14.853120Z
SPY260714C00756000,SPY,756.0,2026-07-14,call,2.1,5011,842815.0,754.67,4,0.0824,0.4367,0.06052,-0.349,0.3112,0.0359,2026-07-10T20:14:49.036233Z,2026-07-10T20:15:14.853120Z
SPY260714P00756000,SPY,756.0,2026-07-14,put,2.9,807,261939.0,754.67,4,0.0739,-0.5708,0.067285,-0.2482,0.3101,-0.0475,2026-07-10T20:14:46.069815Z,2026-07-10T20:15:14.853120Z
SPY260714C00757000,SPY,757.0,2026-07-14,call,1.61,5873,736776.0,754.67,4,0.0795,0.3728,0.060272,-0.3215,0.299,0.0307,2026-07-10T20:15:00.248980Z,2026-07-10T20:15:14.853120Z
SPY260714P00757000,SPY,757.0,2026-07-14,put,3.37,1075,401859.0,754.67,4,0.0692,-0.6455,0.068026,-0.2112,0.2939,-0.0538,2026-07-10T20:03:09.820980Z,2026-07-10T20:03:09.865728Z
SPY260714C00758000,SPY,758.0,2026-07-14,call,1.25,5211,516154.0,754.67,4,0.0788,0.313,0.056918,-0.2961,0.2799,0.0257,2026-07-10T20:14:55.234404Z,2026-07-10T20:15:14.853120Z
SPY260714P00758000,SPY,758.0,2026-07-14,put,4.08,316,143361.0,754.67,4,0.0703,-0.7077,0.061844,-0.1911,0.2714,-0.059,2026-07-10T20:12:37.502598Z,2026-07-10T20:12:44.286233Z
SPY260714C00759000,SPY,759.0,2026-07-14,call,0.92,3746,289049.0,754.67,4,0.0769,0.2536,0.052695,-0.2599,0.253,0.0209,2026-07-10T20:14:58.231642Z,2026-07-10T20:15:14.853120Z
SPY260714P00759000,SPY,759.0,2026-07-14,put,4.78,74,43923.0,755.07,4,0.0803,-0.716,0.053357,-0.2209,0.2678,-0.0598,2026-07-10T19:45:40.862087Z,2026-07-10T19:45:53.240685Z
SPY260714C00760000,SPY,760.0,2026-07-14,call,0.66,10868,615257.0,754.67,4,0.0754,0.1994,0.046931,-0.2211,0.2208,0.0164,2026-07-10T20:14:58.233167Z,2026-07-10T20:15:14.853120Z
SPY260714P00760000,SPY,760.0,2026-07-14,put,5.34,209,139041.0,754.67,4,0.0558,-0.8732,0.04714,-0.056,0.1641,-0.0728,2026-07-10T20:14:49.271960Z,2026-07-10T20:15:14.853120Z
SPY260714C00761000,SPY,761.0,2026-07-14,call,0.48,7560,294352.0,754.67,4,0.0751,0.1554,0.040211,-0.1872,0.1885,0.0128,2026-07-10T20:14:46.041153Z,2026-07-10T20:15:14.853120Z
SPY260714P00761000,SPY,761.0,2026-07-14,put,6.49,217,185285.0,754.96,4,0.0843,-0.8047,0.041407,-0.1756,0.218,-0.0673,2026-07-10T19:59:11.547945Z,2026-07-10T19:59:37.058543Z
SPY260714C00762000,SPY,762.0,2026-07-14,call,0.32,7724,211239.0,754.67,4,0.0735,0.1137,0.033162,-0.1472,0.1521,0.0094,2026-07-10T20:14:57.240980Z,2026-07-10T20:15:14.853120Z
SPY260714P00762000,SPY,762.0,2026-07-14,put,6.98,239,223582.0,754.67,4,0.0833,-0.8872,0.029093,-0.0976,0.1509,-0.0742,2026-07-10T20:14:53.245555Z,2026-07-10T20:15:14.853120Z
SPY260714C00763000,SPY,763.0,2026-07-14,call,0.21,1880,33919.0,754.67,4,0.0724,0.081,0.02624,-0.1127,0.1186,0.0067,2026-07-10T20:14:45.070107Z,2026-07-10T20:15:14.853120Z
SPY260714P00763000,SPY,763.0,2026-07-14,put,8.0,31,28477.0,755.08,4,0.0797,-0.8857,0.030652,-0.0924,0.1526,-0.0742,2026-07-10T19:55:57.075197Z,2026-07-10T19:56:02.542248Z
SPY260714C00764000,SPY,764.0,2026-07-14,call,0.14,1174,12826.0,754.67,4,0.0722,0.0576,0.020215,-0.086,0.0911,0.0047,2026-07-10T20:14:42.001039Z,2026-07-10T20:14:44.785573Z
SPY260714P00764000,SPY,764.0,2026-07-14,put,8.75,90,89191.0,754.67,4,0.0813,-0.9065,0.025955,-0.0729,0.1319,-0.076,2026-07-10T20:03:50.223552Z,2026-07-10T20:04:10.120300Z
SPY260714C00765000,SPY,765.0,2026-07-14,call,0.09,1706,12586.0,754.67,4,0.0719,0.0395,0.015012,-0.0631,0.0673,0.0033,2026-07-10T20:14:12.141280Z,2026-07-10T20:14:14.668376Z
SPY260714P00765000,SPY,765.0,2026-07-14,put,10.13,5,5140.0,754.97,4,0.0964,-0.8975,0.023433,-0.1094,0.1411,-0.0754,2026-07-10T19:33:01.672492Z,2026-07-10T19:33:09.828163Z
SPY260714C00766000,SPY,766.0,2026-07-14,call,0.07,669,3240.0,754.67,4,0.0742,0.0308,0.011861,-0.053,0.0549,0.0025,2026-07-10T20:14:38.643827Z,2026-07-10T20:14:44.785573Z
SPY260714P00766000,SPY,766.0,2026-07-14,put,11.7,86,106933.0,754.39,4,0.1069,-0.9078,0.019565,-0.1128,0.1304,-0.0763,2026-07-10T18:25:30.075175Z,2026-07-10T18:25:42.470051Z
SPY260714C00767000,SPY,767.0,2026-07-14,call,0.05,1496,5837.0,754.67,4,0.0755,0.0226,0.008994,-0.0414,0.0424,0.0019,2026-07-10T20:13:41.564367Z,2026-07-10T20:13:44.604356Z
SPY260714P00767000,SPY,767.0,2026-07-14,put,11.87,3,3561.0,755.28,4,0.112,-0.8992,0.019916,-0.1342,0.1394,-0.0757,2026-07-10T19:53:03.551798Z,2026-07-10T19:53:29.989586Z
SPY260714C00768000,SPY,768.0,2026-07-14,call,0.03,199,572.0,754.67,4,0.0748,0.0144,0.006187,-0.028,0.0289,0.0012,2026-07-10T20:11:09.142220Z,2026-07-10T20:11:14.039095Z
SPY260714P00768000,SPY,768.0,2026-07-14,put,16.99,2,3398.0,751.06,5,0.13,-0.9235,0.01256,-0.101,0.1261,-0.0973,2026-07-09T19:52:18.530260Z,2026-07-09T19:52:45.284472Z
SPY260714C00769000,SPY,769.0,2026-07-14,call,0.02,239,469.0,754.67,4,0.0756,0.0099,0.004432,-0.0204,0.0209,0.0008,2026-07-10T20:14:07.095209Z,2026-07-10T20:14:14.668376Z
SPY260714P00769000,SPY,769.0,2026-07-14,put,13.68,1,1368.0,755.36,4,0.1164,-0.9241,0.015503,-0.1013,0.1128,-0.078,2026-07-10T19:51:22.359964Z,2026-07-10T19:51:28.572885Z
SPY260714C00770000,SPY,770.0,2026-07-14,call,0.02,305,661.0,754.67,4,0.0802,0.0094,0.003986,-0.0206,0.0199,0.0008,2026-07-10T20:09:16.951260Z,2026-07-10T20:09:43.862264Z
SPY260714C00771000,SPY,771.0,2026-07-14,call,0.02,665,1333.0,755.23,4,0.0822,0.0092,0.003812,-0.0207,0.0196,0.0008,2026-07-10T19:53:18.454772Z,2026-07-10T19:53:29.989586Z
SPY260714P00771000,SPY,771.0,2026-07-14,put,14.92,2,3103.0,754.74,4,0.1349,-0.9273,0.012947,-0.1206,0.1091,-0.0785,2026-07-10T20:00:22.223977Z,2026-07-10T20:00:39.470115Z
SPY260714C00772000,SPY,772.0,2026-07-14,call,0.02,379,570.0,754.92,4,0.0882,0.0086,0.003361,-0.021,0.0185,0.0007,2026-07-10T19:33:31.231258Z,2026-07-10T19:33:40.106968Z
SPY260714P00772000,SPY,772.0,2026-07-14,put,20.94,6,12581.0,751.06,5,0.1487,-0.9388,0.009233,-0.0933,0.1061,-0.0995,2026-07-09T19:52:22.373294Z,2026-07-09T19:52:45.284472Z
SPY260714C00773000,SPY,773.0,2026-07-14,call,0.02,48,93.0,751.44,5,0.097,0.0072,0.002338,-0.0175,0.0175,0.0007,2026-07-09T20:08:12.145120Z,2026-07-09T20:08:27.715390Z
SPY260714P00773000,SPY,773.0,2026-07-14,put,21.96,2,4392.0,751.06,5,0.1562,-0.9383,0.008847,-0.1023,0.1068,-0.0995,2026-07-09T19:52:22.374869Z,2026-07-09T19:52:45.284472Z
