ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at,is_call,dealer_gex_volw
SPY260710C00679000,SPY,679.0,2026-07-10,call,70.93,1.0,7093.0,748.96,9,0.3376,0.9704,0.001679,-0.202,0.0784,0.1617,2026-07-01T15:23:03.232506Z,2026-07-01T15:23:20.510280Z,True,-942.1973649358999
SPY260710P00679000,SPY,679.0,2026-07-10,put,0.02,82.0,164.0,744.16,2,0.4482,-0.0027,0.000335,-0.0509,0.0046,-0.0001,2026-07-08T17:03:21.403136Z,2026-07-08T17:03:26.151510Z,False,-15415.224308987003
SPY260710C00680000,SPY,680.0,2026-07-10,call,71.93,10.0,71930.0,751.66,1,0.9075,0.9836,0.001144,-0.7852,0.0161,0.0183,2026-07-09T17:35:25.352774Z,2026-07-09T17:35:53.101969Z,True,-6419.736661624001
SPY260710P00680000,SPY,680.0,2026-07-10,put,0.01,2.0,2.0,751.77,1,0.6445,-0.0014,0.000178,-0.0572,0.0018,-0.0,2026-07-09T17:31:20.578737Z,2026-07-09T17:31:50.760088Z,False,-199.77502198759998
SPY260710C00681000,SPY,681.0,2026-07-10,call,68.2,1.0,6820.0,749.22,1,0.4691,0.9859,0.00112,-0.2447,0.0241,0.0551,2026-07-09T15:08:36.722267Z,2026-07-09T15:08:57.967871Z,True,-628.505687152
SPY260710P00681000,SPY,681.0,2026-07-10,put,0.1,1.0,10.0,743.42,8,0.2596,-0.0102,0.000948,-0.0477,0.0298,-0.0017,2026-07-02T16:25:27.563583Z,2026-07-02T16:25:41.685215Z,False,-531.9851709108
SPY260710P00682000,SPY,682.0,2026-07-10,put,0.02,63.0,154.0,745.17,2,0.4346,-0.0028,0.000354,-0.0506,0.0047,-0.0001,2026-07-08T19:22:03.125420Z,2026-07-08T19:22:08.366988Z,False,-12515.1194954142
SPY260710C00683000,SPY,683.0,2026-07-10,call,61.98,6.0,37188.0,743.72,10,0.308,0.9564,0.002423,-0.2289,0.1131,0.1779,2026-06-30T14:19:05.224007Z,2026-06-30T14:19:23.405248Z,True,-8158.2282855498
SPY260710P00683000,SPY,683.0,2026-07-10,put,0.02,11.0,32.0,748.87,3,0.3676,-0.0027,0.000329,-0.0339,0.0056,-0.0002,2026-07-07T16:53:41.784400Z,2026-07-07T16:54:00.905943Z,False,-2030.8590016099
SPY260710C00684000,SPY,684.0,2026-07-10,call,67.12,3.0,20136.0,750.55,8,0.2757,0.9893,0.000898,-0.1095,0.0306,0.148,2026-07-02T13:50:53.554105Z,2026-07-02T13:51:24.269959Z,True,-1511.7806439174
SPY260710P00684000,SPY,684.0,2026-07-10,put,0.03,12.0,46.0,748.96,3,0.3779,-0.0038,0.000437,-0.0477,0.0076,-0.0002,2026-07-07T17:27:04.247891Z,2026-07-07T17:27:27.848986Z,False,-2942.7534137724
SPY260710C00685000,SPY,685.0,2026-07-10,call,64.65,2.0,12864.0,749.22,1,0.9013,0.9728,0.00177,-1.1616,0.0245,0.0182,2026-07-09T15:08:00.324474Z,2026-07-09T15:08:27.662915Z,True,-1986.5269040340002
SPY260710P00685000,SPY,685.0,2026-07-10,put,0.01,3.0,3.0,746.42,1,0.5593,-0.0016,0.000235,-0.0559,0.002,-0.0,2026-07-09T14:23:17.605600Z,2026-07-09T14:23:22.037333Z,False,-395.6218834305
SPY260710C00686000,SPY,686.0,2026-07-10,call,67.49,2.0,13498.0,751.99,24,0.1609,0.9884,0.000917,-0.0752,0.0548,0.4443,2026-06-16T18:12:38.705990Z,2026-06-16T18:12:40.027853Z,True,-1029.1780627114
SPY260710P00686000,SPY,686.0,2026-07-10,put,0.04,248.0,754.0,743.25,2,0.4273,-0.0053,0.000648,-0.0892,0.0084,-0.0002,2026-07-08T16:29:10.528811Z,2026-07-08T16:29:21.494848Z,False,-90181.5874536384
SPY260710C00687000,SPY,687.0,2026-07-10,call,64.4,2.0,12880.0,751.32,1,0.6253,0.997,0.000366,-0.1685,0.0035,0.0188,2026-07-09T19:44:50.627293Z,2026-07-09T19:45:08.674584Z,True,-410.77335981719995
SPY260710P00687000,SPY,687.0,2026-07-10,put,0.01,2.0,2.0,746.86,1,0.5454,-0.0016,0.000246,-0.0557,0.002,-0.0,2026-07-09T14:27:06.420194Z,2026-07-09T14:27:27.990110Z,False,-276.0935697132
SPY260710C00688000,SPY,688.0,2026-07-10,call,47.77,173.0,789271.0,728.05,29,0.2578,0.8015,0.00525,-0.2985,0.5698,0.4257,2026-06-11T17:30:01.460690Z,2026-06-11T17:30:07.753192Z,True,-509678.830674825
SPY260710P00688000,SPY,688.0,2026-07-10,put,0.01,3.0,3.0,750.68,1,0.5669,-0.0016,0.000227,-0.0561,0.002,-0.0,2026-07-09T16:42:18.204317Z,2026-07-09T16:42:34.155161Z,False,-382.15390442009993
SPY260710C00689000,SPY,689.0,2026-07-10,call,53.0,1.0,5300.0,740.67,11,0.2583,0.9508,0.003045,-0.2079,0.1301,0.1963,2026-06-29T18:08:07.109073Z,2026-06-29T18:08:18.152981Z,True,-1708.7498369445
SPY260710P00689000,SPY,689.0,2026-07-10,put,0.02,4.0,14.0,744.03,2,0.3823,-0.0031,0.000449,-0.0496,0.0052,-0.0001,2026-07-08T17:57:39.323414Z,2026-07-08T17:58:08.213536Z,False,-1007.8537626116
SPY260710C00690000,SPY,690.0,2026-07-10,call,60.72,201.0,1172963.0,750.63,1,0.6145,0.9958,0.00051,-0.2068,0.0048,0.0188,2026-07-09T16:45:22.290086Z,2026-07-09T16:45:35.927629Z,True,-57525.105348171004
SPY260710P00690000,SPY,690.0,2026-07-10,put,0.02,1520.0,1521.0,751.77,1,0.5956,-0.0028,0.000369,-0.1011,0.0034,-0.0001,2026-07-09T17:31:20.582100Z,2026-07-09T17:31:50.760088Z,False,-314746.66947304807
SPY260710C00691000,SPY,691.0,2026-07-10,call,54.64,1.0,5464.0,744.23,10,0.2867,0.9455,0.003109,-0.2489,0.1353,0.1778,2026-06-30T14:47:25.912679Z,2026-06-30T14:47:35.434048Z,True,-1744.6644476388997
SPY260710P00691000,SPY,691.0,2026-07-10,put,0.01,99.0,103.0,749.41,1,0.5309,-0.0017,0.000257,-0.0555,0.0021,-0.0,2026-07-09T15:09:37.950548Z,2026-07-09T15:09:58.729089Z,False,-14277.7412484003
SPY260710C00692000,SPY,692.0,2026-07-10,call,52.53,1.0,5253.0,743.83,2,0.5801,0.9561,0.002906,-0.797,0.0511,0.0361,2026-07-08T13:55:21.695244Z,2026-07-08T13:55:46.631470Z,True,-1630.7477918426
SPY260710P00692000,SPY,692.0,2026-07-10,put,0.01,84.0,95.0,751.33,1,0.5375,-0.0016,0.00025,-0.0557,0.0021,-0.0,2026-07-09T19:58:02.811080Z,2026-07-09T19:58:21.153899Z,False,-11784.4816341
SPY260710C00693000,SPY,693.0,2026-07-10,call,58.5,3.0,17550.0,751.32,1,0.6961,0.9874,0.00119,-0.5039,0.0128,0.0187,2026-07-09T19:40:49.814662Z,2026-07-09T19:41:05.514995Z,True,-2003.361877797
SPY260710P00693000,SPY,693.0,2026-07-10,put,0.01,16.0,17.0,748.51,1,0.5065,-0.0017,0.000281,-0.0551,0.0022,-0.0,2026-07-09T14:59:14.499328Z,2026-07-09T14:59:16.041167Z,False,-2523.0014012816
SPY260710P00694000,SPY,694.0,2026-07-10,put,0.01,55.0,55.0,748.97,1,0.5015,-0.0017,0.000285,-0.055,0.0022,-0.0,2026-07-09T15:05:53.288321Z,2026-07-09T15:05:55.289966Z,False,-8796.2737911675
SPY260710C00695000,SPY,695.0,2026-07-10,call,50.48,1.0,5048.0,745.01,2,0.5116,0.9684,0.002514,-0.5572,0.0391,0.0368,2026-07-08T19:27:43.394372Z,2026-07-08T19:27:44.139982Z,True,-1410.7708013394001
SPY260710P00695000,SPY,695.0,2026-07-10,put,0.01,129.0,129.0,750.85,1,0.5078,-0.0017,0.000278,-0.0552,0.0022,-0.0,2026-07-09T19:04:42.317140Z,2026-07-09T19:05:04.084222Z,False,-20124.527636290197
SPY260710P00696000,SPY,696.0,2026-07-10,put,0.01,78.0,78.0,751.45,1,0.5039,-0.0017,0.000281,-0.0551,0.0022,-0.0,2026-07-09T17:23:32.277067Z,2026-07-09T17:23:45.302626Z,False,-12299.6318312478
SPY260710C00697000,SPY,697.0,2026-07-10,call,39.34,12.0,47512.0,732.67,15,0.2448,0.8543,0.006272,-0.3264,0.3387,0.2411,2026-06-25T19:26:34.231242Z,2026-06-25T19:26:52.486007Z,True,-42235.58217661439
SPY260710P00697000,SPY,697.0,2026-07-10,put,0.01,51.0,51.0,751.67,1,0.4971,-0.0018,0.000288,-0.055,0.0022,-0.0,2026-07-09T18:06:44.211282Z,2026-07-09T18:06:52.983979Z,False,-8242.403154364798
SPY260710C00698000,SPY,698.0,2026-07-10,call,36.5,4.0,14390.0,730.48,14,0.2502,0.8355,0.006907,-0.3651,0.3537,0.2201,2026-06-26T13:57:42.672721Z,2026-06-26T13:57:55.977774Z,True,-15503.888504138798
SPY260710P00698000,SPY,698.0,2026-07-10,put,0.01,800.0,800.0,747.64,1,0.4563,-0.0019,0.000341,-0.0542,0.0024,-0.0,2026-07-09T14:28:25.567552Z,2026-07-09T14:28:29.352944Z,False,-153086.02808487997
SPY260710C00699000,SPY,699.0,2026-07-10,call,50.58,6.0,30396.0,749.255,3,0.363,0.9835,0.001659,-0.2264,0.0278,0.0564,2026-07-07T17:08:43.201500Z,2026-07-07T17:09:13.030471Z,True,-5585.844294563401
SPY260710P00699000,SPY,699.0,2026-07-10,put,0.02,189.0,410.0,745.65,2,0.327,-0.0036,0.000595,-0.0483,0.0059,-0.0001,2026-07-08T19:56:28.436421Z,2026-07-08T19:56:39.389487Z,False,-63105.89915060551
SPY260710C00700000,SPY,700.0,2026-07-10,call,50.86,100.0,502042.0,751.22,1,0.5837,0.9897,0.001184,-0.3706,0.0107,0.019,2026-07-09T19:39:11.269553Z,2026-07-09T19:39:34.686705Z,True,-66442.02978464
SPY260710P00700000,SPY,700.0,2026-07-10,put,0.01,115.0,125.0,751.23,1,0.4677,-0.0019,0.000323,-0.0545,0.0023,-0.0,2026-07-09T18:43:29.459878Z,2026-07-09T18:43:49.941744Z,False,-20844.5033475545
SPY260710C00701000,SPY,701.0,2026-07-10,call,44.29,1.0,4429.0,745.15,2,0.3113,0.9961,0.000659,-0.1082,0.0062,0.0382,2026-07-08T19:28:32.220714Z,2026-07-08T19:28:45.539282Z,True,-369.8082569939
SPY260710P00701000,SPY,701.0,2026-07-10,put,0.01,622.0,622.0,751.12,1,0.4582,-0.0019,0.000335,-0.0543,0.0024,-0.0,2026-07-09T17:09:44.295165Z,2026-07-09T17:10:00.940716Z,False,-116930.11609987699
SPY260710C00702000,SPY,702.0,2026-07-10,call,46.09,1.0,4609.0,747.95,1,0.5336,0.9889,0.001396,-0.3638,0.0114,0.019,2026-07-09T13:51:00.353981Z,2026-07-09T13:51:25.680968Z,True,-783.3874457715999
SPY260710P00702000,SPY,702.0,2026-07-10,put,0.01,800.0,1095.0,751.73,1,0.4545,-0.0019,0.00034,-0.0542,0.0024,-0.0,2026-07-09T17:39:07.301667Z,2026-07-09T17:39:28.330475Z,False,-152637.0954512
SPY260710C00703000,SPY,703.0,2026-07-10,call,48.38,1.0,4838.0,751.2,1,0.5859,0.9854,0.001606,-0.4851,0.0145,0.019,2026-07-09T18:47:47.420937Z,2026-07-09T18:47:52.767690Z,True,-901.2322621125999
SPY260710P00703000,SPY,703.0,2026-07-10,put,0.01,517.0,530.0,751.16,1,0.4413,-0.002,0.000359,-0.054,0.0025,-0.0,2026-07-09T19:26:51.271310Z,2026-07-09T19:26:53.689062Z,False,-104154.05451113629
SPY260710C00704000,SPY,704.0,2026-07-10,call,41.3,1.0,4130.0,745.04,2,0.3709,0.9814,0.002223,-0.2915,0.0251,0.0378,2026-07-08T19:31:05.290703Z,2026-07-08T19:31:17.580671Z,True,-1247.4715558383002
SPY260710P00704000,SPY,704.0,2026-07-10,put,0.01,644.0,850.0,750.71,1,0.4291,-0.002,0.000379,-0.0537,0.0025,-0.0,2026-07-09T17:03:15.235267Z,2026-07-09T17:03:22.416007Z,False,-136967.1018725996
SPY260710C00705000,SPY,705.0,2026-07-10,call,42.97,6.0,25760.0,747.74,1,0.5571,0.9791,0.002303,-0.6063,0.0197,0.0189,2026-07-09T14:53:15.739895Z,2026-07-09T14:53:37.209608Z,True,-7754.188915237801
SPY260710P00705000,SPY,705.0,2026-07-10,put,0.01,829.0,1220.0,751.29,1,0.4251,-0.002,0.000385,-0.0537,0.0025,-0.0,2026-07-09T18:48:57.326030Z,2026-07-09T18:49:24.012970Z,False,-179104.4800355965
SPY260710C00706000,SPY,706.0,2026-07-10,call,38.36,1.0,3836.0,743.44,2,0.4761,0.9316,0.005027,-0.9188,0.0725,0.0359,2026-07-08T13:34:02.523069Z,2026-07-08T13:34:02.584325Z,True,-2820.9804368867
SPY260710P00706000,SPY,706.0,2026-07-10,put,0.01,1605.0,3026.0,751.67,1,0.4196,-0.0021,0.000394,-0.0536,0.0026,-0.0,2026-07-09T18:06:24.706763Z,2026-07-09T18:06:52.983979Z,False,-354864.41195027705
SPY260710C00707000,SPY,707.0,2026-07-10,call,44.36,8.0,34031.0,751.13,1,0.5702,0.9796,0.002192,-0.6099,0.0193,0.0189,2026-07-09T18:54:53.219453Z,2026-07-09T18:54:57.606928Z,True,-9840.6033302656
SPY260710P00707000,SPY,707.0,2026-07-10,put,0.01,1012.0,1402.0,751.51,1,0.4097,-0.0021,0.000412,-0.0534,0.0026,-0.0,2026-07-09T18:05:46.394940Z,2026-07-09T18:05:52.229962Z,False,-233974.7100213424
SPY260710C00708000,SPY,708.0,2026-07-10,call,43.38,3.0,13014.0,751.07,1,0.5941,0.9724,0.002718,-0.8,0.025,0.0188,2026-07-09T18:40:43.680479Z,2026-07-09T18:41:13.971798Z,True,-4575.7458687834
SPY260710P00708000,SPY,708.0,2026-07-10,put,0.01,3150.0,4435.0,751.39,1,0.4001,-0.0022,0.000431,-0.0532,0.0027,-0.0,2026-07-09T18:33:44.596441Z,2026-07-09T18:34:08.127387Z,False,-761866.7376445652
SPY260710C00709000,SPY,709.0,2026-07-10,call,42.76,1.0,4276.0,751.69,1,0.3915,0.9979,0.000424,-0.1108,0.0026,0.0194,2026-07-09T18:19:40.054814Z,2026-07-09T18:20:00.135539Z,True,-237.9342958504
SPY260710P00709000,SPY,709.0,2026-07-10,put,0.01,2330.0,3946.0,751.43,1,0.3918,-0.0022,0.000447,-0.053,0.0027,-0.0,2026-07-09T19:45:53.203510Z,2026-07-09T19:46:09.637506Z,False,-584459.784130071
SPY260710C00710000,SPY,710.0,2026-07-10,call,38.06,2.0,7554.0,748.05,1,0.5114,0.9728,0.003127,-0.6847,0.0245,0.0189,2026-07-09T14:37:34.775462Z,2026-07-09T14:37:44.024348Z,True,-3509.5308637934
SPY260710P00710000,SPY,710.0,2026-07-10,put,0.01,1978.0,3171.0,751.44,1,0.3832,-0.0022,0.000466,-0.0528,0.0028,-0.0,2026-07-09T20:12:43.160899Z,2026-07-09T20:13:00.218789Z,False,-517253.44653659075
SPY260710C00711000,SPY,711.0,2026-07-10,call,34.61,5.0,17305.0,743.52,10,0.2266,0.8912,0.006674,-0.3132,0.229,0.1721,2026-06-30T14:20:15.321348Z,2026-06-30T14:20:24.776229Z,True,-18726.102482377
SPY260710P00711000,SPY,711.0,2026-07-10,put,0.01,1651.0,1989.0,751.44,1,0.3746,-0.0023,0.000486,-0.0526,0.0028,-0.0,2026-07-09T20:02:40.791668Z,2026-07-09T20:02:53.995101Z,False,-450271.5752599506
SPY260710C00712000,SPY,712.0,2026-07-10,call,31.94,2.0,6394.0,743.18,2,0.3913,0.9332,0.006013,-0.7534,0.0712,0.0363,2026-07-08T13:38:52.923707Z,2026-07-08T13:39:15.085649Z,True,-6748.5798157946
SPY260710P00712000,SPY,712.0,2026-07-10,put,0.01,1611.0,2836.0,751.44,1,0.366,-0.0023,0.000507,-0.0524,0.0029,-0.0,2026-07-09T20:02:46.453967Z,2026-07-09T20:02:53.995101Z,False,-458347.3121740617
SPY260710C00713000,SPY,713.0,2026-07-10,call,36.03,3.0,10809.0,748.8,1,0.4766,0.9761,0.003008,-0.5844,0.022,0.019,2026-07-09T15:04:06.360939Z,2026-07-09T15:04:23.695994Z,True,-5063.9601079103995
SPY260710P00713000,SPY,713.0,2026-07-10,put,0.01,2154.0,3191.0,751.44,1,0.3573,-0.0024,0.00053,-0.0522,0.0029,-0.0,2026-07-09T20:06:35.511421Z,2026-07-09T20:06:56.921565Z,False,-640638.091577202
SPY260710C00714000,SPY,714.0,2026-07-10,call,37.77,5.0,18657.0,751.6,1,0.4633,0.9835,0.002255,-0.4348,0.0162,0.0192,2026-07-09T18:01:21.992239Z,2026-07-09T18:01:49.740164Z,True,-6327.1443059275
SPY260710P00714000,SPY,714.0,2026-07-10,put,0.01,1231.0,2085.0,751.44,1,0.3487,-0.0024,0.000555,-0.052,0.003,-0.0001,2026-07-09T20:07:02.154825Z,2026-07-09T20:07:27.449569Z,False,-383391.2749916805
SPY260710C00715000,SPY,715.0,2026-07-10,call,36.5,40.0,147200.0,751.26,1,0.4847,0.9753,0.003029,-0.6098,0.0227,0.0191,2026-07-09T19:21:13.275139Z,2026-07-09T19:21:16.097961Z,True,-67990.847370836
SPY260710P00715000,SPY,715.0,2026-07-10,put,0.01,1121.0,2002.0,751.44,1,0.34,-0.0025,0.000581,-0.0518,0.0031,-0.0001,2026-07-09T20:12:08.157098Z,2026-07-09T20:12:30.188892Z,False,-365487.8415605221
SPY260710C00716000,SPY,716.0,2026-07-10,call,29.78,4.0,11303.0,745.91,2,0.2984,0.9411,0.007164,-0.5375,0.0643,0.0368,2026-07-08T19:59:38.537905Z,2026-07-08T19:59:42.336360Z,True,-16080.7669384176
SPY260710P00716000,SPY,716.0,2026-07-10,put,0.01,925.0,2453.0,751.44,1,0.3314,-0.0026,0.000609,-0.0515,0.0031,-0.0001,2026-07-09T20:13:00.272904Z,2026-07-09T20:13:30.307007Z,False,-316118.7198347325
SPY260710C00717000,SPY,717.0,2026-07-10,call,34.24,14.0,44406.0,751.2,1,0.3485,0.9936,0.001309,-0.1838,0.007,0.0195,2026-07-09T18:52:39.699498Z,2026-07-09T18:52:56.066593Z,True,-10283.9243060246
SPY260710P00717000,SPY,717.0,2026-07-10,put,0.01,953.0,1641.0,751.44,1,0.3227,-0.0026,0.000639,-0.0513,0.0032,-0.0001,2026-07-09T20:07:07.206869Z,2026-07-09T20:07:27.449569Z,False,-341731.4489177607
SPY260710C00718000,SPY,718.0,2026-07-10,call,33.33,1.0,3333.0,751.39,1,0.2729,0.9685,0.004703,-0.3263,0.0391,0.038,2026-07-09T18:33:43.453195Z,2026-07-09T18:34:08.127387Z,True,-2639.1627202463
SPY260710P00718000,SPY,718.0,2026-07-10,put,0.02,1343.0,2964.0,751.33,1,0.3363,-0.0048,0.00105,-0.0915,0.0055,-0.0001,2026-07-09T19:36:59.418945Z,2026-07-09T19:37:02.506676Z,False,-791327.941729815
SPY260710C00719000,SPY,719.0,2026-07-10,call,26.82,10.0,25778.0,745.91,2,0.3176,0.9367,0.007088,-0.6014,0.0685,0.0368,2026-07-08T19:59:38.538862Z,2026-07-08T19:59:42.336360Z,True,-39775.431344048
SPY260710P00719000,SPY,719.0,2026-07-10,put,0.01,3267.0,7473.0,751.44,1,0.3054,-0.0028,0.000708,-0.0509,0.0033,-0.0001,2026-07-09T20:14:06.234546Z,2026-07-09T20:14:30.402394Z,False,-1297996.6790958154
SPY260710C00720000,SPY,720.0,2026-07-10,call,31.58,28.0,84880.0,751.22,1,0.467,0.9601,0.00468,-0.8484,0.0338,0.0189,2026-07-09T19:43:15.442404Z,2026-07-09T19:43:37.767860Z,True,-73535.165396784
SPY260710P00720000,SPY,720.0,2026-07-10,put,0.01,4957.0,10182.0,751.44,1,0.2967,-0.0028,0.000746,-0.0506,0.0034,-0.0001,2026-07-09T20:14:56.115485Z,2026-07-09T20:15:00.502313Z,False,-2075147.3282540163
SPY260710C00721000,SPY,721.0,2026-07-10,call,28.5,1.0,2850.0,749.5,1,0.2557,0.9514,0.005799,-0.3503,0.0684,0.0562,2026-07-09T15:10:35.314328Z,2026-07-09T15:10:59.720106Z,True,-3254.2004283879005
SPY260710P00721000,SPY,721.0,2026-07-10,put,0.01,3707.0,7136.0,751.44,1,0.288,-0.0029,0.000788,-0.0503,0.0035,-0.0001,2026-07-09T20:14:53.327247Z,2026-07-09T20:15:00.502313Z,False,-1639230.3739559837
SPY260710C00722000,SPY,722.0,2026-07-10,call,23.88,2.0,4776.0,745.91,2,0.2231,0.9533,0.006453,-0.3045,0.066,0.0564,2026-07-08T19:59:37.566830Z,2026-07-08T19:59:42.336360Z,True,-7242.405712842599
SPY260710P00722000,SPY,722.0,2026-07-10,put,0.01,608.0,1516.0,751.44,1,0.2793,-0.003,0.000834,-0.0501,0.0036,-0.0001,2026-07-09T20:04:03.090728Z,2026-07-09T20:04:24.149603Z,False,-284551.4605317312
SPY260710C00723000,SPY,723.0,2026-07-10,call,28.33,8.0,23115.0,751.32,1,0.4741,0.942,0.006221,-1.1402,0.0456,0.0186,2026-07-09T19:44:03.315759Z,2026-07-09T19:44:08.044297Z,True,-27928.0991412328
SPY260710P00723000,SPY,723.0,2026-07-10,put,0.01,958.0,3090.0,751.44,1,0.2705,-0.0031,0.000883,-0.0498,0.0037,-0.0001,2026-07-09T20:11:12.072854Z,2026-07-09T20:11:29.781608Z,False,-474697.99985847936
SPY260710C00724000,SPY,724.0,2026-07-10,call,27.77,1.0,2777.0,751.22,1,0.4619,0.9385,0.006687,-1.1612,0.0478,0.0186,2026-07-09T19:35:36.745570Z,2026-07-09T19:36:01.633323Z,True,-3752.5156517727005
SPY260710P00724000,SPY,724.0,2026-07-10,put,0.02,1822.0,6053.0,751.44,1,0.2818,-0.0056,0.001447,-0.0885,0.0063,-0.0001,2026-07-09T20:01:32.753547Z,2026-07-09T20:01:53.860773Z,False,-1479476.5739293713
SPY260710C00725000,SPY,725.0,2026-07-10,call,26.51,16.0,39402.0,751.22,1,0.3841,0.9626,0.005402,-0.6762,0.0321,0.0191,2026-07-09T19:43:52.763125Z,2026-07-09T19:44:08.044297Z,True,-48502.681742787194
SPY260710P00725000,SPY,725.0,2026-07-10,put,0.01,1770.0,8613.0,751.44,1,0.2531,-0.0033,0.000998,-0.0492,0.0039,-0.0001,2026-07-09T20:14:32.511761Z,2026-07-09T20:15:00.502313Z,False,-991276.9251129659
SPY260710C00726000,SPY,726.0,2026-07-10,call,19.9,79.0,132413.0,745.91,2,0.2404,0.9313,0.009977,-0.4969,0.073,0.0369,2026-07-08T19:59:39.557235Z,2026-07-08T19:59:42.336360Z,True,-442301.33751475427
SPY260710P00726000,SPY,726.0,2026-07-10,put,0.02,4007.0,18618.0,751.44,1,0.2632,-0.006,0.001638,-0.0874,0.0067,-0.0001,2026-07-09T20:12:30.895382Z,2026-07-09T20:13:00.218789Z,False,-3683192.596811418
SPY260710C00727000,SPY,727.0,2026-07-10,call,23.72,8.0,17342.0,750.45,1,0.3444,0.962,0.006104,-0.6191,0.0324,0.0191,2026-07-09T16:10:29.489102Z,2026-07-09T16:10:32.193943Z,True,-27402.8479598272
SPY260710P00727000,SPY,727.0,2026-07-10,put,0.01,2439.0,12099.0,751.44,1,0.2355,-0.0035,0.001139,-0.0486,0.0041,-0.0001,2026-07-09T20:12:14.202050Z,2026-07-09T20:12:30.188892Z,False,-1558930.3549354342
SPY260710C00728000,SPY,728.0,2026-07-10,call,23.74,5.0,10447.0,751.46,1,0.3471,0.9607,0.006213,-0.6394,0.0334,0.0191,2026-07-09T17:58:41.377670Z,2026-07-09T17:58:47.732871Z,True,-17432.6153315865
SPY260710P00728000,SPY,728.0,2026-07-10,put,0.01,2497.0,15866.0,751.44,1,0.2267,-0.0036,0.001221,-0.0483,0.0043,-0.0001,2026-07-09T20:11:12.077083Z,2026-07-09T20:11:29.781608Z,False,-1710903.0300887877
SPY260710C00729000,SPY,729.0,2026-07-10,call,22.54,21.0,43732.0,751.19,1,0.3504,0.9504,0.007435,-0.7653,0.0403,0.0189,2026-07-09T18:53:37.247040Z,2026-07-09T18:53:56.509561Z,True,-87617.62094953349
SPY260710P00729000,SPY,729.0,2026-07-10,put,0.01,1851.0,17346.0,751.44,1,0.2179,-0.0038,0.001312,-0.0479,0.0044,-0.0001,2026-07-09T20:14:57.117622Z,2026-07-09T20:15:00.502313Z,False,-1362797.8601043553
SPY260710C00730000,SPY,730.0,2026-07-10,call,21.45,309.0,587388.0,751.21,1,0.3075,0.9635,0.006614,-0.5443,0.0314,0.0192,2026-07-09T19:37:45.224525Z,2026-07-09T19:38:03.461759Z,True,-1146869.1196253647
SPY260710P00730000,SPY,730.0,2026-07-10,put,0.02,9584.0,96638.0,751.44,1,0.2257,-0.0069,0.002163,-0.0848,0.0076,-0.0001,2026-07-09T20:14:24.725879Z,2026-07-09T20:14:30.402394Z,False,-11633074.614065083
SPY260710C00731000,SPY,731.0,2026-07-10,call,20.27,74.0,142537.0,751.24,1,0.287,0.969,0.006184,-0.4555,0.0275,0.0194,2026-07-09T19:23:47.905013Z,2026-07-09T19:23:50.534950Z,True,-256798.44511763362
SPY260710P00731000,SPY,731.0,2026-07-10,put,0.02,3479.0,41440.0,751.44,1,0.2163,-0.0072,0.002336,-0.0841,0.0078,-0.0001,2026-07-09T20:10:32.352941Z,2026-07-09T20:10:59.708545Z,False,-4560562.967112342
SPY260710C00732000,SPY,732.0,2026-07-10,call,19.36,14.0,22726.0,751.21,1,0.2505,0.9766,0.005603,-0.3337,0.0217,0.0196,2026-07-09T19:38:12.305014Z,2026-07-09T19:38:33.863687Z,True,-44018.9670639082
SPY260710P00732000,SPY,732.0,2026-07-10,put,0.02,5290.0,69894.0,751.44,1,0.2068,-0.0075,0.002532,-0.0833,0.0081,-0.0002,2026-07-09T20:02:47.434856Z,2026-07-09T20:02:53.995101Z,False,-7516411.745809188
SPY260710C00733000,SPY,733.0,2026-07-10,call,18.87,14.0,22116.0,751.59,1,0.2867,0.9537,0.00859,-0.6068,0.0381,0.0191,2026-07-09T17:41:27.274932Z,2026-07-09T17:41:29.566377Z,True,-67485.79815794599
SPY260710P00733000,SPY,733.0,2026-07-10,put,0.03,4706.0,59964.0,751.44,1,0.2076,-0.0107,0.003469,-0.1149,0.0111,-0.0002,2026-07-09T20:12:31.089504Z,2026-07-09T20:13:00.218789Z,False,-9161095.528932799
SPY260710C00734000,SPY,734.0,2026-07-10,call,17.35,78.0,127663.0,751.1,1,0.2602,0.9558,0.009131,-0.5387,0.0367,0.0192,2026-07-09T19:50:30.466477Z,2026-07-09T19:50:43.641907Z,True,-399672.37811787776
SPY260710P00734000,SPY,734.0,2026-07-10,put,0.03,8192.0,134688.0,751.44,1,0.1977,-0.0112,0.003786,-0.1137,0.0116,-0.0002,2026-07-09T20:14:31.928147Z,2026-07-09T20:15:00.502313Z,False,-17404507.659391794
SPY260710C00735000,SPY,735.0,2026-07-10,call,16.79,130.0,196284.0,751.44,1,0.2754,0.9391,0.011118,-0.7122,0.0474,0.0189,2026-07-09T20:13:12.054252Z,2026-07-09T20:13:30.307007Z,True,-811075.365953814
SPY260710P00735000,SPY,735.0,2026-07-10,put,0.04,10293.0,213415.0,751.44,1,0.1952,-0.0147,0.004841,-0.1417,0.0146,-0.0003,2026-07-09T20:14:19.378426Z,2026-07-09T20:14:30.402394Z,False,-27962000.850230936
