expiry,side,strike,oi,volume,iv,gamma,customer_gex,dealer_gex,moneyness,otm
2026-07-13,call,452.5,165.0,247.0,0.476567734375,3.3867092696305146e-05,929.1185322586663,-929.1185322586663,1.1097213781706816,True
2026-07-13,call,455.0,339.0,396.0,0.48633326171875,2.1181324716602178e-05,1193.8838524710006,-1193.8838524710006,1.1158524355086412,True
2026-07-13,call,457.5,91.0,93.0,0.507817421875,1.871801765428635e-05,283.211253912404,-283.211253912404,1.1219834928466008,True
2026-07-13,call,460.0,498.0,473.0,0.5117236328125,1.017646208021667e-05,842.6271017136022,-842.6271017136022,1.1281145501845604,True
2026-07-13,call,462.5,252.0,16.0,0.5312546875,8.832756437947378e-06,370.08889842381933,-370.08889842381933,1.13424560752252,True
2026-07-13,call,465.0,374.0,463.0,0.5312546875,4.308174970477175e-06,267.90091530251965,-267.90091530251965,1.1403766648604796,True
2026-07-13,call,467.5,204.0,46.0,0.5898478515625001,1.1533171993485099e-05,391.1904086663096,-391.1904086663096,1.146507722198439,True
2026-07-13,call,470.0,228.0,93.0,0.570316796875,3.534613906114817e-06,133.9942279470197,-133.9942279470197,1.1526387795363986,True
2026-07-13,call,472.5,98.0,199.0,0.585941640625,2.8898516790031406e-06,47.08807005949557,-47.08807005949557,1.1587698368743582,True
2026-07-13,call,475.0,506.0,505.0,0.6093789062500001,3.0016257442665757e-06,252.53194307114583,-252.53194307114583,1.1649008942123178,True
2026-07-13,call,477.5,122.0,1.0,0.6523472265625001,5.175297012146578e-06,104.97946901914598,-104.97946901914598,1.1710319515502774,True
2026-07-13,call,480.0,2501.0,546.0,0.64062859375,2.1143209764157345e-06,879.2125369508226,-879.2125369508226,1.177163008888237,True
2026-07-13,call,482.5,102.0,1.0,0.6757844921875001,3.029263588275515e-06,51.37436872201628,-51.37436872201628,1.1832940662261966,True
2026-07-13,call,485.0,44.0,14.0,0.6953155468750001,2.858972379239748e-06,20.9156756350458,-20.9156756350458,1.189425123564156,True
2026-07-13,call,487.5,263.0,12.0,0.7812521875,1.1010457161710038e-05,481.4712530057098,-481.4712530057098,1.1955561809021156,True
2026-07-13,call,490.0,1239.0,7.0,0.7851583984375,7.62685817319131e-06,1571.1810729306708,-1571.1810729306708,1.2016872382400752,True
2026-07-13,call,492.5,27.0,4.0,0.867188828125,2.0331000451028096e-05,91.27078296123415,-91.27078296123415,1.2078182955780348,True
2026-07-13,call,495.0,134.0,9.0,0.804689453125,4.614101319790595e-06,102.80191082792713,-102.80191082792713,1.2139493529159944,True
2026-07-13,call,497.5,6.0,1.0,0.9941406835937501,5.25279166992229e-05,52.4023410129401,-52.4023410129401,1.220080410253954,True
2026-07-13,call,500.0,350.0,44.0,0.9589847851562499,2.5525717226283722e-05,1485.440498312477,-1485.440498312477,1.2262114675919136,True
2026-07-13,call,502.5,87.0,2.0,1.09375453125,8.075689791916533e-05,1168.1756323597651,-1168.1756323597651,1.232342524929873,True
2026-07-13,call,505.0,54.0,15.0,1.22266013671875,0.00017158564141204105,1540.5789670119866,-1540.5789670119866,1.2384735822678326,True
2026-07-13,call,507.5,28.0,2.0,1.2128945605468748,0.00013033153279155263,606.759795384285,-606.759795384285,1.2446046396057922,True
2026-07-13,call,510.0,58.0,7.0,0.8281267187499999,5.091152660830356e-07,4.909682130153711,-4.909682130153711,1.2507356969437518,True
2026-07-13,call,515.0,38.0,5.0,1.3183627832031248,0.0001436195494808879,907.4159706428982,-907.4159706428982,1.262997811619671,True
2026-07-13,call,520.0,39.0,16.0,1.0859420703125,1.118314969842526e-05,72.51669580640355,-72.51669580640355,1.27525992629559,True
2026-07-13,call,525.0,324.0,33.0,1.4086943627929687,0.0001203538556957925,6483.571136531784,-6483.571136531784,1.2875220409715091,True
2026-07-13,call,530.0,35.0,18.0,1.0234423828125,1.2344811478187737e-06,7.183924647904016,-7.183924647904016,1.2997841556474283,True
2026-07-13,call,535.0,86.0,15.0,1.25390998046875,1.57529113140505e-05,225.2519406023491,-225.2519406023491,1.3120462703233473,True
2026-07-13,call,540.0,17.0,1192.0,1.0234423828125,3.008961093813353e-07,0.8505008571614,-0.8505008571614,1.3243083849992665,True
2026-07-13,call,545.0,30.0,7.0,1.1757853710937498,2.1882418634737667e-06,10.915052752343426,-10.915052752343426,1.3365704996751857,True
2026-07-13,call,550.0,65.0,13.0,1.2109414453124998,2.0766703862771186e-06,22.443479513502638,-22.443479513502638,1.348832614351105,True
2026-07-13,call,555.0,9.0,3.0,1.2421912890624998,1.8816848586466085e-06,2.81577962266142,-2.81577962266142,1.3610947290270239,True
2026-07-13,call,560.0,110.0,2.0,1.2734411328124997,1.719986341377512e-06,31.45769846727892,-31.45769846727892,1.373356843702943,True
2026-07-13,call,565.0,20.0,22.0,1.3046909765624997,1.5850032780180095e-06,5.270713650985541,-5.270713650985541,1.3856189583788623,True
2026-07-13,call,570.0,37.0,28.0,1.3359408203124996,1.4716755162100067e-06,9.053636437393605,-9.053636437393605,1.3978810730547813,True
2026-07-13,call,575.0,19.0,9.0,1.3671906640625,1.376068101598179e-06,4.347131628652711,-4.347131628652711,1.4101431877307005,True
2026-07-13,call,580.0,35.0,4.0,1.3125034374999998,3.919318759846753e-07,2.280803614668817,-2.280803614668817,1.4224053024066197,True
2026-07-13,call,585.0,54.0,1.0,1.8955083349609376,5.19237823470844e-05,466.19685839291327,-466.19685839291327,1.4346674170825389,True
2026-07-13,call,590.0,124.0,1.0,1.4570339648437498,1.11340394954714e-06,22.955338679375533,-22.955338679375533,1.4469295317584578,True
2026-07-13,call,595.0,122.0,2.0,1.4882838085937498,1.0667591952674464e-06,21.638915337154412,-21.638915337154412,1.459191646434377,True
2026-07-13,call,600.0,819.0,1.0,1.359378203125,1.0802220540195942e-07,14.7097808788207,-14.7097808788207,1.4714537611102962,True
2026-07-13,call,605.0,175.0,1.0,1.5468772656249998,9.492544758251546e-07,27.620400028233746,-27.620400028233746,1.4837158757862152,True
2026-07-13,call,610.0,119.0,1.0,1.57422087890625,8.822339650911024e-07,17.455809633057324,-17.455809633057324,1.4959779904621344,True
2026-07-13,call,615.0,1305.0,1.0,1.6015644921874999,8.242927919338109e-07,178.85507831740674,-178.85507831740674,1.5082401051380536,True
2026-07-13,call,620.0,70.0,1.0,1.6328143359374998,8.088175124844302e-07,9.413645682414769,-9.413645682414769,1.5205022198139726,True
2026-07-13,call,625.0,46.0,26.0,1.6015644921874999,3.837401051085698e-07,2.9349741722917635,-2.9349741722917635,1.5327643344898918,True
2026-07-13,call,630.0,98.0,12.0,2.2119185327148427,3.234000141653212e-05,526.9572357260746,-526.9572357260746,1.545026449165811,True
2026-07-13,call,635.0,27.0,2.0,1.7109389453125,6.587434877372166e-07,2.957258991814619,-2.957258991814619,1.5572885638417302,True
2026-07-13,call,640.0,25.0,22.0,1.6875015625,3.550668762732874e-07,1.4759084868633514,-1.4759084868633514,1.5695506785176492,True
2026-07-13,call,645.0,42.0,12.0,1.7109389453125,3.2786668920379135e-07,2.289580130690092,-2.289580130690092,1.5818127931935684,True
2026-07-13,call,650.0,26.0,1.0,1.6875015625,1.7208378212266736e-07,0.7439136926491052,-0.7439136926491052,1.5940749078694876,True
2026-07-13,call,655.0,49.0,19.0,1.7578137109375,2.833480769976842e-07,2.308477316990322,-2.308477316990322,1.6063370225454066,True
2026-07-13,call,660.0,26.0,6.0,1.7890635546875,2.897656069579526e-07,1.2526491457582016,-1.2526491457582016,1.6185991372213258,True
2026-07-13,call,665.0,6.0,2.0,1.8125009374999999,2.719964222899636e-07,0.2713461749635542,-0.2713461749635542,1.630861251897245,True
2026-07-13,call,670.0,21.0,16.0,1.8359383203124997,2.5629615553280624e-07,0.8948920469859446,-0.8948920469859446,1.6431233665731642,True
2026-07-13,call,675.0,13.0,1.0,1.859375703125,2.423901682127425e-07,0.5239231811177956,-0.5239231811177956,1.6553854812490831,True
2026-07-13,call,680.0,6.0,2.0,1.8828130859374999,2.3004679630197696e-07,0.2294968357069624,-0.2294968357069624,1.6676475959250023,True
2026-07-13,call,685.0,6.0,2.0,1.9062504687500001,2.1906986325242839e-07,0.21854614462525868,-0.21854614462525868,1.6799097106009215,True
2026-07-13,call,690.0,7.0,1.0,1.65625171875,4.9669591034881074e-09,0.005780932336103644,-0.005780932336103644,1.6921718252768405,True
2026-07-13,call,695.0,132.0,110.0,1.6875015625,5.677767589788866e-09,0.12461226918615277,-0.12461226918615277,1.7044339399527597,True
2026-07-13,call,700.0,18.0,1.0,1.6875015625,3.833888970540079e-09,0.01147417049054393,-0.01147417049054393,1.716696054628679,True
2026-07-13,call,705.0,8.0,2.0,1.71875140625,4.421689145362039e-09,0.005881491265561782,-0.005881491265561782,1.728958169304598,True
2026-07-13,call,710.0,8.0,15.0,1.75000125,5.0821296646429295e-09,0.0067599734514133146,-0.0067599734514133146,1.741220283980517,True
2026-07-13,call,715.0,84.0,86.0,2.1093797265624996,3.217330325781639e-07,4.493494356297749,-4.493494356297749,1.7534823986564363,True
2026-07-13,call,720.0,15.0,2.0,2.07031732421875,1.6913154947611128e-07,0.4218180392744023,-0.4218180392744023,1.7657445133323555,True
2026-07-13,call,725.0,163.0,1.0,2.7910186474609375,1.5654527336775686e-05,424.26462861975807,-424.26462861975807,1.7780066280082745,True
2026-07-13,call,730.0,9.0,4.0,2.1171922070312497,1.6078650653972829e-07,0.24060318423304655,-0.24060318423304655,1.7902687426841937,True
2026-07-13,call,735.0,29.0,1.0,2.2031294921874993,2.84441037909349e-07,1.3715116928728437,-1.3715116928728437,1.8025308573601129,True
2026-07-13,call,740.0,15.0,5.0,2.1875045312499997,1.9335552740538892e-07,0.4822332066704624,-0.4822332066704624,1.8147929720360318,True
2026-07-13,call,745.0,18.0,7.0,2.9003933740234373,1.384792323810221e-05,41.444453241838836,-41.444453241838836,1.827055086711951,True
2026-07-13,call,750.0,18.0,11.0,2.2734418164062498,2.6527594759250523e-07,0.79392529963856,-0.79392529963856,1.8393172013878702,True
2026-07-13,call,755.0,22.0,3.0,2.2968792578125,2.6018523281162164e-07,0.9517318135063385,-0.9517318135063385,1.8515793160637894,True
2026-07-13,call,760.0,21.0,14.0,2.3125042187499996,2.388324154482767e-07,0.8339150803990434,-0.8339150803990434,1.8638414307397084,True
2026-07-13,call,765.0,10.0,1.0,2.2656293359374997,1.240602905422687e-07,0.20627284371425078,-0.20627284371425078,1.8761035454156276,True
2026-07-13,call,770.0,15.0,12.0,2.3125042187499996,1.5313287166213426e-07,0.38191696270188585,-0.38191696270188585,1.8883656600915468,True
2026-07-13,call,775.0,37.0,13.0,2.3828165429687496,2.2931992488056675e-07,1.4107588288659105,-1.4107588288659105,1.9006277747674658,True
2026-07-13,call,780.0,2.0,6.0,2.3593791015624994,1.5095804434551577e-07,0.05019905233589997,-0.05019905233589997,1.912889889443385,True
2026-07-13,call,785.0,29.0,3.0,2.9277370556640623,5.141860477369022e-06,24.792912512433805,-24.792912512433805,1.9251520041193042,True
2026-07-13,call,790.0,4.0,0.0,2.60156599609375,6.858580884488504e-07,0.45614562942060105,-0.45614562942060105,1.9374141187952232,True
2026-07-13,call,795.0,55.0,4.0,2.0625048437499998,2.4059507533923824e-09,0.022001823940858905,-0.022001823940858905,1.9496762334711424,True
2026-07-13,call,800.0,40.0,40.0,2.0625048437499998,1.80610407255015e-09,0.012011908773077616,-0.012011908773077616,1.9619383481470616,True
2026-07-13,call,810.0,57.0,11.0,2.1250046874999997,2.524497080439045e-09,0.023925388050356627,-0.023925388050356627,1.9864625774988998,True
2026-07-13,call,820.0,11.0,4.0,2.156254609375,2.2745047435785504e-09,0.004159956545270337,-0.004159956545270337,2.010986806850738,True
2026-07-13,put,250.0,46.0,133.0,1.625001875,1.3655455412607973e-08,0.10444154367328108,-0.10444154367328108,0.6131057337959568,True
2026-07-13,put,255.0,62.0,149.0,1.5625021874999998,1.516566276766454e-08,0.15633720594871833,-0.15633720594871833,0.6253678484718759,True
2026-07-13,put,260.0,219.0,85.0,1.5000025,1.6565140202443185e-08,0.6031821664219518,-0.6031821664219518,0.637629963147795,True
2026-07-13,put,265.0,179.0,43.0,1.4375028125,1.77736894220194e-08,0.5289807645447387,-0.5289807645447387,0.6498920778237142,True
2026-07-13,put,270.0,250.0,1011.0,1.4375028125,5.4892453865893706e-08,2.2817177252848286,-2.2817177252848286,0.6621541924996333,True
2026-07-13,put,275.0,372.0,703.0,1.3906280468749999,7.690892122845873e-08,4.75695366892518,-4.75695366892518,0.6744163071755525,True
2026-07-13,put,280.0,415.0,68.0,1.3281283593749997,8.287845172906567e-08,5.7187220391927545,-5.7187220391927545,0.6866784218514715,True
2026-07-13,put,285.0,155.0,134.0,1.3750031249999999,4.859823420511232e-07,12.524530358587674,-12.524530358587674,0.6989405365273906,True
2026-07-13,put,290.0,286.0,869.0,1.21875390625,1.2162415962228871e-07,5.783558696949821,-5.783558696949821,0.7112026512033098,True
2026-07-13,put,295.0,1227.0,135.0,1.3125034374999998,1.452926448899547e-06,296.4131416087546,-296.4131416087546,0.7234647658792289,True
2026-07-13,put,300.0,1917.0,798.0,1.171879140625,5.263479000075732e-07,167.7661234240784,-167.7661234240784,0.7357268805551481,True
2026-07-13,put,305.0,47.0,456.0,1.1328168359375002,8.377146266532648e-07,6.546410251626877,-6.546410251626877,0.7479889952310672,True
2026-07-13,put,310.0,95.0,384.0,1.15234798828125,3.1618344009233784e-06,49.94269656004939,-49.94269656004939,0.7602511099069863,True
2026-07-13,put,315.0,132.0,1144.0,0.992187578125,7.281953489404763e-07,15.981998806268402,-15.981998806268402,0.7725132245829055,True
2026-07-13,put,320.0,6074.0,145.0,0.914063359375,5.41891748365996e-07,547.2636307709281,-547.2636307709281,0.7847753392588246,True
2026-07-13,put,325.0,94.0,52.0,0.8281267187499999,3.008658385474421e-07,4.702296336163933,-4.702296336163933,0.7970374539347438,True
2026-07-13,put,330.0,211.0,156.0,0.92187578125,7.228424386878621e-06,253.59188954679445,-253.59188954679445,0.8092995686106629,True
2026-07-13,put,335.0,163.0,164.0,0.8710950390625,9.988077517680105e-06,270.6940878827395,-270.6940878827395,0.8215616832865821,True
2026-07-13,put,340.0,323.0,3407.0,0.7382838671874999,2.8711133773953218e-06,154.19210130884244,-154.19210130884244,0.8338237979625012,True
2026-07-13,put,345.0,453.0,69.0,0.773439765625,2.11789858586488e-05,1595.1907562776512,-1595.1907562776512,0.8460859126384203,True
2026-07-13,put,350.0,482.0,237.0,0.6640658593750002,9.994511859600953e-06,800.9730205964681,-800.9730205964681,0.8583480273143395,True
2026-07-13,put,352.5,19.0,11.0,0.7050810742187501,4.244424682535322e-05,134.085462496037,-134.085462496037,0.864479084652299,True
2026-07-13,put,355.0,432.0,222.0,0.6171913281250001,1.563895480501244e-05,1123.3128665257873,-1123.3128665257873,0.8706101419902585,True
2026-07-13,put,357.5,243.0,7.0,0.6093789062500001,2.7763434867924126e-05,1121.73102340592,-1121.73102340592,0.8767411993282181,True
2026-07-13,put,360.0,534.0,647.0,0.5742230078125,2.7607850566291938e-05,2451.2246457076158,-2451.2246457076158,0.8828722566661777,True
2026-07-13,put,362.5,166.0,172.0,0.5507857421875001,3.564668384467836e-05,983.867204436236,-983.867204436236,0.8890033140041372,True
2026-07-13,put,365.0,293.0,453.0,0.51758294921875,3.706516763202395e-05,1805.688578156467,-1805.688578156467,0.8951343713420968,True
2026-07-13,put,367.5,186.0,112.0,0.49414568359375005,4.892606591575217e-05,1513.0821304375006,-1513.0821304375006,0.9012654286800564,True
2026-07-13,put,370.0,1203.0,913.0,0.46680220703125,5.9482979476446325e-05,11897.825726921177,-11897.825726921177,0.9073964860180159,True
2026-07-13,put,372.5,308.0,301.0,0.44727115234375,8.918778799612325e-05,4567.361337646558,-4567.361337646558,0.9135275433559755,True
2026-07-13,put,375.0,1222.0,1245.0,0.42578699218750005,0.00012972277990811368,26357.044798143703,-26357.044798143703,0.9196586006939351,True
2026-07-13,put,377.5,917.0,440.0,0.39649041015625003,0.00015879049475351877,24210.463253781265,-24210.463253781265,0.9257896580318947,True
2026-07-13,put,380.0,3815.0,6592.0,0.3789124609375,0.00026635408504149284,168951.9334644099,-168951.9334644099,0.9319207153698542,True
2026-07-13,put,382.5,372.0,476.0,0.36377589355468753,0.00048033310112076947,29709.457253928565,-29709.457253928565,0.9380517727078138,True
2026-07-13,put,385.0,1042.0,6869.0,0.35156898437499995,0.0009250166665723856,160260.516718438,-160260.516718438,0.9441828300457734,True
2026-07-13,put,387.5,246.0,2108.0,0.34229173339843744,0.0018497239257174172,75657.37746845701,-75657.37746845701,0.9503138873837329,True
2026-07-13,put,390.0,954.0,5009.0,0.33447931152343746,0.0036421179886800435,577712.3444902354,-577712.3444902354,0.9564449447216925,True
2026-07-13,put,392.5,1546.0,2717.0,0.3276434423828125,0.006878102656089675,1768020.942311517,-1768020.942311517,0.9625760020596521,True
2026-07-13,put,395.0,887.0,6366.0,0.3217841259765625,0.012247106256372039,1806202.2028553183,-1806202.2028553183,0.9687070593976116,True
2026-07-13,put,397.5,363.0,5081.0,0.31690136230468746,0.020224070146040694,1220631.1532421105,-1220631.1532421105,0.9748381167355712,True
2026-07-13,put,400.0,1600.0,23223.0,0.31201859863281245,0.030498366467171183,8113454.840158499,-8113454.840158499,0.9809691740735308,True
2026-07-13,put,402.5,354.0,8529.0,0.3086006640625,0.041607071395236964,2448948.6118583735,-2448948.6118583735,0.9871002314114904,True
2026-07-13,put,405.0,685.0,20674.0,0.3094551477050781,0.050275025832416,5726010.444710105,-5726010.444710105,0.9932312887494499,True
2026-07-13,put,407.5,676.0,20485.0,0.30713583496093744,0.054494544919605675,6125040.829811862,-6125040.829811862,0.9993623460874095,True
2026-07-13,put,410.0,710.0,20493.0,0.30713583496093744,0.05220318525954782,6162608.997146903,-6162608.997146903,1.005493403425369,False
2026-07-13,put,412.5,122.0,11712.0,0.3061592822265625,0.04466003940618417,905916.5516938572,-905916.5516938572,1.0116244607633287,False
2026-07-13,put,415.0,500.0,10913.0,0.313483427734375,0.033962508769802606,2823443.0344294966,-2823443.0344294966,1.0177555181012883,False
2026-07-13,put,417.5,131.0,2705.0,0.32520206054687495,0.02407469100406909,524374.1562067065,-524374.1562067065,1.0238865754392477,False
2026-07-13,put,420.0,404.0,8222.0,0.3305731005859375,0.015905610577572598,1068417.4494873763,-1068417.4494873763,1.0300176327772073,False
2026-07-13,put,422.5,50.0,1232.0,0.3425358715820312,0.010297917255220872,85610.82145155582,-85610.82145155582,1.0361486901151669,False
2026-07-13,put,425.0,105.0,770.0,0.3742738354492187,0.00759276127550534,132555.66916302915,-132555.66916302915,1.0422797474531265,False
2026-07-13,put,427.5,329.0,540.0,0.39624627197265627,0.005370303678549265,293767.6740495671,-293767.6740495671,1.048410804791086,False
2026-07-13,put,430.0,109.0,120.0,0.4233456103515625,0.004044823658582408,73305.29611509199,-73305.29611509199,1.0545418621290457,False
2026-07-13,put,432.5,27.0,17.0,0.43848217773437503,0.0027914931900733025,12531.688723466621,-12531.688723466621,1.0606729194670053,False
2026-07-13,put,435.0,3.0,2.0,0.47119669433593747,0.002320549435711484,1157.5009110283058,-1157.5009110283058,1.0668039768049646,False
2026-07-13,put,437.5,14.0,2.0,0.49170430175781255,0.0017475650814398884,4067.903632082175,-4067.903632082175,1.0729350341429242,False
2026-07-13,put,440.0,29.0,4.0,0.5229539892578124,0.0014923908250979918,7195.978055776782,-7195.978055776782,1.0790660914808838,False
2026-07-13,put,442.5,10.0,1.0,0.5532271240234375,0.0012826538044965804,2132.6457208664046,-2132.6457208664046,1.0851971488188434,False
2026-07-13,put,445.0,4.0,2.0,0.5830119824218749,0.0011130100945059757,740.2328537935928,-740.2328537935928,1.091328206156803,False
2026-07-13,put,450.0,12.0,34.0,0.6269568554687501,0.0007487113350552933,1493.8428616721274,-1493.8428616721274,1.103590320832722,False
2026-07-13,put,452.5,0.0,12.0,0.6552768847656252,0.0006651377864496158,0.0,-0.0,1.1097213781706816,False
2026-07-13,put,455.0,0.0,1.0,0.6831086376953126,0.000593819714352957,0.0,-0.0,1.1158524355086412,False
2026-07-13,put,460.0,0.0,2.0,0.737307314453125,0.0004790849569578915,0.0,-0.0,1.1281145501845604,False
2026-07-13,put,465.0,0.0,1.0,0.5625043750000001,1.0715085711110237e-05,0.0,-0.0,1.1403766648604796,False
2026-07-15,call,300.0,10.0,16.0,1.193363408203125,0.00018024904888333702,299.69689517442424,-299.69689517442424,0.7357268805551481,False
2026-07-15,call,325.0,1.0,0.0,0.8281267187499999,0.00016393668175203327,27.257461179771013,-27.257461179771013,0.7970374539347438,False
2026-07-15,call,330.0,1.0,10.0,0.75586181640625,0.00015017986499994964,24.970139668992097,-24.970139668992097,0.8092995686106629,False
2026-07-15,call,345.0,16.0,2.0,0.6640658593750002,0.00040688622018549263,1082.4359973873654,-1082.4359973873654,0.8460859126384203,False
2026-07-15,call,350.0,21.0,4.0,0.614261669921875,0.00048237803599752375,1684.2869420241016,-1684.2869420241016,0.8583480273143395,False
2026-07-15,call,355.0,20.0,41.0,0.58789474609375,0.0007229629184644345,2404.115232033952,-2404.115232033952,0.8706101419902585,False
2026-07-15,call,360.0,14.0,33.0,0.51562984375,0.000708361643529674,1648.892469382507,-1648.892469382507,0.8828722566661777,False
2026-07-15,call,362.5,1.0,10.0,0.6958038232421876,0.002813069582059797,467.7240877973217,-467.7240877973217,0.8890033140041372,False
