id,ts,underlying,ticker,strike,expiry,contract_type,last_price,volume,premium,underlying_price,dte,iv,delta,gamma,theta,vega,rho
226513046,2026-07-10T19:51:32.648866Z,MU,MU260713P00985000,985.0,2026-07-13,put,25.75,20,51500.0,983.75,3,0.711,-0.4927,0.00629,-4.1526,0.3557,-0.042
226512416,2026-07-10T19:51:31.744241Z,MU,MU261016C01140000,1140.0,2026-10-16,call,134.52,55,739860.0,983.75,98,0.9163,0.481,0.000853,-0.9914,2.0313,0.9093
226512415,2026-07-10T19:51:31.743162Z,MU,MU261016C01020000,1020.0,2026-10-16,call,176.52,55,970860.0,983.75,98,0.9235,0.5749,0.000833,-0.9892,1.9976,1.0446
226512414,2026-07-10T19:51:31.741929Z,MU,MU261016C01000000,1000.0,2026-10-16,call,184.42,55,1014310.0,983.75,98,0.924,0.5911,0.000825,-0.9826,1.9803,1.0662
226512413,2026-07-10T19:51:31.740753Z,MU,MU261016C00820000,820.0,2026-10-16,call,272.26,55,1497430.0,983.75,98,0.938,0.7397,0.000679,-0.8478,1.6544,1.2228
226511342,2026-07-10T19:51:30.153837Z,MU,MU260821C01000000,1000.0,2026-08-21,call,118.55,5,59275.0,983.75,42,0.9302,0.5487,0.001276,-1.5151,1.3214,0.4847
226511335,2026-07-10T19:51:30.146272Z,MU,MU260717C01000000,1000.0,2026-07-17,call,44.5,15,66750.0,983.75,7,0.9469,0.479,0.003088,-3.7236,0.5427,0.0818
226509918,2026-07-10T19:51:20.109854Z,MU,MU261016C01160000,1160.0,2026-10-16,call,128.19,55,705045.0,983.75,98,0.9138,0.4658,0.000853,-0.9853,2.0261,0.8862
226509917,2026-07-10T19:51:20.108402Z,MU,MU261016C01000000,1000.0,2026-10-16,call,184.4,55,1014200.0,983.75,98,0.9239,0.5911,0.000825,-0.9825,1.9803,1.0662
226509916,2026-07-10T19:51:20.105715Z,MU,MU261016C00980000,980.0,2026-10-16,call,192.73,55,1060015.0,983.75,98,0.9251,0.6075,0.000815,-0.9747,1.9593,1.0872
226509915,2026-07-10T19:51:20.100788Z,MU,MU261016C00780000,780.0,2026-10-16,call,296.57,55,1631135.0,983.75,98,0.9464,0.7713,0.000627,-0.802,1.543,1.2409
226509326,2026-07-10T19:51:11.136785Z,MU,MU270617P01310000,1310.0,2027-06-17,put,524.85,2,104970.0,983.75,342,0.8941,-0.4402,0.000463,-0.3729,3.7561,-8.975
226508431,2026-07-10T19:50:51.292259Z,MU,MU261120C01240000,1240.0,2026-11-20,call,138.2,5,69100.0,984.29,133,0.9101,0.4539,0.000733,-0.8436,2.3545,1.1244
226508430,2026-07-10T19:50:51.291354Z,MU,MU261016C01240000,1240.0,2026-10-16,call,108.7,5,54350.0,984.29,98,0.9197,0.4126,0.00083,-0.9684,1.9856,0.7984
226506885,2026-07-10T19:50:41.292858Z,MU,MU260715P00990000,990.0000000000001,2026-07-15,put,43.42,200,868400.0,984.29,5,0.8863,-0.4992,0.003907,-4.0073,0.4596,-0.0733
226506884,2026-07-10T19:50:41.291760Z,MU,MU260713P00990000,990.0000000000001,2026-07-13,put,28.47,200,569400.0,984.29,3,0.7204,-0.52,0.006198,-4.2021,0.3555,-0.0444
226506274,2026-07-10T19:50:37.205919Z,MU,MU260724P00940000,940.0,2026-07-24,put,52.06,50,260300.0,984.29,14,0.9698,-0.3645,0.00201,-2.4579,0.7242,-0.1576
226506273,2026-07-10T19:50:37.204923Z,MU,MU260724P00840000,840.0,2026-07-24,put,22.44,50,112200.0,984.29,14,1.035,-0.1862,0.001343,-1.8845,0.5167,-0.0789
226505035,2026-07-10T19:50:33.577547Z,MU,MU260717C00950000,950.0000000000001,2026-07-17,call,70.73,15,106095.0,984.29,7,0.9608,0.6329,0.002875,-3.5912,0.5133,0.1059
226504590,2026-07-10T19:50:32.952350Z,MU,MU261016C01140000,1140.0,2026-10-16,call,134.28,55,738540.0,984.29,98,0.9138,0.4809,0.000855,-0.9894,2.0324,0.9104
226504589,2026-07-10T19:50:32.951400Z,MU,MU261016C01020000,1020.0,2026-10-16,call,176.49,55,970695.0,984.29,98,0.9218,0.5751,0.000834,-0.9879,1.9985,1.0461
226504588,2026-07-10T19:50:32.950487Z,MU,MU261016C01000000,1000.0,2026-10-16,call,184.36,55,1013980.0,984.29,98,0.9221,0.5914,0.000826,-0.9811,1.9811,1.0678
226504587,2026-07-10T19:50:32.949547Z,MU,MU261016C00820000,820.0,2026-10-16,call,272.15,55,1496825.0,984.29,98,0.9349,0.7403,0.00068,-0.845,1.6535,1.2256
226503612,2026-07-10T19:50:31.528180Z,MU,MU261016C01160000,1160.0,2026-10-16,call,129.91,55,714505.0,984.29,98,0.921,0.468,0.000847,-0.9938,2.0282,0.8881
226503611,2026-07-10T19:50:31.527093Z,MU,MU261016C01000000,1000.0,2026-10-16,call,185.61,55,1020855.0,984.29,98,0.9284,0.592,0.00082,-0.987,1.9803,1.0662
226503610,2026-07-10T19:50:31.526064Z,MU,MU261016C00980000,980.0,2026-10-16,call,193.76,55,1065680.0,984.29,98,0.9287,0.6083,0.000811,-0.9783,1.9593,1.0872
226503609,2026-07-10T19:50:31.525003Z,MU,MU261016C00780000,780.0,2026-10-16,call,296.81,55,1632455.0,984.29,98,0.9453,0.7717,0.000627,-0.8008,1.5422,1.2425
226503327,2026-07-10T19:50:31.119044Z,MU,MU261218C01240000,1240.0,2026-12-18,call,157.47,10,157470.0,984.29,161,0.8972,0.4776,0.000679,-0.7641,2.6038,1.3788
226503326,2026-07-10T19:50:31.118090Z,MU,MU261120C01240000,1240.0,2026-11-20,call,137.47,10,137470.0,984.29,133,0.907,0.453,0.000735,-0.8407,2.3539,1.1238
226502030,2026-07-10T19:50:29.387380Z,MU,MU260713P00950000,950.0000000000001,2026-07-13,put,12.2,198,241560.0,984.29,3,0.7414,-0.2855,0.005136,-3.7103,0.3032,-0.0241
226500527,2026-07-10T19:50:26.880216Z,MU,MU260918P00950000,950.0000000000001,2026-09-18,put,134.95,6,80970.0,984.29,70,0.9293,-0.3776,0.000949,-1.0248,1.638,-0.9716
226500526,2026-07-10T19:50:26.879353Z,MU,MU260918P00850000,850.0,2026-09-18,put,88.6,6,53160.0,984.29,70,0.9409,-0.28,0.00083,-0.9302,1.4509,-0.6984
226499632,2026-07-10T19:50:25.541676Z,MU,MU260807C00275000,275.0,2026-08-07,call,710.69,3,213207.0,984.29,28,1.8183,0.9974,1.6e-05,-0.1053,0.0221,0.2079
226499631,2026-07-10T19:50:25.540460Z,MU,MU260731C00275000,275.0,2026-07-31,call,710.54,3,213162.0,984.29,21,2.1406,0.997,1.8e-05,-0.1442,0.0217,0.1558
226498054,2026-07-10T19:50:18.006161Z,MU,MU260717C00125000,125.0,2026-07-17,call,859.48,1,85948.0,984.29,7,4.9417,0.9996,2e-06,-0.0835,0.0019,0.0239
226498053,2026-07-10T19:50:18.004756Z,MU,MU260717C00120000,120.0,2026-07-17,call,864.43,1,86443.0,984.29,7,4.7175,0.9998,1e-06,-0.0485,0.001,0.023
226496331,2026-07-10T19:49:46.200146Z,MU,MU260724C00980000,980.0,2026-07-24,call,76.17,40,304680.0,983.19,14,0.9633,0.548,0.002135,-2.6806,0.7626,0.1775
226496330,2026-07-10T19:49:46.199016Z,MU,MU260724C00960000,960.0,2026-07-24,call,86.42,40,345680.0,983.19,14,0.9683,0.5909,0.002084,-2.6483,0.7482,0.1897
226495040,2026-07-10T19:49:38.211854Z,MU,MU260713C01050000,1050.0,2026-07-13,call,5.45,108,58860.0,983.19,3,0.7174,0.1654,0.003888,-2.6691,0.2216,0.0129
226494550,2026-07-10T19:49:34.132437Z,MU,MU260713P00990000,990.0000000000001,2026-07-13,put,27.99,120,335880.0,983.19,3,0.6906,-0.5291,0.006464,-4.0145,0.3547,-0.0451
226494300,2026-07-10T19:49:32.340392Z,MU,MU260717P01020000,1020.0,2026-07-17,put,71.36,10,71360.0,983.19,7,0.9302,-0.5848,0.003078,-3.4475,0.5309,-0.124
226493930,2026-07-10T19:49:29.305846Z,MU,MU260717P00950000,950.0000000000001,2026-07-17,put,35.3,20,70600.0,983.19,7,0.9467,-0.3692,0.002927,-3.4247,0.5137,-0.0764
226493780,2026-07-10T19:49:28.288839Z,MU,MU270319C00970000,969.9999999999999,2027-03-19,call,300.1,3,90030.0,983.19,252,0.8926,0.6667,0.000499,-0.5699,2.9701,2.454
226493775,2026-07-10T19:49:28.283542Z,MU,MU260713C01050000,1050.0,2026-07-13,call,5.4,101,54540.0,983.19,3,0.7152,0.1646,0.003887,-2.6522,0.2209,0.0129
226493636,2026-07-10T19:49:27.263985Z,MU,MU260713C01050000,1050.0,2026-07-13,call,5.43,170,92310.0,983.19,3,0.7165,0.1651,0.003888,-2.6623,0.2213,0.0129
226493028,2026-07-10T19:49:25.031533Z,MU,MU260713C01020000,1020.0,2026-07-13,call,11.5,200,230000.0,983.19,3,0.7102,0.297,0.005468,-3.6864,0.3085,0.0231
226492607,2026-07-10T19:49:24.356523Z,MU,MU270115C01010000,1009.9999999999999,2027-01-15,call,247.35,8,197880.0,983.19,189,0.8963,0.6243,0.000598,-0.6817,2.6843,1.8978
226492606,2026-07-10T19:49:24.355454Z,MU,MU270115C00980000,980.0,2027-01-15,call,258.78,8,207024.0,983.19,189,0.8974,0.6421,0.000588,-0.6731,2.6416,1.9288
226491394,2026-07-10T19:49:22.543182Z,MU,MU260724P01020000,1020.0,2026-07-24,put,92.8,8,74240.0,983.19,14,0.9473,-0.5383,0.002177,-2.5104,0.7646,-0.2386
226491216,2026-07-10T19:49:22.268492Z,MU,MU261016P01130000,1130.0,2026-10-16,put,271.24,3,81372.0,983.19,98,0.92,-0.5113,0.000851,-0.8582,2.0316,-2.0779
226489631,2026-07-10T19:49:19.822463Z,MU,MU260821P01110000,1110.0,2026-08-21,put,199.18,30,597540.0,983.19,42,0.9234,-0.5848,0.001266,-1.3341,1.3004,-0.8908
226488648,2026-07-10T19:49:13.009751Z,MU,MU261218C01230000,1230.0,2026-12-18,call,159.85,10,159850.0,983.19,161,0.8987,0.4826,0.000679,-0.7651,2.6026,1.388
226488647,2026-07-10T19:49:13.008095Z,MU,MU261120C01230000,1230.0,2026-11-20,call,139.65,15,209475.0,983.19,133,0.9078,0.4583,0.000736,-0.8419,2.3547,1.1329
226488646,2026-07-10T19:49:13.003916Z,MU,MU261016C01230000,1230.0,2026-10-16,call,110.15,5,55075.0,983.19,98,0.9171,0.4175,0.000836,-0.9676,1.9888,0.8064
226487895,2026-07-10T19:49:04.280422Z,MU,MU261218C01230000,1230.0,2026-12-18,call,159.75,4,63900.0,983.19,161,0.8983,0.4825,0.000679,-0.7648,2.6025,1.3879
