ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at,is_call,dealer_gex_volw
TSLA260717P00355000,TSLA,355.0,2026-07-17,put,0.33,685.0,22165.0,407.62,7,0.535,-0.0278,0.002114,-0.1363,0.036,-0.0022,2026-07-10T19:59:30.537446Z,2026-07-10T19:59:37.058543Z,False,-251287.87572604098
TSLA260717C00357500,TSLA,357.5,2026-07-17,call,55.06,3.0,15918.0,411.93,7,0.5429,0.9734,0.001985,-0.1786,0.0351,0.0663,2026-07-10T16:50:08.705256Z,2026-07-10T16:50:35.283202Z,True,-1033.3745139794999
TSLA260717P00357500,TSLA,357.5,2026-07-17,put,0.34,227.0,8508.0,409.54,7,0.5297,-0.0287,0.00218,-0.1391,0.0371,-0.0023,2026-07-10T19:49:25.312831Z,2026-07-10T19:49:26.746274Z,False,-85873.335346414
TSLA260717C00360000,TSLA,360.0,2026-07-17,call,50.66,492.0,2459331.0,410.27,7,0.4124,0.9902,0.001122,-0.0878,0.0149,0.0682,2026-07-10T19:45:04.814563Z,2026-07-10T19:45:22.800746Z,True,-95793.03655835759
TSLA260717P00360000,TSLA,360.0,2026-07-17,put,0.43,2070.0,81526.0,407.62,7,0.5134,-0.0363,0.002749,-0.1631,0.045,-0.0029,2026-07-10T19:59:26.318207Z,2026-07-10T19:59:37.058543Z,False,-987463.5324239071
TSLA260717C00362500,TSLA,362.5,2026-07-17,call,47.88,7.0,33507.0,409.87,7,0.4448,0.9793,0.001978,-0.1337,0.0283,0.0678,2026-07-10T13:58:11.617110Z,2026-07-10T13:58:16.305499Z,True,-2402.7042016054
TSLA260717P00362500,TSLA,362.5,2026-07-17,put,0.5,623.0,29834.0,407.52,7,0.5035,-0.0422,0.003164,-0.1803,0.0507,-0.0034,2026-07-10T19:59:12.500240Z,2026-07-10T19:59:37.058543Z,False,-342058.59067506285
TSLA260717C00365000,TSLA,365.0,2026-07-17,call,45.5,16.0,70351.0,409.57,7,0.5177,0.951,0.003454,-0.2551,0.0575,0.066,2026-07-10T18:22:17.803963Z,2026-07-10T18:22:40.278301Z,True,-9589.9931386336
TSLA260717P00365000,TSLA,365.0,2026-07-17,put,0.57,1116.0,64895.0,407.62,7,0.4931,-0.0481,0.00359,-0.1962,0.0564,-0.0039,2026-07-10T20:00:12.979070Z,2026-07-10T20:00:39.470115Z,False,-695239.7964379559
TSLA260717C00367500,TSLA,367.5,2026-07-17,call,41.21,19.0,81419.0,407.94,7,0.45,0.9573,0.003574,-0.2081,0.0513,0.067,2026-07-10T19:53:44.240579Z,2026-07-10T19:54:00.533871Z,True,-11783.7665400994
TSLA260717P00367500,TSLA,367.5,2026-07-17,put,0.68,516.0,32901.0,407.62,7,0.4866,-0.0566,0.004142,-0.2202,0.0642,-0.0046,2026-07-10T19:59:29.134650Z,2026-07-10T19:59:37.058543Z,False,-370882.0175049528
TSLA260717C00370000,TSLA,370.0,2026-07-17,call,38.5,140.0,571487.0,407.94,7,0.3794,0.9713,0.003057,-0.1444,0.037,0.0686,2026-07-10T19:54:01.502474Z,2026-07-10T19:54:31.115990Z,True,-74267.611165902
TSLA260717P00370000,TSLA,370.0,2026-07-17,put,0.77,1305.0,100643.0,407.62,7,0.4745,-0.0643,0.004694,-0.2372,0.071,-0.0052,2026-07-10T20:00:11.292152Z,2026-07-10T20:00:39.470115Z,False,-1062990.975490983
TSLA260717C00372500,TSLA,372.5,2026-07-17,call,37.8,73.0,275814.0,409.1,7,0.4768,0.9286,0.005046,-0.3052,0.0772,0.0656,2026-07-10T19:15:46.015691Z,2026-07-10T19:15:55.144733Z,True,-63921.371825434195
TSLA260717P00372500,TSLA,372.5,2026-07-17,put,0.94,320.0,30591.0,407.62,7,0.4707,-0.0766,0.005416,-0.2692,0.0812,-0.0062,2026-07-10T19:59:29.136075Z,2026-07-10T19:59:37.058543Z,False,-300749.292639488
TSLA260717C00375000,TSLA,375.0,2026-07-17,call,35.96,90.0,333798.0,409.73,7,0.4599,0.9245,0.005452,-0.3075,0.0807,0.0657,2026-07-10T19:26:12.270291Z,2026-07-10T19:26:31.213105Z,True,-85147.97758513199
TSLA260717P00375000,TSLA,375.0,2026-07-17,put,1.1,1428.0,159359.0,407.62,7,0.4623,-0.0888,0.00616,-0.2951,0.0907,-0.0072,2026-07-10T20:00:12.981272Z,2026-07-10T20:00:39.470115Z,False,-1526458.143531552
TSLA260717C00377500,TSLA,377.5,2026-07-17,call,33.85,40.0,131025.0,409.76,7,0.4733,0.9027,0.006405,-0.3714,0.0976,0.0644,2026-07-10T19:42:03.407825Z,2026-07-10T19:42:21.076121Z,True,-44458.53072737999
TSLA260717P00377500,TSLA,377.5,2026-07-17,put,1.34,534.0,67989.0,407.38,7,0.4567,-0.1057,0.007092,-0.3309,0.1031,-0.0085,2026-07-10T19:54:57.450846Z,2026-07-10T19:55:01.282021Z,False,-657182.4611886073
TSLA260717C00380000,TSLA,380.0,2026-07-17,call,30.6,432.0,1352271.0,409.13,7,0.4267,0.9022,0.007142,-0.3399,0.0978,0.0649,2026-07-10T19:50:33.661410Z,2026-07-10T19:50:58.199918Z,True,-535401.4872308256
TSLA260717P00380000,TSLA,380.0,2026-07-17,put,1.57,2606.0,410357.0,407.62,7,0.4514,-0.1215,0.00792,-0.3611,0.1139,-0.0098,2026-07-10T20:00:12.983308Z,2026-07-10T20:00:39.470115Z,False,-3581587.5648648483
TSLA260717C00382500,TSLA,382.5,2026-07-17,call,29.8,52.0,150463.0,410.23,7,0.4643,0.8716,0.007951,-0.4356,0.1191,0.0629,2026-07-10T19:47:03.985026Z,2026-07-10T19:47:24.236354Z,True,-71746.5591190348
TSLA260717P00382500,TSLA,382.5,2026-07-17,put,1.93,2220.0,455954.0,407.52,7,0.4499,-0.1441,0.00894,-0.4041,0.1281,-0.0116,2026-07-10T19:59:13.683231Z,2026-07-10T19:59:37.058543Z,False,-3444026.4154573204
TSLA260717C00385000,TSLA,385.0,2026-07-17,call,26.9,82.0,221996.0,409.93,7,0.4227,0.8677,0.008921,-0.4075,0.1215,0.0631,2026-07-10T19:48:35.480370Z,2026-07-10T19:48:56.582635Z,True,-126941.42589677779
TSLA260717P00385000,TSLA,385.0,2026-07-17,put,2.27,1815.0,403858.0,407.62,7,0.4447,-0.1656,0.00991,-0.4375,0.1404,-0.0134,2026-07-10T20:00:11.293575Z,2026-07-10T20:00:39.470115Z,False,-3121233.5351585853
TSLA260717C00387500,TSLA,387.5,2026-07-17,call,23.3,140.0,361370.0,407.62,7,0.4503,0.8042,0.010873,-0.5394,0.156,0.0584,2026-07-10T19:59:28.569869Z,2026-07-10T19:59:37.058543Z,True,-264151.69650207803
TSLA260717P00387500,TSLA,387.5,2026-07-17,put,2.7,897.0,245797.0,407.62,7,0.4409,-0.1912,0.010943,-0.4743,0.1538,-0.0155,2026-07-10T20:00:01.858858Z,2026-07-10T20:00:09.265102Z,False,-1703353.6396155278
TSLA260717C00390000,TSLA,390.0,2026-07-17,call,21.29,773.0,1742507.0,407.62,7,0.4454,0.7768,0.011876,-0.5726,0.1685,0.0566,2026-07-10T19:59:28.571119Z,2026-07-10T19:59:37.058543Z,True,-1593036.268305605
TSLA260717P00390000,TSLA,390.0,2026-07-17,put,3.2,7676.0,2339514.0,407.62,7,0.4374,-0.2195,0.011975,-0.51,0.1669,-0.0178,2026-07-10T20:00:14.125387Z,2026-07-10T20:00:39.470115Z,False,-15950946.878664486
TSLA260717C00392500,TSLA,392.5,2026-07-17,call,19.25,225.0,472385.0,407.52,7,0.4391,0.7461,0.01293,-0.6022,0.1808,0.0546,2026-07-10T19:59:18.048551Z,2026-07-10T19:59:37.058543Z,True,-504843.79593532503
TSLA260717P00392500,TSLA,392.5,2026-07-17,put,3.79,865.0,312225.0,407.63,7,0.435,-0.2507,0.01296,-0.5451,0.1796,-0.0203,2026-07-10T19:57:00.981878Z,2026-07-10T19:57:04.103722Z,False,-1945347.0447549599
TSLA260717C00395000,TSLA,395.0,2026-07-17,call,17.35,1041.0,1936530.0,407.63,7,0.4282,0.7173,0.01399,-0.6178,0.1909,0.0528,2026-07-10T19:57:16.617666Z,2026-07-10T19:57:34.554836Z,True,-2527227.9996719914
TSLA260717P00395000,TSLA,395.0,2026-07-17,put,4.45,1661.0,701339.0,407.62,7,0.4317,-0.2842,0.013912,-0.5754,0.1914,-0.0231,2026-07-10T20:00:11.295882Z,2026-07-10T20:00:39.470115Z,False,-4009915.1405742974
TSLA260717C00397500,TSLA,397.5,2026-07-17,call,15.6,484.0,834432.0,407.52,7,0.4291,0.6784,0.014798,-0.652,0.2022,0.05,2026-07-10T19:59:14.816385Z,2026-07-10T19:59:37.058543Z,True,-1242866.1649048568
TSLA260717P00397500,TSLA,397.5,2026-07-17,put,5.21,1009.0,514929.0,407.62,7,0.4293,-0.3202,0.01476,-0.6025,0.2019,-0.026,2026-07-10T20:00:06.929280Z,2026-07-10T20:00:09.265102Z,False,-2584362.9381653164
TSLA260717C00400000,TSLA,400.0,2026-07-17,call,14.03,5382.0,8216035.0,407.62,7,0.4271,0.6418,0.015492,-0.6737,0.2108,0.0475,2026-07-10T20:00:15.132361Z,2026-07-10T20:00:39.470115Z,True,-14468621.722520566
TSLA260717P00400000,TSLA,400.0,2026-07-17,put,6.05,8641.0,5045277.0,407.62,7,0.4264,-0.358,0.015514,-0.6232,0.2108,-0.0291,2026-07-10T20:00:10.241373Z,2026-07-10T20:00:39.470115Z,False,-23262895.661722165
TSLA260717C00402500,TSLA,402.5,2026-07-17,call,12.5,503.0,696490.0,407.62,7,0.4255,0.602,0.016061,-0.6907,0.2178,0.0447,2026-07-10T20:00:14.119944Z,2026-07-10T20:00:39.470115Z,True,-1401898.4246380266
TSLA260717P00402500,TSLA,402.5,2026-07-17,put,7.09,2451.0,1719297.0,407.52,7,0.4263,-0.3997,0.016054,-0.6429,0.218,-0.0326,2026-07-10T19:59:08.150742Z,2026-07-10T19:59:37.058543Z,False,-6828142.097505175
TSLA260717C00405000,TSLA,405.0,2026-07-17,call,11.05,3222.0,3968441.0,407.52,7,0.4256,0.5594,0.016426,-0.7036,0.2226,0.0416,2026-07-10T19:59:24.281111Z,2026-07-10T19:59:37.058543Z,True,-9184030.876250723
TSLA260717P00405000,TSLA,405.0,2026-07-17,put,8.1,4336.0,3465228.0,407.62,7,0.4239,-0.4388,0.016474,-0.6509,0.2225,-0.0359,2026-07-10T20:00:14.126287Z,2026-07-10T20:00:39.470115Z,False,-12395507.593441034
TSLA260717C00407500,TSLA,407.5,2026-07-17,call,9.72,4318.0,4737354.0,407.52,7,0.4237,0.5179,0.016668,-0.7055,0.2249,0.0386,2026-07-10T19:59:24.282154Z,2026-07-10T19:59:37.058543Z,True,-12489415.393942315
TSLA260717P00407500,TSLA,407.5,2026-07-17,put,9.25,4673.0,4207233.0,407.62,7,0.4214,-0.4805,0.016749,-0.6518,0.2249,-0.0393,2026-07-10T20:00:11.296756Z,2026-07-10T20:00:39.470115Z,False,-13581903.6154467
TSLA260717C00410000,TSLA,410.0,2026-07-17,call,8.53,14389.0,14153404.0,407.62,7,0.4213,0.4777,0.016751,-0.6995,0.2248,0.0357,2026-07-10T20:00:15.133455Z,2026-07-10T20:00:39.470115Z,True,-41826096.17859552
TSLA260717P00410000,TSLA,410.0,2026-07-17,put,10.5,4930.0,4932469.0,407.62,7,0.4187,-0.5225,0.01685,-0.645,0.2248,-0.0429,2026-07-10T20:00:11.297598Z,2026-07-10T20:00:39.470115Z,False,-14415270.791525448
TSLA260717C00412500,TSLA,412.5,2026-07-17,call,7.4,5208.0,4600047.0,407.62,7,0.4192,0.436,0.016642,-0.6866,0.2223,0.0327,2026-07-10T19:59:26.312255Z,2026-07-10T19:59:37.058543Z,True,-15040160.602830688
TSLA260717P00412500,TSLA,412.5,2026-07-17,put,12.0,2048.0,2330079.0,408.06,7,0.4336,-0.554,0.016131,-0.6625,0.2234,-0.0457,2026-07-10T19:56:04.442281Z,2026-07-10T19:56:33.715587Z,False,-5732805.718839091
TSLA260717C00415000,TSLA,415.0,2026-07-17,call,6.45,13205.0,9898152.0,407.62,7,0.4207,0.3959,0.016225,-0.6726,0.2175,0.0297,2026-07-10T20:00:13.576331Z,2026-07-10T20:00:39.470115Z,True,-37179118.75171051
TSLA260717P00415000,TSLA,415.0,2026-07-17,put,13.51,943.0,1216216.0,407.52,7,0.4196,-0.6061,0.016247,-0.6187,0.2171,-0.05,2026-07-10T19:59:23.778382Z,2026-07-10T19:59:37.058543Z,False,-2658648.075918273
TSLA260717C00417500,TSLA,417.5,2026-07-17,call,5.55,1626.0,1069071.0,407.62,7,0.4199,0.3565,0.015728,-0.6485,0.2105,0.0268,2026-07-10T19:59:26.313410Z,2026-07-10T19:59:37.058543Z,True,-4437823.466438947
TSLA260717P00417500,TSLA,417.5,2026-07-17,put,14.88,318.0,440954.0,408.06,7,0.4243,-0.635,0.015677,-0.6099,0.2124,-0.0525,2026-07-10T19:55:15.418296Z,2026-07-10T19:55:32.059552Z,False,-865099.4957680615
TSLA260717C00420000,TSLA,420.0,2026-07-17,call,4.75,26167.0,14780504.0,407.62,7,0.4195,0.3188,0.015078,-0.6193,0.2015,0.024,2026-07-10T20:00:14.682626Z,2026-07-10T20:00:39.470115Z,True,-68465794.7708301
TSLA260717P00420000,TSLA,420.0,2026-07-17,put,16.92,2462.0,3991963.0,407.52,7,0.4237,-0.6809,0.01494,-0.5738,0.2016,-0.0565,2026-07-10T19:59:18.057312Z,2026-07-10T19:59:37.058543Z,False,-6382849.826709973
TSLA260717C00422500,TSLA,422.5,2026-07-17,call,4.05,3930.0,1887747.0,407.52,7,0.4211,0.2826,0.014229,-0.5876,0.1908,0.0213,2026-07-10T19:59:19.623458Z,2026-07-10T19:59:37.058543Z,True,-9703823.983291054
TSLA260717P00422500,TSLA,422.5,2026-07-17,put,16.85,153.0,256771.0,410.23,7,0.4248,-0.6761,0.014894,-0.5832,0.2042,-0.0564,2026-07-10T19:46:59.460898Z,2026-07-10T19:47:24.236354Z,False,-395438.3277439518
TSLA260717C00425000,TSLA,425.0,2026-07-17,call,3.4,6033.0,2553888.0,407.62,7,0.4178,0.249,0.013443,-0.5463,0.179,0.0188,2026-07-10T20:00:14.683670Z,2026-07-10T20:00:39.470115Z,True,-14073609.759374574
TSLA260717P00425000,TSLA,425.0,2026-07-17,put,20.62,262.0,519894.0,407.94,7,0.4422,-0.7338,0.013142,-0.5464,0.1855,-0.0614,2026-07-10T19:54:01.529323Z,2026-07-10T19:54:31.115990Z,False,-597501.1351859395
TSLA260717C00427500,TSLA,427.5,2026-07-17,call,2.97,3667.0,1305203.0,407.62,7,0.4244,0.2218,0.012417,-0.5198,0.1679,0.0168,2026-07-10T20:00:14.122033Z,2026-07-10T20:00:39.470115Z,True,-7901391.332340222
TSLA260717P00427500,TSLA,427.5,2026-07-17,put,21.5,113.0,248513.0,408.92,7,0.4255,-0.7611,0.012868,-0.4926,0.1756,-0.0638,2026-07-10T19:02:19.394362Z,2026-07-10T19:02:43.205557Z,False,-252328.01793205162
TSLA260717C00430000,TSLA,430.0,2026-07-17,call,2.49,11981.0,3731217.0,407.62,7,0.4242,0.1933,0.011453,-0.4784,0.1548,0.0146,2026-07-10T20:00:14.684823Z,2026-07-10T20:00:39.470115Z,True,-23811585.251960207
TSLA260717P00430000,TSLA,430.0,2026-07-17,put,24.8,689.0,1637455.0,407.56,7,0.4403,-0.798,0.011334,-0.4568,0.159,-0.0671,2026-07-10T19:58:14.904898Z,2026-07-10T19:58:35.329904Z,False,-1355122.0461552774
TSLA260717C00432500,TSLA,432.5,2026-07-17,call,2.12,1065.0,281898.0,407.62,7,0.4272,0.1692,0.010462,-0.4428,0.1424,0.0128,2026-07-10T20:00:11.852947Z,2026-07-10T20:00:39.470115Z,True,-1933482.760032747
TSLA260717P00432500,TSLA,432.5,2026-07-17,put,26.77,164.0,411540.0,407.94,7,0.4547,-0.8115,0.010515,-0.4514,0.1526,-0.0686,2026-07-10T19:53:58.545516Z,2026-07-10T19:54:00.533871Z,False,-299246.517947454
TSLA260717C00435000,TSLA,435.0,2026-07-17,call,1.81,6551.0,1497390.0,407.62,7,0.4309,0.148,0.009499,-0.4087,0.1304,0.0112,2026-07-10T19:59:29.593721Z,2026-07-10T19:59:37.058543Z,True,-10798451.142538391
TSLA260717P00435000,TSLA,435.0,2026-07-17,put,28.97,53.0,151355.0,407.94,7,0.462,-0.8311,0.009657,-0.4245,0.1424,-0.0706,2026-07-10T19:54:01.532211Z,2026-07-10T19:54:31.115990Z,False,-88816.58725768291
TSLA260717C00437500,TSLA,437.5,2026-07-17,call,1.52,3585.0,658228.0,407.62,7,0.4327,0.1279,0.008565,-0.3713,0.1181,0.0097,2026-07-10T20:00:14.124334Z,2026-07-10T20:00:39.470115Z,True,-5328347.098801073
TSLA260717P00437500,TSLA,437.5,2026-07-17,put,29.3,2.0,5920.0,409.78,7,0.4433,-0.8465,0.009412,-0.3791,0.1344,-0.0721,2026-07-10T19:25:50.357446Z,2026-07-10T19:26:00.739984Z,False,-3266.5393536776
TSLA260717C00440000,TSLA,440.0,2026-07-17,call,1.3,9238.0,1674302.0,407.62,7,0.4371,0.1116,0.007698,-0.3402,0.1072,0.0085,2026-07-10T20:00:15.134955Z,2026-07-10T20:00:39.470115Z,True,-12340474.110088648
TSLA260717P00440000,TSLA,440.0,2026-07-17,put,32.28,40.0,131436.0,408.85,7,0.4429,-0.8754,0.008189,-0.3197,0.1163,-0.0748,2026-07-10T19:10:35.699819Z,2026-07-10T19:10:50.435983Z,False,-56841.671838644
TSLA260717C00442500,TSLA,442.5,2026-07-17,call,1.13,2650.0,378406.0,407.62,7,0.4435,0.0981,0.006915,-0.3143,0.0977,0.0075,2026-07-10T20:00:06.911907Z,2026-07-10T20:00:09.265102Z,True,-3179904.219151275
TSLA260717P00442500,TSLA,442.5,2026-07-17,put,32.65,4.0,13161.0,411.17,7,0.4582,-0.8669,0.008241,-0.3528,0.1224,-0.0746,2026-07-10T16:31:58.365909Z,2026-07-10T16:32:17.480471Z,False,-5720.2615413636
TSLA260717C00445000,TSLA,445.0,2026-07-17,call,0.98,1942.0,236934.0,407.62,7,0.4494,0.0862,0.006196,-0.2891,0.0887,0.0065,2026-07-10T19:59:33.739008Z,2026-07-10T19:59:37.058543Z,True,-2088029.4281938167
TSLA260717P00445000,TSLA,445.0,2026-07-17,put,35.9,23.0,85772.0,410.35,7,0.4855,-0.8768,0.007385,-0.3527,0.1158,-0.0759,2026-07-10T17:24:18.553200Z,2026-07-10T17:24:37.726458Z,False,-29475.034101089506
TSLA260717C00447500,TSLA,447.5,2026-07-17,call,0.84,480.0,51216.0,407.94,7,0.451,0.0754,0.005577,-0.2623,0.0803,0.0057,2026-07-10T19:53:49.026767Z,2026-07-10T19:54:00.533871Z,True,-464534.38101470406
TSLA260717C00450000,TSLA,450.0,2026-07-17,call,0.73,15227.0,1403835.0,407.62,7,0.46,0.0658,0.004933,-0.2408,0.0723,0.005,2026-07-10T19:59:28.056946Z,2026-07-10T19:59:37.058543Z,True,-13034712.114575436
TSLA260717P00450000,TSLA,450.0,2026-07-17,put,42.95,50.0,204766.0,407.56,7,0.4826,-0.9245,0.005224,-0.225,0.0803,-0.0805,2026-07-10T19:58:04.327242Z,2026-07-10T19:58:05.040041Z,False,-45326.18355188001
TSLA260717C00452500,TSLA,452.5,2026-07-17,call,0.62,307.0,28334.0,407.52,7,0.4644,0.0568,0.004353,-0.2164,0.0644,0.0043,2026-07-10T19:59:15.946323Z,2026-07-10T19:59:37.058543Z,True,-231901.2145459779
TSLA260717C00455000,TSLA,455.0,2026-07-17,call,0.57,872.0,65876.0,407.63,7,0.4745,0.0519,0.003965,-0.2057,0.06,0.0039,2026-07-10T19:57:01.245058Z,2026-07-10T19:57:04.103722Z,True,-599978.4575304519
TSLA260717P00455000,TSLA,455.0,2026-07-17,put,45.65,3.0,13671.0,409.79,7,0.4941,-0.9309,0.00474,-0.2136,0.0754,-0.0819,2026-07-10T18:09:38.257164Z,2026-07-10T18:09:57.424106Z,False,-2467.604632878
TSLA260717C00457500,TSLA,457.5,2026-07-17,call,0.5,353.0,24730.0,407.52,7,0.4818,0.0457,0.003532,-0.1887,0.0542,0.0035,2026-07-10T19:58:27.633190Z,2026-07-10T19:58:35.329904Z,True,-216357.2141950604
TSLA260717P00457500,TSLA,457.5,2026-07-17,put,47.5,1.0,4750.0,410.72,7,0.5406,-0.918,0.004926,-0.2804,0.0862,-0.0814,2026-07-10T17:10:06.727602Z,2026-07-10T17:10:24.573389Z,False,-854.8115626974
TSLA260717C00460000,TSLA,460.0,2026-07-17,call,0.44,1281.0,78764.0,407.62,7,0.4873,0.0405,0.003165,-0.1731,0.0492,0.0031,2026-07-10T20:00:01.814314Z,2026-07-10T20:00:09.265102Z,True,-703556.2487607885
TSLA260717P00460000,TSLA,460.0,2026-07-17,put,52.59,28.0,145369.0,407.56,7,0.5082,-0.9528,0.003436,-0.1476,0.0556,-0.0846,2026-07-10T19:58:03.191776Z,2026-07-10T19:58:05.040041Z,False,-16695.0285878992
TSLA260717C00462500,TSLA,462.5,2026-07-17,call,0.4,201.0,10600.0,407.56,7,0.4969,0.0367,0.002863,-0.1626,0.0453,0.0028,2026-07-10T19:58:02.335517Z,2026-07-10T19:58:05.040041Z,True,-99860.4194690487
TSLA260717C00465000,TSLA,465.0,2026-07-17,call,0.36,438.0,18426.0,407.63,7,0.5043,0.033,0.002587,-0.1514,0.0416,0.0025,2026-07-10T19:57:04.322310Z,2026-07-10T19:57:34.554836Z,True,-196628.5242715794
TSLA260717P00465000,TSLA,465.0,2026-07-17,put,72.85,11.0,80202.0,392.45,9,0.6379,-0.9487,0.002678,-0.1751,0.0649,-0.1098,2026-07-08T15:34:15.420299Z,2026-07-08T15:34:26.371773Z,False,-5111.863380824199
TSLA260717C00467500,TSLA,467.5,2026-07-17,call,0.35,111.0,5602.0,408.06,7,0.5153,0.0316,0.002439,-0.1493,0.0401,0.0024,2026-07-10T19:55:56.107301Z,2026-07-10T19:56:02.542248Z,True,-46979.756304812094
TSLA260717C00470000,TSLA,470.0,2026-07-17,call,0.3,785.0,32617.0,407.52,7,0.5227,0.0273,0.002131,-0.1338,0.0355,0.0021,2026-07-10T19:58:24.595951Z,2026-07-10T19:58:35.329904Z,True,-290288.0025344915
TSLA260717P00470000,TSLA,470.0,2026-07-17,put,62.5,17.0,108826.0,407.63,7,0.5768,-0.9583,0.002736,-0.1513,0.0503,-0.0869,2026-07-10T19:57:07.598941Z,2026-07-10T19:57:34.554836Z,False,-8071.253634628801
TSLA260717C00472500,TSLA,472.5,2026-07-17,call,0.27,13.0,532.0,407.52,7,0.5299,0.0246,0.001925,-0.1242,0.0325,0.0019,2026-07-10T19:59:07.299725Z,2026-07-10T19:59:37.058543Z,True,-4342.6023866225005
TSLA260717C00475000,TSLA,475.00000000000006,2026-07-17,call,0.26,370.0,13183.0,408.56,7,0.5347,0.0235,0.001835,-0.1211,0.0314,0.0018,2026-07-10T19:51:22.490507Z,2026-07-10T19:51:28.572885Z,True,-117818.57703885502
TSLA260717P00475000,TSLA,475.00000000000006,2026-07-17,put,66.05,13.0,88280.0,408.74,7,0.582,-0.958,0.002701,-0.1558,0.0511,-0.0878,2026-07-10T19:13:09.428993Z,2026-07-10T19:13:23.186803Z,False,-6093.1787253337
TSLA260717C00477500,TSLA,477.5,2026-07-17,call,0.31,28.0,900.0,410.88,7,0.548,0.0268,0.001984,-0.1391,0.0352,0.002,2026-07-10T18:14:29.057362Z,2026-07-10T18:14:33.365517Z,True,-9639.9699413248
TSLA260717C00480000,TSLA,480.0,2026-07-17,call,0.22,578.0,16651.0,407.62,7,0.5586,0.0196,0.001506,-0.1079,0.0268,0.0015,2026-07-10T20:00:14.686122Z,2026-07-10T20:00:39.470115Z,True,-151052.8037673732
TSLA260717P00480000,TSLA,480.0,2026-07-17,put,69.9,5.0,34563.0,410.13,7,0.6044,-0.9662,0.002189,-0.1267,0.0427,-0.0894,2026-07-10T13:56:47.532310Z,2026-07-10T13:57:11.990503Z,False,-1899.2920328305001
TSLA260717C00482500,TSLA,482.5,2026-07-17,call,0.23,3.0,86.0,408.36,7,0.5719,0.0199,0.00149,-0.1123,0.0273,0.0015,2026-07-10T18:50:31.186151Z,2026-07-10T18:50:34.044521Z,True,-775.681625103
TSLA260717C00485000,TSLA,484.99999999999994,2026-07-17,call,0.19,541.0,14595.0,407.56,7,0.5767,0.0167,0.001275,-0.0973,0.0234,0.0013,2026-07-10T19:58:19.753978Z,2026-07-10T19:58:35.329904Z,True,-119697.0454038975
TSLA260717P00485000,TSLA,484.99999999999994,2026-07-17,put,75.4,2.0,15080.0,409.87,7,0.6908,-0.9557,0.002388,-0.2047,0.0532,-0.0896,2026-07-10T13:57:33.622468Z,2026-07-10T13:57:45.930938Z,False,-828.7819779624
TSLA260717C00487500,TSLA,487.5,2026-07-17,call,0.25,17.0,485.0,409.34,7,0.6019,0.0205,0.001447,-0.1213,0.028,0.0016,2026-07-10T17:13:46.592239Z,2026-07-10T17:13:56.934045Z,True,-4268.6783659751
TSLA260717C00490000,TSLA,490.0,2026-07-17,call,0.18,1113.0,26704.0,407.52,7,0.6013,0.0153,0.001137,-0.0943,0.0218,0.0012,2026-07-10T19:58:26.532686Z,2026-07-10T19:58:35.329904Z,True,-219599.6328002169
TSLA260717P00490000,TSLA,490.0,2026-07-17,put,79.91,2.0,15866.0,410.67,7,0.772,-0.9441,0.002565,-0.2955,0.064,-0.0897,2026-07-10T13:30:59.338668Z,2026-07-10T13:31:21.273402Z,False,-890.2117979369999
TSLA260717C00492500,TSLA,492.5,2026-07-17,call,0.28,4.0,111.0,403.68,8,0.6394,0.0205,0.001295,-0.1192,0.0296,0.0018,2026-07-09T17:35:33.323304Z,2026-07-09T17:35:53.101969Z,True,-898.888326182
TSLA260717P00492500,TSLA,492.5,2026-07-17,put,81.5,2.0,16510.0,411.39,7,0.7518,-0.9523,0.002317,-0.2453,0.0565,-0.0908,2026-07-10T16:28:46.372639Z,2026-07-10T16:29:13.216080Z,False,-804.1406377466001
TSLA260717C00495000,TSLA,495.00000000000006,2026-07-17,call,0.17,157.0,3902.0,409.54,7,0.6106,0.0143,0.00105,-0.0906,0.0206,0.0011,2026-07-10T19:49:49.409262Z,2026-07-10T19:49:57.071195Z,True,-28606.513623765
TSLA260717C00497500,TSLA,497.5,2026-07-17,call,0.25,22.0,550.0,411.22,7,0.6469,0.0191,0.001266,-0.1237,0.0266,0.0015,2026-07-10T14:13:44.358522Z,2026-07-10T14:14:13.284609Z,True,-4833.173293594799
TSLA260717C00500000,TSLA,500.0,2026-07-17,call,0.14,2806.0,50754.0,407.62,7,0.6352,0.0116,0.000849,-0.0785,0.0172,0.0009,2026-07-10T20:00:14.687381Z,2026-07-10T20:00:39.470115Z,True,-413400.82357788057
TSLA260717P00500000,TSLA,500.0,2026-07-17,put,90.45,1.0,9045.0,409.51,7,0.7927,-0.9534,0.00204,-0.2321,0.0588,-0.1055,2026-07-10T19:22:36.283731Z,2026-07-10T19:22:59.073155Z,False,-354.002352396
TSLA260717C00502500,TSLA,502.5,2026-07-17,call,0.13,92.0,1333.0,407.63,7,0.6424,0.0108,0.000785,-0.0743,0.0161,0.0008,2026-07-10T19:56:19.363713Z,2026-07-10T19:56:33.715587Z,True,-12532.377397078002
TSLA260717C00505000,TSLA,504.99999999999994,2026-07-17,call,0.14,65.0,1098.0,410.08,7,0.6452,0.0114,0.000817,-0.0789,0.017,0.0009,2026-07-10T19:46:10.051275Z,2026-07-10T19:46:23.532755Z,True,-9215.3406490145
