ticker,underlying,strike,expiry,contract_type,last_price,volume_today,premium_today,underlying_price,dte,iv,delta,gamma,theta,vega,rho,last_trade_at,updated_at
TSLA260715P00412500,TSLA,412.5,2026-07-15,put,10.25,2276,2220150.0,408.06,5,0.4169,-0.5733,0.019698,-0.7508,0.1873,-0.0335,2026-07-10T19:56:02.325965Z,2026-07-10T19:56:02.542248Z
TSLA260715C00415000,TSLA,415.0,2026-07-15,call,4.6,8045,4536994.0,407.62,5,0.398,0.3637,0.019773,-0.7304,0.1791,0.0197,2026-07-10T20:00:14.116959Z,2026-07-10T20:00:39.470115Z
TSLA260715P00415000,TSLA,415.0,2026-07-15,put,12.0,398,426770.0,407.94,5,0.4244,-0.621,0.018775,-0.7381,0.1816,-0.0363,2026-07-10T19:54:01.500751Z,2026-07-10T19:54:31.115990Z
TSLA260715C00417500,TSLA,417.5,2026-07-15,call,3.8,3064,1413895.0,407.62,5,0.3984,0.3166,0.018733,-0.6921,0.1699,0.0172,2026-07-10T20:00:12.972209Z,2026-07-10T20:00:39.470115Z
TSLA260715P00417500,TSLA,417.5,2026-07-15,put,13.51,318,415516.0,407.62,5,0.4035,-0.681,0.018553,-0.6516,0.1704,-0.0399,2026-07-10T19:59:30.531083Z,2026-07-10T19:59:37.058543Z
TSLA260715C00420000,TSLA,420.0,2026-07-15,call,3.15,15632,6598534.0,407.62,5,0.4012,0.2741,0.017403,-0.6511,0.1589,0.0149,2026-07-10T20:00:14.680300Z,2026-07-10T20:00:39.470115Z
TSLA260715P00420000,TSLA,420.0,2026-07-15,put,15.5,640,964537.0,407.62,5,0.4155,-0.7184,0.017026,-0.6311,0.161,-0.0422,2026-07-10T19:59:34.527682Z,2026-07-10T19:59:37.058543Z
TSLA260715C00422500,TSLA,422.5,2026-07-15,call,2.6,2406,681050.0,407.62,5,0.4044,0.2355,0.015947,-0.6051,0.1468,0.0128,2026-07-10T19:59:27.436735Z,2026-07-10T19:59:37.058543Z
TSLA260715P00422500,TSLA,422.5,2026-07-15,put,16.05,33,57644.0,409.13,5,0.4022,-0.741,0.016807,-0.5842,0.155,-0.0437,2026-07-10T19:50:24.549031Z,2026-07-10T19:50:27.620463Z
TSLA260715C00425000,TSLA,425.0,2026-07-15,call,2.12,2153,610166.0,407.62,5,0.4065,0.2002,0.014445,-0.5531,0.1337,0.0109,2026-07-10T20:00:11.850141Z,2026-07-10T20:00:39.470115Z
TSLA260715P00425000,TSLA,425.0,2026-07-15,put,17.35,53,95938.0,410.13,5,0.4114,-0.7589,0.015782,-0.5748,0.1496,-0.045,2026-07-10T19:43:06.349575Z,2026-07-10T19:43:21.534603Z
TSLA260715C00427500,TSLA,427.5,2026-07-15,call,1.69,973,229017.0,407.62,5,0.4063,0.1674,0.012924,-0.4938,0.1195,0.0091,2026-07-10T19:59:26.309830Z,2026-07-10T19:59:37.058543Z
TSLA260715P00427500,TSLA,427.5,2026-07-15,put,19.25,33,60310.0,409.64,5,0.3749,-0.8255,0.014314,-0.4183,0.1234,-0.049,2026-07-10T18:27:01.436885Z,2026-07-10T18:27:14.956043Z
TSLA260715C00430000,TSLA,430.0,2026-07-15,call,1.4,3033,560800.0,407.62,5,0.4123,0.1422,0.011433,-0.4494,0.1073,0.0077,2026-07-10T20:00:13.572407Z,2026-07-10T20:00:39.470115Z
TSLA260715P00430000,TSLA,430.0,2026-07-15,put,23.63,20,44227.0,407.38,5,0.4036,-0.8659,0.01123,-0.3694,0.103,-0.0516,2026-07-10T19:54:48.984262Z,2026-07-10T19:55:01.282021Z
TSLA260715C00432500,TSLA,432.5,2026-07-15,call,1.16,722,106474.0,407.62,5,0.4185,0.1205,0.010048,-0.4064,0.0957,0.0066,2026-07-10T20:00:04.912750Z,2026-07-10T20:00:09.265102Z
TSLA260715P00432500,TSLA,432.5,2026-07-15,put,28.56,23,64935.0,404.94,6,0.4276,-0.877,0.009169,-0.3293,0.1057,-0.0631,2026-07-09T19:43:06.478293Z,2026-07-09T19:43:07.126161Z
TSLA260715C00435000,TSLA,435.0,2026-07-15,call,0.96,1428,167694.0,407.62,5,0.4245,0.1018,0.008781,-0.3651,0.0848,0.0056,2026-07-10T19:59:31.587178Z,2026-07-10T19:59:37.058543Z
TSLA260715P00435000,TSLA,435.0,2026-07-15,put,26.11,40,105125.0,410.33,5,0.4656,-0.8491,0.010466,-0.4772,0.1124,-0.0513,2026-07-10T16:02:52.745116Z,2026-07-10T16:03:14.841902Z
TSLA260715C00437500,TSLA,437.5,2026-07-15,call,0.8,561,58234.0,407.63,5,0.4312,0.0863,0.007651,-0.328,0.0751,0.0047,2026-07-10T19:57:09.266774Z,2026-07-10T19:57:34.554836Z
TSLA260715P00437500,TSLA,437.5,2026-07-15,put,29.37,7,20220.0,408.89,5,0.4448,-0.8964,0.008461,-0.3346,0.0862,-0.0542,2026-07-10T18:35:05.361237Z,2026-07-10T18:35:21.618110Z
TSLA260715C00440000,TSLA,440.0,2026-07-15,call,0.69,1302,128446.0,407.62,5,0.4415,0.0747,0.006701,-0.3009,0.0673,0.0041,2026-07-10T19:59:54.140352Z,2026-07-10T20:00:09.265102Z
TSLA260715P00440000,TSLA,440.0,2026-07-15,put,29.78,62,190745.0,411.39,5,0.4862,-0.8733,0.008876,-0.4384,0.1,-0.0533,2026-07-10T16:21:26.369283Z,2026-07-10T16:21:34.706309Z
TSLA260715C00442500,TSLA,442.5,2026-07-15,call,0.6,249,20486.0,407.38,5,0.4546,0.0648,0.005833,-0.2772,0.0603,0.0035,2026-07-10T19:54:50.192180Z,2026-07-10T19:55:01.282021Z
TSLA260715P00442500,TSLA,442.5,2026-07-15,put,33.5,15,50250.0,409.87,5,0.5006,-0.8975,0.007439,-0.3795,0.0857,-0.055,2026-07-10T13:57:36.763052Z,2026-07-10T13:57:45.930938Z
TSLA260715C00445000,TSLA,445.0,2026-07-15,call,0.51,583,43258.0,407.62,5,0.46,0.0558,0.005124,-0.2495,0.0536,0.003,2026-07-10T20:00:10.226899Z,2026-07-10T20:00:39.470115Z
TSLA260715P00445000,TSLA,445.0,2026-07-15,put,36.8,30,109480.0,408.61,5,0.4792,-0.9309,0.005804,-0.2533,0.0636,-0.0571,2026-07-10T15:40:31.151473Z,2026-07-10T15:40:47.096237Z
TSLA260715C00447500,TSLA,447.5,2026-07-15,call,0.44,280,14224.0,408.06,5,0.4646,0.0486,0.004547,-0.2262,0.0482,0.0027,2026-07-10T19:55:44.260394Z,2026-07-10T19:56:02.542248Z
TSLA260715P00447500,TSLA,447.5,2026-07-15,put,36.9,3,11080.0,410.72,5,0.4286,-0.9528,0.004784,-0.1503,0.0474,-0.0587,2026-07-10T17:10:29.694981Z,2026-07-10T17:10:54.820946Z
TSLA260715C00450000,TSLA,450.0,2026-07-15,call,0.39,1513,82902.0,407.62,5,0.4802,0.0426,0.003961,-0.21,0.0433,0.0023,2026-07-10T19:59:31.588917Z,2026-07-10T19:59:37.058543Z
TSLA260715P00450000,TSLA,450.0,2026-07-15,put,39.75,8,32636.0,410.64,5,0.5026,-0.9352,0.005234,-0.2532,0.0608,-0.0581,2026-07-10T18:13:57.404990Z,2026-07-10T18:14:03.017041Z
TSLA260715C00452500,TSLA,452.5,2026-07-15,call,0.32,49,2333.0,407.94,5,0.4811,0.0358,0.003426,-0.1825,0.0376,0.002,2026-07-10T19:54:01.487261Z,2026-07-10T19:54:31.115990Z
TSLA260715P00452500,TSLA,452.5,2026-07-15,put,42.75,5,21375.0,409.87,5,0.4818,-0.9569,0.003963,-0.1581,0.0439,-0.0596,2026-07-10T13:57:33.503919Z,2026-07-10T13:57:45.930938Z
TSLA260715C00455000,TSLA,455.0,2026-07-15,call,0.31,135,5856.0,407.52,5,0.5032,0.0335,0.003107,-0.1806,0.0356,0.0018,2026-07-10T19:58:24.589952Z,2026-07-10T19:58:35.329904Z
TSLA260715P00455000,TSLA,455.0,2026-07-15,put,62.8,8,50386.0,392.18,7,0.5916,-0.9628,0.002532,-0.1317,0.044,-0.0845,2026-07-08T15:21:36.360320Z,2026-07-08T15:21:41.353522Z
TSLA260715C00457500,TSLA,457.5,2026-07-15,call,0.32,32,1118.0,410.23,5,0.5011,0.0344,0.003166,-0.185,0.0366,0.0019,2026-07-10T19:47:11.680265Z,2026-07-10T19:47:24.236354Z
TSLA260715C00460000,TSLA,460.0,2026-07-15,call,0.27,62,2012.0,409.56,5,0.5129,0.0291,0.002697,-0.1644,0.0318,0.0016,2026-07-10T19:37:50.415509Z,2026-07-10T19:38:14.228042Z
TSLA260715P00460000,TSLA,460.0,2026-07-15,put,66.89,1,6689.0,393.0,7,0.5215,-0.9533,0.003143,-0.1353,0.0582,-0.0967,2026-07-08T19:36:10.429464Z,2026-07-08T19:36:21.080385Z
TSLA260715C00462500,TSLA,462.5,2026-07-15,call,0.26,12,405.0,410.32,5,0.5225,0.0276,0.002532,-0.1608,0.0305,0.0015,2026-07-10T17:25:55.217605Z,2026-07-10T17:26:08.632288Z
TSLA260715C00465000,TSLA,465.0,2026-07-15,call,0.21,60,1581.0,407.52,5,0.5487,0.0221,0.00201,-0.1387,0.0251,0.0012,2026-07-10T19:59:20.140030Z,2026-07-10T19:59:37.058543Z
TSLA260715C00467500,TSLA,467.5,2026-07-15,call,0.2,63,1679.0,409.93,5,0.5423,0.0212,0.001957,-0.1335,0.0244,0.0012,2026-07-10T19:48:22.387139Z,2026-07-10T19:48:24.851905Z
TSLA260715P00467500,TSLA,467.5,2026-07-15,put,51.3,40,208800.0,417.12,9,0.5262,-0.9074,0.00481,-0.2645,0.1086,-0.106,2026-07-06T19:38:28.361505Z,2026-07-06T19:38:33.325789Z
TSLA260715C00470000,TSLA,470.0,2026-07-15,call,0.17,80,1735.0,407.56,5,0.5677,0.0177,0.001614,-0.1192,0.0209,0.001,2026-07-10T19:58:13.632716Z,2026-07-10T19:58:35.329904Z
TSLA260715P00470000,TSLA,470.0,2026-07-15,put,78.18,2,15639.0,392.07,7,0.7326,-0.958,0.002255,-0.1989,0.0487,-0.087,2026-07-08T15:24:08.595993Z,2026-07-08T15:24:13.813938Z
TSLA260715C00472500,TSLA,472.5,2026-07-15,call,0.17,206,3724.0,408.35,5,0.5789,0.0174,0.001555,-0.1199,0.0206,0.001,2026-07-10T18:55:21.466342Z,2026-07-10T18:55:37.286658Z
TSLA260715C00475000,TSLA,475.00000000000006,2026-07-15,call,0.15,43,883.0,409.75,5,0.5747,0.0156,0.001422,-0.1088,0.0188,0.0009,2026-07-10T19:39:38.697482Z,2026-07-10T19:39:45.756849Z
TSLA260715P00475000,TSLA,475.00000000000006,2026-07-15,put,63.2,2,12640.0,410.67,5,,,,,,,2026-07-10T13:30:45.791136Z,2026-07-10T13:30:49.398643Z
TSLA260715C00477500,TSLA,477.5,2026-07-15,call,0.18,8,143.0,410.66,5,0.5997,0.0177,0.001512,-0.1265,0.0209,0.001,2026-07-10T17:11:46.181603Z,2026-07-10T17:11:55.326876Z
TSLA260715P00477500,TSLA,477.5,2026-07-15,put,65.65,2,13130.0,410.67,5,,,,,,,2026-07-10T13:30:45.791449Z,2026-07-10T13:30:49.398643Z
TSLA260715C00480000,TSLA,480.0,2026-07-15,call,0.14,100,1528.0,409.1,5,0.6089,0.014,0.001221,-0.1045,0.0171,0.0008,2026-07-10T19:16:01.245211Z,2026-07-10T19:16:25.352530Z
TSLA260715P00480000,TSLA,480.0,2026-07-15,put,68.15,2,13630.0,410.67,5,,,,,,,2026-07-10T13:30:45.607308Z,2026-07-10T13:30:49.398643Z
TSLA260715C00482500,TSLA,482.5,2026-07-15,call,0.15,3,47.0,409.36,5,0.6296,0.0144,0.001214,-0.1112,0.0175,0.0008,2026-07-10T18:21:13.416471Z,2026-07-10T18:21:39.823646Z
TSLA260715P00482500,TSLA,482.5,2026-07-15,put,70.65,2,14130.0,410.67,5,,,,,,,2026-07-10T13:30:45.791782Z,2026-07-10T13:30:49.398643Z
TSLA260715C00485000,TSLA,484.99999999999994,2026-07-15,call,0.16,8,129.0,410.77,5,0.6406,0.015,0.00123,-0.1174,0.0182,0.0008,2026-07-10T17:28:52.201107Z,2026-07-10T17:29:14.462589Z
TSLA260715P00485000,TSLA,484.99999999999994,2026-07-15,put,78.63,8,61861.0,406.31,5,0.8936,-0.9478,0.002509,-0.3968,0.0508,-0.0636,2026-07-10T15:14:32.397443Z,2026-07-10T15:14:43.888082Z
TSLA260715C00487500,TSLA,487.5,2026-07-15,call,0.14,1,14.0,409.13,5,0.6591,0.013,0.001063,-0.1065,0.0161,0.0007,2026-07-10T18:32:59.597519Z,2026-07-10T18:33:20.678241Z
TSLA260715C00490000,TSLA,490.0,2026-07-15,call,0.11,17,246.0,409.44,5,0.6525,0.0106,0.000894,-0.088,0.0134,0.0006,2026-07-10T19:18:06.031967Z,2026-07-10T19:18:26.312513Z
TSLA260715P00490000,TSLA,490.0,2026-07-15,put,83.05,1,8305.0,406.75,5,,,,,,,2026-07-10T14:32:49.935372Z,2026-07-10T14:33:11.067322Z
TSLA260715C00492500,TSLA,492.5,2026-07-15,call,0.11,6,76.0,409.44,5,0.6685,0.0103,0.000857,-0.0884,0.0132,0.0006,2026-07-10T19:18:07.108715Z,2026-07-10T19:18:26.312513Z
TSLA260715C00495000,TSLA,495.00000000000006,2026-07-15,call,0.1,6,75.0,409.44,5,0.6764,0.0094,0.000778,-0.0822,0.0121,0.0005,2026-07-10T19:18:07.835983Z,2026-07-10T19:18:26.312513Z
TSLA260715C00497500,TSLA,497.5,2026-07-15,call,0.09,2,18.0,409.44,5,0.6832,0.0085,0.000703,-0.0758,0.011,0.0005,2026-07-10T19:18:08.678352Z,2026-07-10T19:18:26.312513Z
TSLA260715C00500000,TSLA,500.0,2026-07-15,call,0.09,96,1103.0,409.44,5,0.6985,0.0083,0.000676,-0.0762,0.0108,0.0005,2026-07-10T19:18:14.366252Z,2026-07-10T19:18:26.312513Z
TSLA260715P00500000,TSLA,500.0,2026-07-15,put,92.6,1,9260.0,407.2,5,,,,,,,2026-07-10T13:31:42.889949Z,2026-07-10T13:31:52.386864Z
TSLA260715C00502500,TSLA,502.5,2026-07-15,call,0.1,10,98.0,408.58,5,0.7294,0.0088,0.000683,-0.0836,0.0114,0.0005,2026-07-10T17:56:16.412840Z,2026-07-10T17:56:41.891134Z
TSLA260715C00505000,TSLA,504.99999999999994,2026-07-15,call,0.09,9,88.0,409.4,5,0.7291,0.008,0.000627,-0.0769,0.0105,0.0004,2026-07-10T17:19:02.108308Z,2026-07-10T17:19:03.336787Z
TSLA260715C00510000,TSLA,510.0,2026-07-15,call,0.06,1002,6016.0,407.94,5,0.7356,0.0055,0.000448,-0.0555,0.0075,0.0003,2026-07-10T19:53:49.979714Z,2026-07-10T19:54:00.533871Z
TSLA260715C00512500,TSLA,512.5,2026-07-15,call,0.08,1,8.0,408.0,5,0.7737,0.0068,0.000516,-0.0708,0.0091,0.0004,2026-07-10T14:45:32.040811Z,2026-07-10T14:45:59.134394Z
TSLA260715C00515000,TSLA,515.0,2026-07-15,call,0.07,3,21.0,407.3,5,0.7816,0.006,0.000456,-0.0636,0.0081,0.0003,2026-07-10T15:42:59.439924Z,2026-07-10T15:43:19.875411Z
TSLA260715C00517500,TSLA,517.5,2026-07-15,call,0.15,12,101.0,407.58,5,0.8682,0.0109,0.000695,-0.1198,0.0137,0.0006,2026-07-10T15:43:45.499477Z,2026-07-10T15:43:50.579367Z
TSLA260715C00520000,TSLA,520.0,2026-07-15,call,0.07,31,230.0,410.32,5,0.7876,0.0059,0.000444,-0.0638,0.0081,0.0003,2026-07-10T17:25:41.252838Z,2026-07-10T17:26:08.632288Z
TSLA260715C00522500,TSLA,522.5,2026-07-15,call,0.15,1,15.0,407.3,5,0.9005,0.0106,0.000653,-0.1208,0.0134,0.0006,2026-07-10T15:42:45.208790Z,2026-07-10T15:42:49.328280Z
TSLA260715C00525000,TSLA,525.0,2026-07-15,call,0.06,3,31.0,409.94,5,0.8048,0.005,0.000378,-0.0566,0.007,0.0003,2026-07-10T15:55:55.210140Z,2026-07-10T15:56:08.032026Z
TSLA260715C00530000,TSLA,530.0,2026-07-15,call,0.05,1,5.0,408.94,5,0.8234,0.0042,0.000314,-0.0489,0.0059,0.0002,2026-07-10T17:51:07.113896Z,2026-07-10T17:51:08.068133Z
TSLA260715C00535000,TSLA,535.0,2026-07-15,call,0.05,102,518.0,408.75,5,0.8511,0.0041,0.000296,-0.0492,0.0058,0.0002,2026-07-10T17:36:11.537017Z,2026-07-10T17:36:20.655603Z
TSLA260715C00540000,TSLA,540.0,2026-07-15,call,0.06,110,714.0,406.9,6,0.8277,0.0046,0.000309,-0.0482,0.007,0.0003,2026-07-09T18:23:36.540427Z,2026-07-09T18:24:02.078002Z
TSLA260715C00545000,TSLA,545.0,2026-07-15,call,0.04,1,4.0,408.96,5,0.8817,0.0032,0.000231,-0.0412,0.0047,0.0002,2026-07-10T17:14:38.820773Z,2026-07-10T17:14:58.944855Z
TSLA260715C00550000,TSLA,550.0,2026-07-15,call,0.05,1,5.0,409.26,5,0.9247,0.0038,0.000254,-0.05,0.0054,0.0002,2026-07-10T18:46:16.371107Z,2026-07-10T18:46:29.949687Z
TSLA260715C00555000,TSLA,555.0,2026-07-15,call,0.15,1,15.0,407.95,5,1.0809,0.009,0.000472,-0.126,0.0116,0.0005,2026-07-10T14:38:28.378461Z,2026-07-10T14:38:51.440582Z
TSLA260715C00560000,TSLA,560.0,2026-07-15,call,0.08,248,749.0,410.0,5,1.0175,0.0053,0.000314,-0.075,0.0073,0.0003,2026-07-10T18:06:09.439461Z,2026-07-10T18:06:23.363566Z
TSLA260715C00565000,TSLA,565.0,2026-07-15,call,0.1,10,100.0,401.91,6,1.03,0.0061,0.000324,-0.0764,0.0089,0.0004,2026-07-09T16:53:01.839380Z,2026-07-09T16:53:14.449729Z
TSLA260715C00570000,TSLA,570.0,2026-07-15,call,0.08,3,24.0,409.23,5,1.0736,0.0051,0.000286,-0.0759,0.007,0.0003,2026-07-10T19:17:01.734735Z,2026-07-10T19:17:25.766403Z
TSLA260715C00575000,TSLA,575.0,2026-07-15,call,0.08,12,76.0,407.85,5,1.1084,0.005,0.000272,-0.0763,0.0069,0.0003,2026-07-10T15:19:13.257856Z,2026-07-10T15:19:23.376778Z
TSLA260715C00580000,TSLA,580.0,2026-07-15,call,0.04,151,565.0,404.57,6,0.9856,0.0027,0.000163,-0.0357,0.0043,0.0002,2026-07-09T18:05:15.310719Z,2026-07-09T18:05:22.057495Z
TSLA260715C00585000,TSLA,585.0,2026-07-15,call,0.08,1,8.0,407.42,5,1.1603,0.0048,0.000251,-0.077,0.0066,0.0003,2026-07-10T14:31:44.513253Z,2026-07-10T14:32:09.918502Z
TSLA260715C00590000,TSLA,590.0,2026-07-15,call,0.01,23,89.0,408.36,5,0.9777,0.0008,5.9e-05,-0.013,0.0013,0.0,2026-07-10T18:49:49.354220Z,2026-07-10T18:50:03.778317Z
TSLA260715C00595000,TSLA,595.0,2026-07-15,call,0.06,1,6.0,409.24,5,1.1606,0.0037,0.000196,-0.0609,0.0052,0.0002,2026-07-10T19:30:04.074193Z,2026-07-10T19:30:04.760038Z
TSLA260715C00600000,TSLA,600.0,2026-07-15,call,0.04,2,16.0,409.21,5,1.1387,0.0026,0.000145,-0.0433,0.0038,0.0001,2026-07-10T19:32:33.390313Z,2026-07-10T19:32:39.517530Z
TSLA260715C00605000,TSLA,605.0,2026-07-15,call,0.07,1,7.0,409.19,5,1.2251,0.004,0.000202,-0.0699,0.0057,0.0002,2026-07-10T19:34:45.378605Z,2026-07-10T19:35:11.065092Z
TSLA260715C00610000,TSLA,610.0,2026-07-15,call,0.03,10,30.0,398.44,6,1.1169,0.0019,0.000105,-0.0286,0.0031,0.0001,2026-07-09T16:35:42.605787Z,2026-07-09T16:35:59.015330Z
TSLA260715C00615000,TSLA,615.0,2026-07-15,call,0.08,9,121.0,391.62,7,1.1953,0.0042,0.000189,-0.057,0.0067,0.0003,2026-07-08T15:25:29.561411Z,2026-07-08T15:25:46.109872Z
TSLA260715C00620000,TSLA,620.0,2026-07-15,call,0.05,4,20.0,412.36,5,1.2296,0.0029,0.00015,-0.053,0.0043,0.0002,2026-07-10T16:55:54.331447Z,2026-07-10T16:56:09.359896Z
TSLA260715C00625000,TSLA,625.0,2026-07-15,call,0.05,24,120.0,401.72,6,1.2082,0.0028,0.000138,-0.0446,0.0044,0.0002,2026-07-09T16:56:04.359919Z,2026-07-09T16:56:18.195872Z
TSLA260715C00630000,TSLA,630.0,2026-07-15,call,0.02,18,60.0,404.13,6,1.1188,0.0013,7.2e-05,-0.0203,0.0022,0.0001,2026-07-09T19:55:12.217894Z,2026-07-09T19:55:17.564491Z
TSLA260715C00635000,TSLA,635.0,2026-07-15,call,0.05,4,20.0,401.72,6,1.2467,0.0027,0.00013,-0.0449,0.0043,0.0002,2026-07-09T16:18:34.425820Z,2026-07-09T16:18:42.892693Z
TSLA260715C00640000,TSLA,640.0,2026-07-15,call,0.05,4,20.0,401.88,6,1.2646,0.0027,0.000127,-0.045,0.0043,0.0002,2026-07-09T16:16:56.440643Z,2026-07-09T16:17:11.357192Z
TSLA260715C00645000,TSLA,645.0,2026-07-15,call,0.05,8,40.0,401.64,6,1.2848,0.0026,0.000123,-0.0452,0.0042,0.0002,2026-07-09T16:49:13.655555Z,2026-07-09T16:49:38.803925Z
TSLA260715C00650000,TSLA,650.0,2026-07-15,call,0.05,4,20.0,401.64,6,1.3034,0.0026,0.00012,-0.0453,0.0042,0.0002,2026-07-09T16:49:07.018788Z,2026-07-09T16:49:08.253970Z
TSLA260715C00655000,TSLA,655.0,2026-07-15,call,0.05,4,20.0,394.34,7,1.2663,0.0025,0.000114,-0.0391,0.0043,0.0002,2026-07-08T14:04:53.364679Z,2026-07-08T14:05:01.323343Z
TSLA260715C00660000,TSLA,660.0,2026-07-15,call,0.05,169,686.0,416.39,9,1.0192,0.0026,0.000122,-0.0302,0.0053,0.0003,2026-07-06T16:07:30.110301Z,2026-07-06T16:07:41.547949Z
TSLA260715C00665000,TSLA,665.0,2026-07-15,call,0.04,14,81.0,403.64,9,1.0761,0.0021,9.7e-05,-0.0252,0.0042,0.0002,2026-07-06T14:03:00.233783Z,2026-07-06T14:03:07.070166Z
TSLA260715C00670000,TSLA,670.0,2026-07-15,call,0.04,151,619.0,403.91,9,1.0891,0.0021,9.5e-05,-0.0252,0.0042,0.0002,2026-07-06T14:15:29.166348Z,2026-07-06T14:15:48.286837Z
TSLA260715C00675000,TSLA,675.0,2026-07-15,call,0.04,187,761.0,416.8,9,1.0401,0.0021,9.7e-05,-0.0251,0.0043,0.0002,2026-07-06T16:33:42.532819Z,2026-07-06T16:33:53.118386Z
TSLA260715C00680000,TSLA,680.0,2026-07-15,call,0.05,22,167.0,393.95,7,1.3511,0.0024,0.000102,-0.0396,0.0041,0.0002,2026-07-08T16:16:48.416298Z,2026-07-08T16:17:09.883246Z
TSLA260715C00685000,TSLA,685.0,2026-07-15,call,0.03,5,23.0,395.21,7,1.3006,0.0015,7e-05,-0.0256,0.0027,0.0001,2026-07-08T14:28:58.222329Z,2026-07-08T14:29:03.532415Z
TSLA260715C00690000,TSLA,690.0,2026-07-15,call,0.03,20,75.0,407.33,8,1.1679,0.0016,7.2e-05,-0.0223,0.003,0.0001,2026-07-07T18:26:30.222395Z,2026-07-07T18:26:41.507123Z
TSLA260715C00695000,TSLA,695.0,2026-07-15,call,0.16,4,64.0,393.16,9,1.3868,0.0062,0.000204,-0.0832,0.0108,0.0006,2026-07-06T13:36:36.153180Z,2026-07-06T13:36:54.265069Z
TSLA260715C00700000,TSLA,700.0,2026-07-15,call,0.06,1,6.0,419.73,8,1.2059,0.0028,0.000115,-0.0404,0.0053,0.0002,2026-07-07T13:30:19.328966Z,2026-07-07T13:30:30.759774Z
TSLA260715C00705000,TSLA,705.0,2026-07-15,call,0.17,1,17.0,395.58,9,1.4122,0.0064,0.000205,-0.0879,0.0112,0.0006,2026-07-06T13:34:56.751109Z,2026-07-06T13:35:20.481932Z
TSLA260715C00710000,TSLA,710.0,2026-07-15,call,0.03,167,578.0,404.08,9,1.1699,0.0015,6.5e-05,-0.02,0.0031,0.0001,2026-07-06T14:49:55.117186Z,2026-07-06T14:50:22.037210Z
TSLA260715C00715000,TSLA,715.0,2026-07-15,call,0.16,9,144.0,391.66,9,1.4549,0.0059,0.000188,-0.0841,0.0104,0.0005,2026-07-06T13:38:33.224475Z,2026-07-06T13:38:33.628604Z
TSLA260715C00720000,TSLA,720.0,2026-07-15,call,0.07,22,158.0,405.2,9,1.2828,0.003,0.000112,-0.0417,0.0058,0.0003,2026-07-06T14:30:56.293652Z,2026-07-06T14:31:20.314093Z
TSLA260715C00725000,TSLA,725.0,2026-07-15,call,0.01,20,20.0,395.57,6,1.4075,0.0006,2.7e-05,-0.0116,0.001,0.0,2026-07-09T13:46:05.441545Z,2026-07-09T13:46:14.844459Z
TSLA260715C00730000,TSLA,730.0,2026-07-15,call,0.16,1,16.0,393.16,9,1.4897,0.0058,0.00018,-0.0846,0.0102,0.0005,2026-07-06T13:36:11.331288Z,2026-07-06T13:36:22.863836Z
TSLA260715C00735000,TSLA,735.0,2026-07-15,call,0.03,38,258.0,402.81,9,1.2401,0.0014,5.9e-05,-0.0202,0.0029,0.0001,2026-07-06T14:11:35.752655Z,2026-07-06T14:12:02.369725Z
TSLA260715C00740000,TSLA,740.0,2026-07-15,call,0.14,5,70.0,408.14,8,1.5005,0.0052,0.000165,-0.0849,0.009,0.0004,2026-07-07T14:28:05.333213Z,2026-07-07T14:28:17.811638Z
TSLA260715C00745000,TSLA,745.0,2026-07-15,call,0.16,4,64.0,392.16,9,1.5376,0.0057,0.000171,-0.0852,0.0099,0.0005,2026-07-06T13:39:59.015496Z,2026-07-06T13:40:07.765949Z
TSLA260715C00750000,TSLA,750.0,2026-07-15,call,0.16,5,79.0,390.75,9,1.5595,0.0056,0.000167,-0.0855,0.0098,0.0005,2026-07-06T13:39:51.017749Z,2026-07-06T13:40:07.765949Z
TSLA260715C00755000,TSLA,755.0,2026-07-15,call,0.17,1,17.0,395.58,9,1.5557,0.0059,0.000173,-0.0899,0.0104,0.0005,2026-07-06T13:35:14.412002Z,2026-07-06T13:35:20.481932Z
TSLA260715C00760000,TSLA,760.0,2026-07-15,call,0.11,1,11.0,401.15,9,1.4714,0.0041,0.00013,-0.0623,0.0076,0.0004,2026-07-06T13:54:08.430368Z,2026-07-06T13:54:18.687226Z
TSLA260715C00765000,TSLA,765.0,2026-07-15,call,0.17,1,17.0,392.3,9,1.6016,0.0058,0.000167,-0.0904,0.0101,0.0005,2026-07-06T13:37:45.289877Z,2026-07-06T13:37:58.815835Z
TSLA260715C00770000,TSLA,770.0,2026-07-15,call,0.16,6,96.0,397.65,9,1.5748,0.0055,0.000159,-0.0859,0.0098,0.0005,2026-07-06T13:44:44.214364Z,2026-07-06T13:44:52.033731Z
TSLA260715C00775000,TSLA,775.0,2026-07-15,call,0.16,1,16.0,390.75,9,1.6271,0.0054,0.000155,-0.0863,0.0095,0.0005,2026-07-06T13:38:53.746909Z,2026-07-06T13:39:05.247688Z
TSLA260715C00780000,TSLA,780.0,2026-07-15,call,0.15,7,55.0,417.02,9,1.4857,0.0052,0.000154,-0.0811,0.0098,0.0005,2026-07-06T16:08:27.819903Z,2026-07-06T16:08:42.051134Z
TSLA260715C00785000,TSLA,785.0,2026-07-15,call,0.16,4,49.0,415.01,9,1.5196,0.0054,0.000157,-0.0859,0.0101,0.0005,2026-07-06T16:05:36.085374Z,2026-07-06T16:05:38.609053Z
