source,code,entry_ts,exit_ts,pnl,return_pct,holding_days,win,bucket,qqq_htf_green,qqq_above_sma20,qqq_ret5_pos,mag7_breadth,mag7_breadth_ge4,mag7_breadth_ge5,mag7_frac,gate_qqq_green,gate_qqq_trend,gate_mag7_majority,gate_qqq_and_mag7,gate_full
v14_risk_kelly,MU.US,2026-03-19,2026-03-19,-37287.6342,-1.42,0.0,0.0,traditional,False,False,False,1,False,False,0.14285714285714285,False,False,False,False,False
v14_risk_kelly,MU.US,2026-04-02,2026-04-06,47244.9192,4.38,3.0,1.0,traditional,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,MU.US,2026-04-07,2026-04-08,123716.0833,9.13,1.0,1.0,traditional,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
v14_risk_kelly,MU.US,2026-04-13,2026-04-15,170446.4086,6.69,2.0,1.0,traditional,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2026-04-17,2026-04-17,-13129.3877,-0.48,0.0,0.0,traditional,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,MU.US,2026-04-28,2026-04-29,35904.1143,2.07,1.0,1.0,traditional,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,MU.US,2026-05-07,2026-05-08,249526.9734,14.5,1.0,1.0,traditional,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,MU.US,2026-05-12,2026-05-13,69421.8481,9.61,1.0,1.0,traditional,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,MU.US,2026-05-26,2026-05-27,75828.5716,2.72,1.0,1.0,traditional,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,MU.US,2026-06-03,2026-06-03,-5118.6857,-0.18,0.0,0.0,traditional,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
v14_risk_kelly,MU.US,2026-06-04,2026-06-04,-6507.5518,-0.21,0.0,0.0,traditional,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,MU.US,2026-06-23,2026-06-24,-95118.2314,-5.43,1.0,0.0,traditional,False,True,True,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,SPY.US,2024-09-26,2024-09-27,1281.2327,0.28,0.0,1.0,index,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,SPY.US,2024-10-18,2024-10-21,-3405.4034,-0.72,2.0,0.0,index,False,True,False,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,SPY.US,2025-08-27,2025-08-27,-1383.2289,-0.07,0.0,0.0,index,False,True,True,5,True,True,0.7142857142857143,False,False,True,False,False
v14_risk_kelly,SPY.US,2025-09-05,2025-09-08,5953.2985,0.31,3.0,1.0,index,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,SPY.US,2025-09-09,2025-09-09,-1894.7296,-0.1,0.0,0.0,index,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,SPY.US,2025-10-01,2025-10-01,8078.1826,0.42,0.0,1.0,index,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,SPY.US,2026-01-06,2026-01-06,1330.1614,0.05,0.0,1.0,index,False,True,False,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,TSLA.US,2024-08-14,2024-08-15,40363.0475,6.5,1.0,1.0,high_beta,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
v14_risk_kelly,TSLA.US,2024-08-16,2024-08-19,24865.4581,2.4,2.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,TSLA.US,2024-08-19,2024-08-19,8716.8321,0.82,0.0,1.0,high_beta,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,TSLA.US,2024-08-20,2024-08-20,1302.058,0.12,0.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,TSLA.US,2024-09-06,2024-09-09,3984.7324,0.6,2.0,1.0,high_beta,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,TSLA.US,2024-09-18,2024-09-23,50152.2466,9.11,5.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,TSLA.US,2024-09-26,2024-09-27,12589.9024,2.8,1.0,1.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,TSLA.US,2024-09-30,2024-10-01,-19635.0003,-2.97,1.0,0.0,high_beta,False,True,True,7,True,True,1.0,False,False,True,False,False
v14_risk_kelly,TSLA.US,2024-11-11,2024-11-12,-40920.8136,-4.78,0.0,0.0,high_beta,True,True,True,6,True,True,0.8571428571428571,True,True,True,True,True
v14_risk_kelly,TSLA.US,2024-12-05,2024-12-06,26589.9119,1.78,1.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,TSLA.US,2025-01-15,2025-01-15,14201.5059,2.14,0.0,1.0,high_beta,False,False,False,0,False,False,0.0,False,False,False,False,False
v14_risk_kelly,TSLA.US,2025-01-17,2025-01-22,-13044.1177,-3.0,5.0,0.0,high_beta,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,TSLA.US,2025-02-03,2025-02-03,-1540.1687,-0.13,0.0,0.0,high_beta,False,True,False,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,TSLA.US,2025-03-27,2025-03-27,13128.7677,1.44,0.0,1.0,high_beta,False,False,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,TSLA.US,2025-04-03,2025-04-04,-58734.6503,-9.2,0.0,0.0,high_beta,True,False,False,2,False,False,0.2857142857142857,True,False,False,False,False
v14_risk_kelly,TSLA.US,2025-04-24,2025-04-24,1468.4498,0.15,0.0,1.0,high_beta,True,True,False,2,False,False,0.2857142857142857,True,True,False,False,False
v14_risk_kelly,TSLA.US,2025-04-28,2025-04-29,5740.5578,1.65,0.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,TSLA.US,2025-05-01,2025-05-01,-544.0048,-0.35,0.0,0.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,TSLA.US,2025-05-15,2025-05-15,22947.9101,1.77,0.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,TSLA.US,2025-05-30,2025-05-30,-10164.0625,-2.65,0.0,0.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,TSLA.US,2025-07-15,2025-07-16,42084.623,2.44,1.0,1.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,TSLA.US,2025-07-22,2025-07-22,4259.1786,0.39,0.0,1.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,TSLA.US,2025-07-23,2025-07-24,-206953.5452,-9.54,0.0,0.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,TSLA.US,2025-08-12,2025-08-13,13799.751,0.71,1.0,1.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,TSLA.US,2025-09-19,2025-09-19,7569.5422,0.42,0.0,1.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,TSLA.US,2025-11-25,2025-11-26,18206.2895,1.61,0.0,1.0,high_beta,False,False,True,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,TSLA.US,2025-12-02,2025-12-03,123088.1075,5.11,1.0,1.0,high_beta,True,True,True,4,True,False,0.5714285714285714,True,True,True,True,True
v14_risk_kelly,TSLA.US,2025-12-18,2025-12-18,-220.2357,-0.01,0.0,0.0,high_beta,False,False,False,2,False,False,0.2857142857142857,False,False,False,False,False
v14_risk_kelly,TSLA.US,2025-12-22,2025-12-22,1637.4648,0.26,0.0,1.0,high_beta,False,True,True,4,True,False,0.5714285714285714,False,False,True,False,False
v14_risk_kelly,TSLA.US,2026-01-23,2026-01-23,-15186.8148,-0.72,0.0,0.0,high_beta,False,True,True,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,TSLA.US,2026-02-10,2026-02-10,4206.7005,0.16,0.0,1.0,high_beta,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,TSLA.US,2026-02-11,2026-02-11,-4671.9885,-0.24,0.0,0.0,high_beta,False,False,False,3,False,False,0.42857142857142855,False,False,False,False,False
v14_risk_kelly,TSLA.US,2026-03-11,2026-03-11,-3451.4227,-0.61,0.0,0.0,high_beta,True,True,True,3,False,False,0.42857142857142855,True,True,False,False,False
v14_risk_kelly,TSLA.US,2026-04-20,2026-04-22,-23176.9466,-0.78,1.0,0.0,high_beta,True,True,True,7,True,True,1.0,True,True,True,True,True
v14_risk_kelly,TSLA.US,2026-05-05,2026-05-05,-2705.0451,-0.09,0.0,0.0,high_beta,False,True,True,6,True,True,0.8571428571428571,False,False,True,False,False
v14_risk_kelly,TSLA.US,2026-05-06,2026-05-06,58561.0675,1.89,0.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
v14_risk_kelly,TSLA.US,2026-05-12,2026-05-13,50629.0516,4.06,1.0,1.0,high_beta,True,True,True,5,True,True,0.7142857142857143,True,True,True,True,True
